Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0001,0.0001,0.0001,0,0.0001,0,0,0,0.0043,0.0001,0,0,0.0001,0.0008,0.0004,0.0001,0.0004,0.0002,0,0,0.0001,0.0001,0.0005,0.0001,0.0005,0.0002,0.0003,0.0004,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0211,0.0096,0.0099,0.0023,0.0264,0,0.0007,0.0018,0.0039,0.0192,0.0007,0.0053,0.0142,0.0814,0.0482,0.0148,0.0574,0.0438,0,0,0.0101,0.0135,0.0677,0.0183,0.0551,0.0337,0.0453,0.0299,0,0,0.0047,0.0046,0.0008,0.0024,0.0163,0,0,0.0002,0,0.0071,0.0042
0.25,0.1539,0.086,0.0904,0.0217,0.183,0,0.0064,0.0166,0.0064,0.1513,0.0068,0.0485,0.0962,0.3422,0.2117,0.1261,0.2813,0.2699,0,0.0069,0.0802,0.1081,0.3123,0.1396,0.2446,0.2227,0.267,0.1259,0.0334,0.0191,0.0417,0.0426,0.008,0.0083,0.1335,0,0,0.0015,0,0.0524,0.0398
0.33,0.4825,0.3269,0.3791,0.0778,0.5575,0,0.0286,0.0699,0.021,0.4896,0.0314,0.2036,0.4262,0.8576,0.5976,0.4416,0.7665,0.7767,0,0.0597,0.312,1.0353,0.8188,0.4454,0.639,0.6796,0.859,0.3447,0.1403,0.1079,0.1558,0.1922,0.0381,0.0382,0.443,0,0,0.0068,0,0.1701,0.1764
0.42,1.0534,0.8024,0.9902,0.2023,1.1876,0.0248,0.0874,0.184,0.0685,1.7088,0.0988,0.5371,1.6818,1.5402,2.1709,1.0435,1.4878,1.5776,0,0.1004,1.6715,3.7852,1.5347,0.983,1.9983,1.4631,3.8157,0.986,0.2619,0.3205,0.3871,0.5828,0.1246,0.2313,1.9385,0,0,0.0216,0,0.3888,0.5109
0.5,2.1986,2.0825,2.6116,0.2399,2.7984,0.0793,0.1971,0.3593,0.2059,4.8134,0.2386,1.06,3.4298,2.1569,4.08,1.856,2.2159,2.4517,0.4481,1.4902,4.0808,7.9024,3.1196,1.6452,3.4256,2.7646,7.1164,4.1571,0.297,1.3111,0.7266,1.2836,0.3166,0.9547,5.4597,0,0,0.0525,0,0.6729,1.9633
0.58,3.8924,4.4384,6.0451,1.1735,4.7309,1.4361,0.3511,0.561,0.6266,8.2101,0.8218,1.679,5.0302,2.5577,5.3745,2.6611,2.7416,3.1618,2.4936,5.1969,6.9904,12.0321,4.3317,2.258,3.9243,4.7732,9.1345,9.3235,0.9028,3.2364,1.1019,2.2512,0.6592,2.3804,10.603,0,0,0.1048,0,0.9837,5.5355
0.67,5.3652,6.9935,9.9984,3.9895,6.3183,4.1547,0.5297,0.7529,1.5013,10.6343,2.354,2.2939,6.2992,2.8515,6.3041,4.0194,3.1193,3.9191,5.3775,10.0054,10.5119,15.8187,5.1132,2.7701,3.9855,6.4126,10.0223,14.7428,2.8298,5.7218,1.4573,4.4942,1.1373,4.3938,16.1103,0.746,0,0.1821,0,1.4346,9.3583
0.75,6.61,9.353,13.5482,9.2556,7.6254,8.2493,0.7097,0.9242,2.755,12.4206,4.2366,2.875,7.414,3.0983,7.0753,5.1891,3.4253,4.9373,8.7992,15.2824,14.8818,19.9819,5.6526,3.7515,3.9484,7.7045,10.4761,18.2417,6.4576,8.7447,1.7924,7.7648,3.1336,6.7759,21.4618,4.6243,0,0.3458,0,1.7707,12.6145
0.83,7.4234,11.5303,16.2689,17.536,8.4256,14.1128,0.8716,1.3151,4.1484,13.4814,6.1214,3.4145,8.2513,3.2222,7.4206,5.9658,3.5913,5.6927,12.3276,20.6806,19.7015,24.5382,5.7121,4.6388,3.6076,8.3984,10.2919,19.7513,10.8528,13.2012,2.0973,11.294,6.6945,9.3681,26.7086,11.914,1.3446,0.5814,0,1.9654,14.9437
0.92,7.6061,12.6527,17.7155,25.216,8.5189,21.4665,1.0055,1.7059,5.4741,13.574,7.6797,4.168,8.6802,3.2221,7.3489,6.1802,3.5996,6.0151,15.5343,25.7386,24.3635,28.9987,5.3453,5.241,3.0848,8.3471,9.436,19.5908,14.6595,17.7299,2.34,14.5475,12.0163,10,31.428,21.3962,4.7957,0.9028,0.6628,1.9906,16.3532
1,7.3148,12.7125,17.7791,31.0179,8.1103,28.9119,1.1055,1.8659,6.6034,12.936,8.67,4.891,8.8689,3.1377,7.03,5.943,3.493,5.9895,18.1488,29.9775,28.5746,33.1701,4.7841,5.5415,2.5607,7.8103,8.2681,18.2946,17.4186,21.7103,2.5184,17.0437,17.7064,10,34.9683,31.4647,10.7973,1.6476,3.2061,1.896,16.8616
