Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0001,0,0.0001,0.0001,0,0,0,0,0.0001,0,0.0001,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.0066,0.003,0.0031,0.0007,0.0083,0,0.0002,0.0006,0.0013,0.006,0.0002,0.0016,0.0045,0.0267,0.0159,0.0046,0.0183,0.0139,0,0,0.0031,0.0042,0.0219,0.0057,0.0178,0.0105,0.0143,0.0098,0,0,0.0014,0.0014,0.0003,0.0026,0.0049,0,0,0,0,0.0022,0.0013
0.25,0.0523,0.0285,0.0297,0.0072,0.0627,0,0.0021,0.0054,0.0125,0.0514,0.0022,0.0159,0.0329,0.1238,0.0784,0.0418,0.098,0.094,0,0.0014,0.0269,0.0366,0.1112,0.0474,0.0864,0.0756,0.0921,0.0449,0.0105,0.0057,0.0137,0.0139,0.0026,0.0256,0.0431,0,0,0.0005,0,0.0174,0.0132
0.33,0.158,0.1053,0.1208,0.0251,0.1843,0,0.0088,0.0222,0.0528,0.1623,0.0096,0.0642,0.0955,0.2885,0.1869,0.1405,0.2474,0.2596,0,0.0246,0.0849,0.1177,0.2722,0.1465,0.2084,0.2189,0.2527,0.1168,0.0454,0.0352,0.0491,0.06,0.0118,0.1026,0.1391,0,0,0.0021,0,0.053,0.0573
0.42,0.3228,0.2431,0.299,0.0608,0.3691,0.0071,0.0251,0.0553,0.1497,0.3382,0.0284,0.1591,0.1918,0.4983,0.3288,0.3063,0.4535,0.4985,0,0.0889,0.1801,0.4979,0.4874,0.3029,0.3702,0.4389,0.4888,0.2347,0.1099,0.096,0.1126,0.1721,0.0365,0.2487,0.2942,0,0,0.0063,0,0.1103,0.1613
0.5,0.5361,0.4395,0.5653,0.1213,0.6034,0.0387,0.0547,0.1047,0.3225,0.5678,0.0662,0.3031,0.5258,0.73,0.5007,0.5332,0.6963,0.7887,0.0477,0.1758,0.4504,1.371,0.735,0.5071,0.5549,0.7222,0.8827,0.3961,0.2054,0.1896,0.2047,0.3695,0.0904,0.743,0.5157,0,0,0.0147,0,0.1874,0.3339
0.58,0.7846,0.686,0.9107,0.2123,0.8714,0.0954,0.0977,0.1687,0.5671,1.0227,0.1324,0.4934,1.0521,0.9663,0.9492,0.8086,0.9565,1.1087,0.1746,0.2762,1.0258,2.5481,0.9969,0.7467,0.8388,1.0512,1.9465,0.6039,0.3203,0.3153,0.3231,0.6548,0.1909,1.9377,1.2017,0,0,0.0297,0,0.2805,0.5642
0.67,1.0553,0.9719,1.321,0.3378,1.1592,0.1795,0.1529,0.2441,1.0369,1.8279,0.2367,0.7242,1.6795,1.1965,1.5759,1.118,1.2187,1.4419,0.447,0.7151,1.8898,3.972,1.2599,1.0097,1.2503,1.4083,3.0262,1.6032,0.3836,0.5632,0.464,1.0228,0.3524,3.8115,2.4131,0,0,0.0533,0,0.3851,0.8901
0.75,1.3376,1.5743,2.2287,0.4322,1.6213,0.4259,0.2184,0.328,1.9531,2.8452,0.4444,0.9882,2.3633,1.4144,2.2907,1.4471,1.4721,1.7764,1.3809,1.885,2.9353,5.5801,1.5157,1.2861,1.6224,1.7789,4.0021,3.1792,0.4555,1.1375,0.6227,1.4641,0.5778,6.009,4.3569,0,0,0.0873,0,0.4968,2.2472
0.83,1.8995,2.4413,3.5275,0.9201,2.3091,1.2459,0.2919,0.4171,3.1145,4.1515,1.2484,1.2778,3.0683,1.617,2.9731,1.7836,1.7099,2.1045,2.6028,3.8014,4.3619,7.3725,1.9811,1.5685,1.9199,2.2346,4.8226,5.0403,0.5777,1.9158,0.7946,1.9667,0.8645,8.3768,7.1715,0,0,0.1314,0,0.6114,3.771
