Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0016,0.0007,0.0007,0.0002,0.002,0,0.0001,0.0001,0.0037,0.0015,0.0001,0.0004,0.0011,0.007,0.0042,0.0011,0.0047,0.0035,0,0,0.0008,0.001,0.0057,0.0014,0.0046,0.0026,0.0036,0.0026,0,0,0.0004,0.0003,0.0001,0.0019,0.0012,0,0,0,0,0.0005,0.0003
0.25,0.0147,0.0078,0.008,0.002,0.0177,0,0.0006,0.0015,0.0034,0.0144,0.0006,0.0043,0.0093,0.037,0.0238,0.0114,0.0283,0.0269,0,0.0001,0.0075,0.0102,0.0327,0.0133,0.0253,0.0212,0.0262,0.0132,0.0027,0.0013,0.0037,0.0037,0.0007,0.0022,0.0126,0,0,0.0001,0,0.0048,0.0036
0.33,0.0476,0.0307,0.0347,0.0073,0.0561,0,0.0025,0.0064,0.0043,0.049,0.0027,0.0184,0.029,0.0937,0.0622,0.041,0.0766,0.0806,0,0.0062,0.0251,0.0354,0.0865,0.0441,0.0657,0.0657,0.0773,0.0368,0.0129,0.0098,0.0141,0.0169,0.0033,0.0047,0.0444,0,0,0.0006,0,0.0154,0.0166
0.42,0.1064,0.0766,0.0926,0.0188,0.1236,0.0009,0.0074,0.0171,0.0083,0.1118,0.0083,0.0487,0.0639,0.1829,0.1231,0.0965,0.1565,0.1714,0,0.0255,0.0577,0.0817,0.1739,0.0997,0.1311,0.1442,0.165,0.0811,0.0336,0.0289,0.0348,0.0515,0.0107,0.0123,0.1027,0,0,0.0018,0,0.0347,0.0504
0.5,0.1964,0.152,0.1908,0.0405,0.2251,0.0095,0.0173,0.0352,0.0188,0.2086,0.0206,0.1007,0.1174,0.3004,0.2053,0.1848,0.2685,0.3033,0.0057,0.0631,0.1099,0.1541,0.2935,0.1854,0.22,0.2634,0.2942,0.1509,0.0694,0.0631,0.069,0.119,0.0281,0.0287,0.1932,0.0005,0,0.0046,0,0.0649,0.114
0.58,0.3152,0.2594,0.3355,0.0758,0.3567,0.0278,0.0331,0.0619,0.0395,0.3373,0.0436,0.1783,0.1883,0.4363,0.3038,0.3065,0.4051,0.4684,0.0448,0.1212,0.1826,0.5128,0.4365,0.2993,0.3256,0.4197,0.4587,0.2507,0.1219,0.1154,0.1183,0.227,0.0629,0.0574,0.3148,0,0,0.0098,0,0.1057,0.2106
0.67,0.4725,0.4058,0.5361,0.1301,0.5298,0.0583,0.0565,0.0988,0.0748,0.5065,0.0834,0.2874,0.4216,0.6177,0.4345,0.4705,0.5886,0.6834,0.1111,0.1924,0.3755,1.1428,0.6272,0.4501,0.468,0.6293,0.6781,0.3955,0.1941,0.1876,0.1869,0.3872,0.1243,0.1197,0.4732,0,0,0.0189,0,0.1618,0.3452
0.75,0.684,0.6057,0.8102,0.2111,0.7601,0.1047,0.0897,0.1491,0.1295,0.7881,0.1477,0.439,0.8611,0.8396,0.7488,0.6961,0.8233,0.9642,0.2119,0.2748,0.8119,2.1019,0.8667,0.6532,0.6455,0.9117,1.4739,0.5651,0.2991,0.2882,0.2833,0.6142,0.2213,0.2665,0.9607,0,0.0052,0.0329,0,0.2401,0.524
0.83,0.9389,0.8626,1.1699,0.3234,1.0339,0.1734,0.1345,0.2149,0.2108,1.4709,0.2425,0.6411,1.4414,1.0789,1.2885,0.9798,1.0863,1.2885,0.3805,0.5567,1.5792,3.3971,1.1323,0.8996,1.0391,1.25,2.5458,1.2319,0.3739,0.4326,0.4094,0.9206,0.3624,0.5822,1.8391,0,0,0.0551,0,0.3375,0.7511
0.92,1.2299,1.307,1.8314,0.4371,1.3827,0.2901,0.1929,0.2952,0.3648,2.4515,0.3927,0.8921,2.1427,1.3361,2.0865,1.3119,1.3738,1.6478,1.129,1.4408,2.5911,5.0213,1.422,1.1823,1.505,1.6361,3.6806,2.6315,0.434,0.939,0.5635,1.3189,0.5558,1.1269,3.161,0,0,0.085,0,0.4521,1.7333
1,1.746,2.1814,3.1126,0.7675,2.1462,1.0292,0.2653,0.3884,0.6357,3.8481,1.105,1.1899,2.9464,1.6001,2.9326,1.6874,1.6753,2.0362,2.2402,3.2423,4.0279,6.9961,1.9137,1.4982,1.9616,2.0635,4.8053,4.5654,0.5284,1.7036,0.7449,1.81,0.8096,1.9318,5.083,0,0,0.1246,0,0.5825,3.2678
1.08,2.5406,3.3298,4.8049,1.7341,3.0521,2.1498,0.3502,0.4923,1.0515,5.498,1.9365,1.5297,3.8045,1.8568,3.7611,2.0908,1.9727,2.4345,3.6721,5.718,6.0485,9.4131,2.5693,1.8347,2.3467,3.0051,5.8177,6.8466,1.003,2.7634,0.9493,2.3869,1.1305,3.0097,7.668,0.1087,0,0.175,0,0.7225,5.0187
1.17,3.4091,4.6849,6.797,3.536,4.0195,3.818,0.4453,0.6029,1.6312,7.0779,2.838,1.9004,4.6693,2.0945,4.5202,2.5021,2.2508,2.8262,5.3742,8.7832,8.6785,12.2713,3.1911,2.1787,2.6264,4.0069,6.6494,9.2811,2.1455,4.1797,1.169,3.6879,1.8983,4.349,11.3738,1.3158,0,0.2388,0,0.8651,6.8668
1.25,4.2753,6.1393,8.908,6.4264,4.9656,6.2235,0.5474,0.7158,2.3731,8.4913,3.7702,2.2899,5.5064,2.3106,5.1934,3.1074,2.5026,3.2011,7.2648,12.2818,11.8645,15.5698,3.7341,2.5201,2.8115,4.9628,7.2864,11.5528,3.8767,6.0191,1.3965,5.4897,3.2847,5.9209,15.456,3.7339,0.1927,0.388,0,1.1029,8.6845
