Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0034,0.0015,0.0016,0.0004,0.0043,0,0.0001,0.0003,0.0037,0.0031,0.0001,0.0008,0.0023,0.0142,0.0085,0.0024,0.0096,0.0072,0,0,0.0016,0.0022,0.0115,0.0029,0.0094,0.0054,0.0074,0.0052,0,0,0.0007,0.0007,0.0001,0.0019,0.0026,0,0,0,0,0.0011,0.0007
0.25,0.0285,0.0153,0.0159,0.0039,0.0343,0,0.0011,0.0029,0.0037,0.028,0.0012,0.0085,0.018,0.0695,0.0444,0.0225,0.054,0.0517,0,0.0005,0.0146,0.0199,0.0619,0.0258,0.048,0.0412,0.0505,0.025,0.0055,0.0029,0.0073,0.0074,0.0014,0.0027,0.0246,0,0,0.0003,0,0.0094,0.0071
0.33,0.0887,0.0582,0.0663,0.0138,0.1041,0,0.0048,0.0122,0.0059,0.0913,0.0052,0.0351,0.0539,0.1681,0.1104,0.0776,0.1407,0.148,0,0.0128,0.0472,0.0661,0.157,0.0822,0.1196,0.1227,0.1429,0.0671,0.0248,0.019,0.027,0.0326,0.0064,0.0078,0.0827,0,0,0.0011,0,0.0292,0.0316
0.42,0.1859,0.1375,0.1677,0.0341,0.2142,0.0031,0.0138,0.0309,0.0136,0.1955,0.0155,0.0887,0.111,0.2996,0.2005,0.1726,0.2648,0.2926,0,0.0487,0.1023,0.1435,0.2895,0.1745,0.2186,0.2518,0.2838,0.1377,0.0616,0.0536,0.0629,0.0951,0.02,0.0219,0.1799,0,0,0.0034,0,0.0619,0.0912
0.5,0.3159,0.2535,0.3233,0.0691,0.3586,0.0201,0.0303,0.0597,0.032,0.3361,0.0365,0.1717,0.1877,0.4504,0.308,0.3058,0.4163,0.4748,0.0221,0.1109,0.1803,0.5016,0.4478,0.2989,0.3358,0.423,0.4647,0.2412,0.1174,0.1088,0.1161,0.2073,0.0501,0.0497,0.3123,0,0,0.0081,0,0.1067,0.1936
0.58,0.4712,0.4027,0.5296,0.1227,0.5282,0.052,0.0547,0.0978,0.0662,0.505,0.0736,0.2836,0.4115,0.6076,0.4266,0.4711,0.5828,0.6811,0.0938,0.1864,0.3662,1.1287,0.6192,0.4487,0.4612,0.6269,0.674,0.3793,0.1919,0.1844,0.1857,0.3724,0.1069,0.111,0.4711,0,0,0.0165,0,0.1618,0.3347
0.67,0.6287,0.5699,0.7684,0.1959,0.6965,0.1013,0.0853,0.1415,0.1193,0.6797,0.1312,0.4155,0.7322,0.7286,0.5848,0.6467,0.7237,0.8744,0.21,0.2793,0.6933,1.8487,0.7625,0.603,0.5612,0.8294,1.1613,0.5255,0.282,0.277,0.265,0.5824,0.1981,0.2463,0.8301,0,0.0099,0.0287,0,0.2186,0.5013
0.75,0.7637,0.7322,1.0105,0.286,0.8376,0.1672,0.1188,0.1853,0.1918,1.0118,0.2107,0.5516,1.0315,0.8104,0.7965,0.8019,0.8241,1.0268,0.3656,0.4364,1.0746,2.516,0.8674,0.7378,0.6297,0.9993,1.6199,0.7987,0.3627,0.377,0.3428,0.8193,0.3225,0.4905,1.2811,0,0.0184,0.0461,0,0.2672,0.6755
