Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0005,0.0002,0.0002,0,0.0007,0,0,0,0.0043,0.0005,0,0.0001,0.0003,0.0035,0.0018,0.0004,0.0018,0.0011,0,0,0.0002,0.0003,0.0024,0.0004,0.0022,0.0008,0.0012,0.0018,0,0,0.0001,0.0001,0,0.0022,0.0002,0,0,0,0,0.0002,0.0001
0.17,0.0815,0.0374,0.0387,0.0091,0.1012,0,0.0028,0.0071,0.0047,0.074,0.0029,0.0207,0.0547,0.2924,0.1708,0.0579,0.2158,0.1663,0,0,0.0393,0.052,0.2488,0.0705,0.2028,0.1301,0.173,0.1066,0.0022,0,0.0183,0.018,0.0032,0.0039,0.063,0,0,0.0006,0,0.0279,0.0165
0.25,0.4355,0.2584,0.2748,0.0664,0.5084,0,0.0198,0.0504,0.014,0.4322,0.0214,0.1487,0.3449,0.8092,0.5211,0.3767,0.7201,0.7219,0,0.0277,0.2394,0.8041,0.7702,0.3984,0.601,0.6228,0.7187,0.306,0.116,0.0729,0.1267,0.1317,0.0252,0.0233,0.3835,0,0,0.0046,0,0.1534,0.1198
0.33,0.9437,0.7116,0.8608,0.172,1.0657,0.0059,0.0678,0.1594,0.0504,1.3818,0.0757,0.4667,1.4002,1.3842,1.7309,0.9324,1.3303,1.4183,0,0.0835,1.3225,3.211,1.3759,0.8809,1.6371,1.3071,3.1569,0.6833,0.264,0.2793,0.3423,0.4557,0.0934,0.163,1.5614,0,0,0.0165,0,0.346,0.4032
0.42,2.1736,1.9183,2.3611,0.2287,2.8165,0.0343,0.1788,0.3417,0.1607,4.6994,0.2056,1.0033,3.4588,2.3838,4.7313,1.8048,2.3707,2.5045,0.1497,1.1118,3.9885,7.7222,3.6421,1.623,4.276,2.8082,7.6892,4.1322,0.1638,1.1253,0.6957,1.1755,0.263,0.8067,5.226,0,0,0.0451,0,0.6672,1.6182
0.5,6.4233,6.2126,7.9114,1.5376,8.0097,1.5944,0.3879,0.643,0.6314,12.5254,0.8787,1.9216,7.3645,4.2645,9.6524,4.0552,4.2272,5.1804,2.3889,6.0566,9.9196,16.5626,9.3729,2.9821,8.9951,8.2634,15.4366,16.1655,1.0073,4.3634,1.3225,2.4483,0.6464,2.4627,16.5578,0,0,0.1063,0,1.6382,6.6946
0.58,12.6861,15.4192,19.4159,9.4954,15.8583,7.4026,0.7028,1.3108,1.9807,21.8385,3.2729,3.2583,11.7636,6.6994,13.3909,9.1695,7.3346,9.9355,7.2225,15.8658,19.2331,28.5305,13.3507,6.6501,9.9586,15.4392,21.5133,32.5311,8.4679,13.2446,2.1949,7.4409,1.5772,5.7052,33.7135,1.3992,0,0.2164,0,3.1315,14.5579
0.67,15.8584,23.3902,32.0847,28.9699,18.8467,20.4598,1.0901,3.0151,4.2709,26.4025,6.637,5.9504,14.1759,7.037,14.2465,12.53,8.0381,12.3907,15.3007,28.5901,28.7914,38.4953,12.5265,9.6991,7.4476,17.9981,21.3633,40.135,19.6274,25.7533,3.5799,16.4152,5.9851,10,47.6656,15.5092,0.0458,0.6057,0,3.8709,23.1402
0.75,15.2032,25.5667,36.9455,48.7779,17.3468,38.83,1.4697,3.8382,7.0697,25.7663,10.1126,8.5884,15.0165,6.3196,13.5099,12.3818,7.1905,12.3053,24.2153,40.4865,37.476,45.4231,10.018,10.8868,4.9777,16.3193,17.8212,38.4381,28.5419,36.0363,4.7902,26.5198,16.5263,10,55.6452,35.1338,7.2534,0.8736,0,3.7775,29.1604
