Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0045,0.003,0.0025,0.0022,0.0063,0.0002,0,0.0003,0.0009,0.007,0.0001,0.0012,0.0046,0.0174,0.0236,0.0013,0.0063,0.0088,0.0009,0.001,0.0021,0.0059,0.0136,0.0051,0.0082,0.0048,0.0078,0.0087,0.0032,0.0056,0.0007,0.0014,0.0003,0.0057,0.0079,0.0008,0.0003,0.0002,0.0001,0.0005,0.0021
0.17,0.4981,0.3399,0.2856,0.2425,0.6917,0.0231,0.0045,0.0313,0.0974,0.7815,0.0121,0.1326,0.5102,0.9222,1.4598,0.1479,0.5012,0.9222,0.1018,0.1097,0.2394,0.6582,0.9451,0.5717,0.4832,0.5297,0.7952,0.3462,0.3621,0.6308,0.0822,0.1579,0.039,0.6385,0.878,0.0947,0.0352,0.0203,0.011,0.0533,0.2399
0.25,2.1694,2.0415,1.7762,1.2362,2.8169,0.1469,0.0292,0.1956,0.6088,3.7839,0.0779,0.8336,2.016,2.2738,3.5051,0.8265,1.4597,3.2569,0.639,0.6757,1.1882,3.2444,2.5358,2.6471,1.2821,2.0515,2.7045,0.8397,1.7821,3.5808,0.4873,1.0031,0.2494,3.8959,4.5979,0.6002,0.2244,0.1303,0.0711,0.2432,1.4632
0.33,4.2306,4.8888,4.9531,2.6198,5.3073,0.471,0.0954,0.5578,1.896,7.5295,0.2557,2.3131,3.8137,3.6128,5.2715,1.8536,2.548,5.7867,2.0063,2.0558,2.4864,6.5534,4.1741,5.223,2.1541,3.9456,4.9118,1.3762,3.6694,7.9304,1.1595,3.2109,0.8067,10.3395,9.4533,1.8033,0.7235,0.4258,0.2347,0.5149,4.3874
0.42,7.7128,9.3084,9.9201,4.9292,9.5426,1.1905,0.2479,1.1339,4.6337,13.4337,0.6734,4.711,6.9652,6.222,8.8237,3.5667,4.6742,10.2639,4.9738,4.4056,4.6746,11.7974,7.3672,9.4452,3.8531,7.387,9.006,2.3947,6.783,14.5087,2.2915,7.8513,2.0809,19.8619,16.8266,3.8306,1.8578,1.1137,0.6227,1.0177,9.9633
0.5,11.6615,15.3821,16.7654,7.9432,14.0103,2.2759,0.4926,1.9339,8.5178,20.414,1.4652,8.1746,10.2831,7.8377,10.7504,5.9643,6.4443,14.3591,9.8234,7.3639,7.4915,18.1296,9.6178,14.3912,5.0998,11.1123,12.8667,3.0611,10.6765,23.0673,3.9551,14.5613,4.4015,32.3197,25.8918,6.7825,3.9063,2.4007,1.3691,1.687,16.7207
0.58,14.4362,20.9137,24.1494,10.4236,16.926,3.6199,0.8204,2.8229,12.8482,25.1663,2.7302,12.0525,12.5459,8.5598,11.4309,8.1385,7.564,16.7575,15.4272,10.6113,9.7824,22.6019,10.785,17.8413,5.7976,13.8724,15.4099,3.3882,13.6668,29.8493,5.619,22.902,7.915,44.5141,32.2304,10.3755,6.8003,4.42,2.5858,2.3142,23.6161
0.67,15.5328,24.3634,29.3894,11.8446,17.8049,5.0502,1.2046,3.4809,16.9688,26.9664,4.4768,15.0845,13.3124,8.2698,10.7842,9.5963,7.7547,17.0796,20.8457,13.0261,11.0696,24.4623,10.6269,19.2271,5.791,15.041,16.0726,3.3244,15.1682,33.2842,6.8855,31.4333,12.1012,51.8263,34.7999,13.4496,9.9429,7.1274,4.3103,2.7587,29.2287
0.75,15.7999,25.9593,32.4146,12.4862,17.878,6.2382,1.573,3.8827,19.8937,27.1446,6.5266,17.0996,13.4869,8.1163,10.4807,10.4018,7.8186,16.9284,25.4905,14.3109,11.6473,24.7944,10.4966,19.5034,5.7704,15.5209,16.2355,3.2918,15.7021,34.2642,7.7107,38.1514,16.3174,54.9936,35.0663,15.718,13.07,10.1361,6.5541,3.0613,32.0717
0.83,15.9267,26.8023,33.9893,12.888,17.8768,7.0909,1.8909,4.1033,21.5099,27.17,8.6725,18.3954,13.5581,7.9884,10.286,10.9504,7.8248,16.7984,28.4113,14.7825,12.0116,24.9176,10.3767,19.6277,5.7277,15.7915,16.2835,3.2491,16.006,34.6371,8.3161,42.8554,20.3293,56.0306,35.0786,17.2658,15.8173,13.1743,9.2989,3.2954,32.9842
0.92,15.6294,26.9802,34.6887,12.9245,17.409,7.6045,2.1399,4.2129,22.0512,26.5908,10.7903,19.1705,13.2466,7.5997,9.7335,11.1764,7.5695,16.2055,29.7571,14.8186,12.0308,24.4673,9.9184,19.2627,5.4974,15.5699,15.8285,3.1048,15.8832,34.2754,8.6725,45.6821,23.5342,55.9504,34.3826,18.3033,17.713,16.0404,12.4186,3.4192,32.6415
1,15.2414,26.6672,34.7077,12.7628,16.9202,7.9141,2.3372,4.2363,22.1076,25.8107,12.6309,19.5053,12.9151,7.4054,9.4819,11.1765,7.3978,15.7256,30.0648,14.6665,11.8752,23.7968,9.659,18.7547,5.364,15.2839,15.4456,3.0305,15.5692,33.4481,8.8257,47.4173,25.6521,55.0449,33.3538,18.9079,18.852,18.3307,15.5655,3.4802,32.0505
1.08,15.0059,26.3581,34.4369,12.6477,16.6373,8.0855,2.491,4.2167,21.9482,25.3484,14.0626,19.6194,12.716,7.3045,9.3677,11.1627,7.2941,15.4634,30.0066,14.3997,11.7675,23.3871,9.5183,18.4503,5.2871,15.0998,15.2161,2.9884,15.3642,32.8588,8.9215,48.3296,26.8711,54.0157,32.7247,19.2157,19.4682,19.9729,18.6022,3.5255,31.354
1.17,14.8162,26.1073,34.2016,12.5415,16.415,8.1508,2.605,4.1965,21.6391,25.0064,15.1021,19.6762,12.5521,7.2126,9.2578,11.1311,7.1998,15.2545,29.7194,14.1614,11.6673,23.0788,9.3935,18.2128,5.2178,14.9324,15.0187,2.9503,15.194,32.4282,8.9783,48.686,27.5219,53.2885,32.2747,19.4171,19.8001,21.0489,21.4087,3.552,30.6422
1.25,14.6743,25.8873,33.9826,12.4469,16.2579,8.1801,2.6951,4.1756,21.3669,24.7502,15.8578,19.6859,12.4352,7.1664,9.2081,11.088,7.1413,15.1198,29.3251,13.9927,11.579,22.8435,9.325,18.0329,5.1783,14.8073,14.8867,2.9302,15.0555,32.0881,9.0051,48.8841,27.8494,52.7275,31.9337,19.5425,19.9203,21.769,23.6986,3.5674,30.1767
1.33,14.4467,25.5881,33.655,12.2967,15.9875,8.1758,2.7633,4.1402,21.1067,24.3723,16.3929,19.6031,12.2305,6.9104,8.8825,10.9945,6.9762,14.8345,28.9561,13.8107,11.4367,22.5029,9.0626,17.7582,5.0238,14.5781,14.6095,2.8105,14.8485,31.6477,8.9823,48.8625,27.8996,52.0453,31.4618,19.5568,19.8951,22.2098,25.4427,3.5574,29.7461
1.42,12.7513,23.7868,31.7977,11.2159,13.8882,7.9535,2.763,3.9266,20.2205,21.6739,16.5632,18.69,10.6369,5.4366,6.796,10.2164,5.8089,12.5095,27.8767,13.0691,10.3972,20.1166,7.2893,15.7624,4.0845,12.7906,12.4412,2.2453,13.3935,28.9177,8.4929,47.4354,27.3916,48.5693,28.2495,18.8593,19.4755,22.1618,26.5043,3.2978,28.154
1.5,10.8929,20.8607,28.6526,9.7539,11.7941,7.5398,2.6969,3.5607,18.8364,18.3134,16.4325,17.0386,9.1041,4.6806,5.8026,9.022,5.0378,10.5986,26.2073,11.8928,9.0355,17.0742,6.2682,13.4041,3.5375,11.0868,10.7065,1.9495,11.5255,24.8007,7.6492,44.7676,26.4476,42.9174,23.8537,17.5093,18.7003,21.7385,27.0195,2.9678,25.7346
1.58,9.8209,18.6176,25.482,8.8051,10.6414,7.0033,2.5807,3.1765,17.189,16.4008,16.0913,15.3719,8.2335,4.3727,5.4528,8.176,4.6237,9.6156,24.2323,10.5004,8.1644,15.2955,5.7933,12.0543,3.2728,10.0625,9.7413,1.8257,10.3759,22.0511,6.9836,41.2975,25.2177,37.6864,21.2642,15.9193,17.699,21.0609,27.0983,2.7338,22.94
1.67,9.7585,17.7596,23.9687,8.5511,10.7056,6.4788,2.4505,2.983,15.6708,16.2122,15.6652,14.5141,8.2695,4.7546,6.0818,7.862,4.7937,9.9028,22.3819,9.6581,7.9489,15.0532,6.1817,11.9315,3.4592,10.0396,9.9347,1.959,10.1467,21.2942,6.682,38.2145,23.9824,35.5837,20.8539,14.9906,16.7,20.3128,26.9239,2.6598,20.7365
1.75,10.0808,17.897,23.6867,8.6914,11.135,6.155,2.3609,2.936,14.8107,16.8648,15.196,14.2914,8.5508,4.9864,6.444,7.9083,4.9472,10.3699,20.845,9.4097,8.0867,15.5945,6.4588,12.3547,3.5901,10.2785,10.2681,2.0385,10.3965,21.8343,6.6565,36.5579,22.7917,35.644,21.6781,14.6314,15.7365,19.5471,26.6135,2.662,19.9681
1.83,10.2897,18.167,23.965,8.7992,11.4031,6.0161,2.3149,2.9624,14.5634,17.2954,14.696,14.3462,8.731,5.1093,6.6134,7.9622,5.043,10.6464,20.1459,9.5376,8.1872,15.9632,6.6156,12.6273,3.6674,10.4386,10.4791,2.083,10.5726,22.3404,6.6666,35.9775,21.6326,36.4818,22.2637,14.6184,14.9635,18.7706,26.1994,2.6633,20.1095
1.92,10.3958,18.3247,24.1376,8.8563,11.5333,6.0027,2.3016,2.9799,14.701,17.5183,14.169,14.3714,8.8187,5.1486,6.6544,7.9882,5.0829,10.768,20.0399,9.7094,8.2397,16.1577,6.673,12.7681,3.6971,10.5154,10.575,2.0987,10.6667,22.6251,6.6654,35.9959,20.7833,36.9843,22.5742,14.6116,14.5732,18.0008,25.6996,2.6595,20.6594
2,10.4471,18.3994,24.2236,8.8811,11.5956,6.0068,2.2945,2.9883,14.8678,17.6203,13.7628,14.3708,8.8625,5.169,6.6715,7.9942,5.1061,10.8255,20.2601,9.8092,8.2626,16.248,6.7035,12.8343,3.7142,10.5551,10.6259,2.1077,10.7107,22.7606,6.6548,36.0032,20.3715,37.249,22.715,14.5901,14.4595,17.4804,25.1365,2.6538,21.0034
2.08,10.5459,18.5081,24.3278,8.938,11.7176,6.0134,2.2895,2.999,14.994,17.7885,13.5396,14.3936,8.9529,5.2894,6.8229,8.0261,5.1814,10.9579,20.4522,9.8866,8.317,16.3967,6.8267,12.9541,3.7863,10.6512,10.7505,2.164,10.7948,22.9441,6.664,36.0314,20.2978,37.512,22.9242,14.5888,14.494,17.2269,24.5335,2.6593,21.2409
2.17,11.3725,19.353,25.1803,9.4513,12.7516,6.1141,2.3106,3.0966,15.3936,19.1064,13.5494,14.8166,9.7351,6.0515,7.9102,8.3911,5.7664,12.1197,20.9487,10.2295,8.8118,17.557,7.7321,13.9262,4.2642,11.5203,11.8249,2.4558,11.4936,24.2543,6.897,36.6806,20.5502,39.1495,24.4882,14.9234,14.6938,17.3011,24.0473,2.7852,21.99
2.25,12.3684,20.8457,26.7473,10.2095,13.8888,6.3121,2.3604,3.2779,16.0621,20.906,13.7052,15.636,10.5647,6.4822,8.4768,8.999,6.1944,13.1768,21.7399,10.8174,9.5199,19.1775,8.3096,15.1871,4.5724,12.4319,12.7756,2.624,12.4755,26.4065,7.3238,37.9707,20.9992,42.0323,26.8283,15.5964,15.057,17.5553,23.8776,2.9557,23.2082
