Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0112,0.0075,0.0063,0.0054,0.0157,0.0005,0.0001,0.0007,0.0021,0.0177,0.0003,0.0029,0.0115,0.0434,0.059,0.0033,0.0159,0.022,0.0022,0.0024,0.0053,0.0148,0.0341,0.0129,0.0205,0.0121,0.0196,0.0218,0.0081,0.0141,0.0018,0.0035,0.0009,0.0142,0.0198,0.0021,0.0008,0.0004,0.0002,0.0012,0.0053
0.17,1.1842,0.8135,0.685,0.5796,1.6393,0.0556,0.0109,0.0752,0.2339,1.8562,0.0291,0.3185,1.2109,2.1636,3.3583,0.3546,1.1833,2.1712,0.2445,0.2627,0.5722,1.5655,2.2148,1.3592,1.144,1.2603,1.8779,0.8291,0.8638,1.5044,0.1975,0.3799,0.0939,1.5269,2.087,0.2278,0.0847,0.0488,0.0265,0.1278,0.5737
0.25,6.4116,5.9018,5.1635,3.6406,8.3214,0.4324,0.0864,0.5699,1.7742,10.9264,0.231,2.4383,6.0291,6.9373,10.3087,2.4275,4.548,9.6753,1.8675,1.954,3.5104,9.3927,7.7584,7.7366,3.9994,6.2366,8.2423,2.6396,5.2283,10.2664,1.4332,2.951,0.7362,11.2079,13.1467,1.7632,0.6617,0.386,0.2113,0.7434,4.2083
0.33,14.9711,17.0089,16.9294,9.417,18.585,1.6225,0.3345,1.9093,6.3715,25.9609,0.8996,8.0743,13.5646,11.8407,16.7267,6.7031,9.0926,20.0311,6.7877,6.7825,8.9642,22.7368,14.2095,18.3082,7.4217,14.3743,17.5715,4.5324,13.0423,27.2315,4.214,11.0442,2.8007,34.6573,32.2696,6.2586,2.5044,1.4915,0.8297,1.9533,14.2947
0.42,20.0931,27.9637,30.6886,14.1715,23.7218,3.7655,0.813,3.5383,13.9589,35.4974,2.223,15.032,17.4239,12.2764,16.3347,10.826,10.5011,23.5594,15.1691,13.0847,13.3179,31.7061,15.2167,24.9654,8.1939,18.9897,21.3376,4.9232,18.8407,41.3039,7.2632,24.9059,6.6795,58.8308,45.5172,12.4128,5.9282,3.6425,2.0768,3.0294,28.5091
0.5,28.6616,40.0734,46.7553,20.4399,33.8673,6.9932,1.5958,5.4856,24.5078,48.6109,4.7245,23.5614,25.3937,18.9017,25.3512,15.9238,16.2793,34.3781,28.421,20.4658,19.2613,43.6771,23.4491,34.9334,12.665,28.4339,32.1225,7.5216,26.728,56.6904,11.0483,44.7479,13.6169,84.9341,61.3537,20.4473,11.9834,7.6333,4.4846,4.7419,45.264
0.58,35.4737,53.7741,62.6848,27.002,40.6895,10.5935,2.5784,7.4122,34.8424,61.035,8.6037,32.7883,30.5123,18.8756,24.7618,21.8549,17.8854,39.176,42.6713,26.56,25.2999,55.3436,24.4006,43.7764,13.2725,34.6588,37.0036,7.5296,34.5169,73.9234,15.6695,66.0955,23.5868,109.8202,78.1704,28.9106,20.1264,13.6621,8.3323,6.4727,59.0707
0.67,32.335,56.3621,71.132,26.6727,35.8799,13.2429,3.4632,8.5462,40.7084,56.0521,13.3968,38.2114,27.0934,14.6524,18.4863,22.793,14.923,32.8187,52.3154,30.1801,24.787,51.5142,19.3237,40.1981,10.7414,31.5451,31.7951,6.0339,33.0296,72.8765,17.295,81.9003,33.8568,118.6417,73.2006,35.3427,27.5168,20.8009,13.2923,6.7365,64.8037
0.75,31.3519,54.4598,71.5262,25.9603,34.9788,15.5176,4.3241,8.7108,45.2528,52.8269,18.7007,39.5137,26.7504,15.6236,20.1459,22.5546,15.5597,32.8314,58.471,31.1101,24.1747,48.6747,20.4157,38.4361,11.2904,31.6229,32.2778,6.3313,31.7869,68.4098,17.646,94.4745,43.0261,114.6683,68.1211,38.0272,33.4512,28.2036,19.418,7.0023,68.842
0.83,27.0327,50.4069,66.2655,23.6664,29.3563,15.9554,4.7681,8.1262,44.2596,46.3569,23.2293,37.7898,22.4024,10.7102,13.3528,21.2262,11.8734,26.124,60.4023,28.1406,21.9261,43.0177,14.6749,33.5738,8.1974,26.7791,25.8873,4.3793,28.4574,62.0219,17.1008,95.0014,48.5637,103.2836,60.6696,37.0275,36.7999,33.9855,25.9922,6.5762,62.8366
0.92,17.5902,38.1835,54.439,16.914,18.3031,14.4567,4.6666,6.7814,37.7244,30.184,25.7951,31.907,14.1674,5.3021,6.0156,16.087,6.9311,15.1848,53.8966,23.2527,15.5431,28.5086,7.7402,21.9537,4.4892,17.5817,15.7535,2.2821,19.5842,43.8582,13.765,85.2945,49.9237,80.7837,40.332,32.7371,36.5631,36.6157,31.9296,5.057,50.5733
