Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0,0.0001,0,0,0,0,0,0.0001,0,0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
0.67,0.0027,0.0012,0.0012,0.0003,0.0034,0,0.0001,0.0002,0.0005,0.0025,0.0001,0.0007,0.0018,0.0107,0.0065,0.0019,0.0073,0.0057,0,0,0.0013,0.0017,0.0088,0.0023,0.0071,0.0043,0.0058,0.0039,0,0,0.0006,0.0006,0.0001,0.0011,0.002,0,0,0,0,0.0009,0.0005
0.75,0.02,0.0109,0.0114,0.0027,0.024,0,0.0008,0.0021,0.0048,0.0197,0.0008,0.0061,0.0126,0.0481,0.0311,0.0158,0.0373,0.0362,0,0.0005,0.0102,0.0141,0.0429,0.0181,0.0331,0.0287,0.0351,0.0174,0.004,0.0022,0.0052,0.0053,0.001,0.0098,0.0166,0,0,0.0002,0,0.0065,0.0051
0.83,0.0599,0.0395,0.0452,0.0094,0.0704,0,0.0032,0.0083,0.0198,0.0619,0.0036,0.0239,0.0363,0.1142,0.0759,0.0521,0.0945,0.1003,0,0.0089,0.0318,0.0448,0.1062,0.0556,0.0805,0.0824,0.0962,0.0457,0.0168,0.0131,0.0181,0.0223,0.0044,0.0388,0.0531,0,0,0.0008,0,0.0195,0.0218
0.92,0.124,0.0914,0.1116,0.0228,0.1434,0.0022,0.0091,0.0206,0.0561,0.1309,0.0103,0.0587,0.0742,0.2033,0.138,0.1139,0.1767,0.1969,0,0.0327,0.0678,0.096,0.1954,0.1165,0.1466,0.1671,0.1894,0.0933,0.0409,0.0358,0.0414,0.0635,0.0134,0.0944,0.1141,0,0,0.0023,0,0.0405,0.0618
1,0.2105,0.1676,0.2131,0.0458,0.2402,0.0132,0.0198,0.0393,0.122,0.2249,0.024,0.1125,0.1255,0.3076,0.2133,0.2005,0.2784,0.3202,0.0148,0.0735,0.119,0.1669,0.3035,0.1994,0.2262,0.2803,0.3105,0.1632,0.0775,0.0721,0.0758,0.1363,0.0332,0.1778,0.1986,0.0036,0,0.0054,0,0.0694,0.13
1.08,0.3153,0.2663,0.3487,0.0812,0.3556,0.0338,0.0354,0.0642,0.2178,0.3396,0.0479,0.1853,0.1887,0.4187,0.2976,0.3089,0.3924,0.4624,0.0613,0.1315,0.1848,0.5255,0.4231,0.3006,0.3132,0.4169,0.4527,0.2572,0.1269,0.1224,0.121,0.2433,0.0704,0.2866,0.3039,0,0,0.0108,0,0.1051,0.2247
1.17,0.4267,0.3805,0.5097,0.1302,0.4761,0.0657,0.0551,0.0936,0.3381,0.4632,0.0854,0.273,0.3414,0.5144,0.379,0.4284,0.4978,0.6041,0.1367,0.1986,0.3195,0.9787,0.5326,0.4095,0.3902,0.56,0.5965,0.3699,0.1873,0.1854,0.1739,0.3814,0.1302,0.6036,0.4028,0,0,0.0194,0,0.1437,0.3393
1.25,0.5314,0.4982,0.6815,0.1922,0.5875,0.109,0.0775,0.1247,0.4731,0.5815,0.1378,0.3682,0.5551,0.5905,0.4536,0.5435,0.5851,0.7291,0.2392,0.2775,0.5313,1.4457,0.6244,0.5132,0.4523,0.6926,0.7262,0.4991,0.2527,0.2556,0.229,0.5424,0.2128,1.0608,0.6171,0,0,0.0315,0,0.18,0.464
1.33,0.6284,0.6134,0.8521,0.2672,0.6896,0.162,0.1009,0.155,0.6131,0.7026,0.2037,0.4645,0.7711,0.6523,0.5555,0.6494,0.6577,0.8398,0.362,0.3674,0.7714,1.906,0.7024,0.6105,0.5028,0.8142,1.0605,0.6327,0.3224,0.3294,0.2838,0.7167,0.3163,1.6664,0.9522,0,0.0149,0.0453,0,0.2134,0.5902
1.42,0.7185,0.7254,1.0187,0.3545,0.7837,0.2227,0.1239,0.184,0.7726,0.9257,0.2806,0.5605,0.9826,0.7032,0.7061,0.7466,0.7181,0.9387,0.5529,0.5911,1.0525,2.3563,0.7696,0.7019,0.5441,0.9257,1.347,0.9126,0.3821,0.4078,0.3378,0.8961,0.4375,2.366,1.388,0,0.029,0.0621,0,0.2443,0.7114
1.5,0.8025,0.8342,1.1811,0.4531,0.871,0.2902,0.1458,0.2116,1.0507,1.1544,0.3657,0.6555,1.186,0.7458,0.8568,0.8354,0.7686,1.028,0.9766,0.9568,1.3847,2.8051,0.8281,0.7882,0.5781,1.0281,1.5701,1.3775,0.4344,0.5153,0.3908,1.0773,0.5724,3.054,1.9389,0,0.0387,0.082,0.0079,0.2726,0.8267
