Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.002,0.0009,0.0009,0.0002,0.0025,0,0.0001,0.0002,0.0037,0.0018,0.0001,0.0005,0.0014,0.0086,0.0051,0.0014,0.0058,0.0043,0,0,0.001,0.0013,0.007,0.0017,0.0057,0.0032,0.0044,0.0032,0,0,0.0004,0.0004,0.0001,0.0019,0.0015,0,0,0,0,0.0007,0.0004
0.25,0.0177,0.0094,0.0098,0.0024,0.0214,0,0.0007,0.0018,0.0035,0.0174,0.0007,0.0052,0.0112,0.0443,0.0285,0.0139,0.034,0.0325,0,0.0002,0.009,0.0124,0.0392,0.016,0.0304,0.0257,0.0316,0.0159,0.0033,0.0017,0.0045,0.0045,0.0008,0.0023,0.0153,0,0,0.0002,0,0.0058,0.0043
0.33,0.0567,0.0368,0.0417,0.0087,0.0668,0,0.003,0.0076,0.0047,0.0584,0.0032,0.0221,0.0345,0.1103,0.0731,0.049,0.0908,0.0956,0,0.0077,0.03,0.0422,0.1023,0.0526,0.0777,0.0784,0.0919,0.0436,0.0155,0.0118,0.017,0.0203,0.004,0.0054,0.0529,0,0,0.0007,0,0.0185,0.0199
0.42,0.1212,0.0885,0.1074,0.0218,0.1404,0.0015,0.0087,0.0198,0.0095,0.1277,0.0097,0.0566,0.0726,0.2013,0.1361,0.1109,0.1744,0.1933,0,0.0305,0.0661,0.0935,0.1929,0.1138,0.145,0.1637,0.186,0.0909,0.0394,0.0342,0.0402,0.0601,0.0126,0.0143,0.1175,0,0,0.0022,0,0.0397,0.0586
0.5,0.2094,0.1656,0.2099,0.0448,0.2392,0.0121,0.0193,0.0387,0.0212,0.2235,0.0231,0.1109,0.1248,0.3088,0.2132,0.1991,0.279,0.3196,0.0117,0.0715,0.1181,0.1656,0.3042,0.1982,0.227,0.2794,0.3099,0.1614,0.0764,0.0707,0.075,0.1328,0.0318,0.0325,0.2077,0.0021,0,0.0052,0,0.0692,0.1268
0.58,0.3175,0.2669,0.3485,0.0804,0.3583,0.0326,0.0351,0.0642,0.0435,0.3415,0.0469,0.1852,0.1898,0.4249,0.3005,0.3108,0.3976,0.4668,0.0575,0.1302,0.1856,0.5307,0.4285,0.3024,0.3177,0.4205,0.4571,0.2571,0.1267,0.1218,0.1214,0.2413,0.0684,0.0625,0.3197,0,0,0.0106,0,0.1061,0.2231
0.67,0.4407,0.3894,0.52,0.131,0.4924,0.0644,0.056,0.0956,0.079,0.4768,0.0852,0.2787,0.3658,0.5434,0.395,0.4418,0.5236,0.6274,0.1315,0.1984,0.3372,1.0294,0.5595,0.4221,0.4121,0.5808,0.6206,0.3789,0.1901,0.1871,0.1784,0.3861,0.1292,0.1229,0.4477,0,0.0036,0.019,0,0.1492,0.3435
0.75,0.5747,0.5295,0.7197,0.1984,0.6363,0.1087,0.0814,0.1319,0.1297,0.6247,0.1414,0.3892,0.6391,0.6597,0.4962,0.587,0.6514,0.7951,0.2342,0.2821,0.6065,1.6263,0.6919,0.553,0.506,0.7544,0.9179,0.5173,0.2667,0.2656,0.2448,0.5654,0.2167,0.2418,0.711,0,0.019,0.0303,0,0.1969,0.4831
0.83,0.7152,0.6837,0.9422,0.2839,0.7858,0.1661,0.1107,0.1719,0.1963,0.8922,0.2159,0.5146,0.9497,0.7712,0.7327,0.7416,0.7766,0.965,0.3643,0.3844,0.9667,2.3023,0.8222,0.6914,0.5966,0.9356,1.4543,0.6954,0.3527,0.3564,0.3191,0.7762,0.3315,0.45,1.1388,0,0.0299,0.0466,0,0.2479,0.637
0.92,0.859,0.8482,1.1824,0.3881,0.9376,0.2368,0.1431,0.2147,0.2876,1.2804,0.3082,0.6521,1.2827,0.8761,1.0011,0.9011,0.8962,1.1335,0.6989,0.766,1.4461,3.0432,0.9479,0.8341,0.7012,1.1198,1.9459,1.301,0.4103,0.4747,0.3998,1.0148,0.4731,0.7717,1.6869,0,0.0377,0.0676,0,0.3006,0.8013
1,1.0033,1.02,1.4588,0.5088,1.0891,0.4254,0.178,0.2592,0.4264,1.7197,0.5694,0.7992,1.626,0.9737,1.2977,1.0616,1.0082,1.2982,1.3017,1.4107,2.0026,3.8371,1.0676,0.9786,0.8565,1.3032,2.3716,2.0816,0.4729,0.7756,0.4851,1.2769,0.64,1.204,2.3558,0,0.0487,0.0926,0,0.3538,1.4349
1.08,1.146,1.3625,2.0209,0.6539,1.238,0.919,0.2146,0.3046,0.6155,2.1894,1.0373,0.9532,1.9696,1.0629,1.6438,1.2195,1.111,1.4569,1.9966,2.4718,2.7193,4.729,1.1797,1.1228,0.9863,1.4825,2.7242,2.938,0.5615,1.1524,0.5736,1.5582,0.8304,1.7376,3.1755,0,0.0654,0.1209,0,0.4064,2.1873
1.17,1.2782,1.7615,2.6293,1.0984,1.4472,1.461,0.2514,0.3489,0.8507,2.6434,1.4751,1.1087,2.2866,1.1288,1.9241,1.3654,1.1902,1.5969,2.753,3.7322,3.6377,5.7191,1.2699,1.2587,1.0612,1.6444,2.9575,3.7385,0.6875,1.5944,0.6613,1.851,1.0412,2.3568,4.1246,0.1611,0.0764,0.1535,0,0.4543,2.9182
1.25,1.4043,2.1516,3.2245,1.7125,1.6867,2.1097,0.2868,0.3898,1.1214,3.025,1.858,1.2579,2.5537,1.1725,2.133,1.4869,1.2428,1.7091,3.5313,5.1065,4.7188,6.7617,1.3362,1.3776,1.0866,1.7777,3.0596,4.3876,0.8674,2.074,0.7428,2.1446,1.268,3.0366,5.148,0.6663,0.0726,0.1904,0,0.4933,3.5753
