Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0064,0.0043,0.0036,0.0031,0.0089,0.0003,0.0001,0.0004,0.0012,0.01,0.0001,0.0017,0.0066,0.0247,0.0336,0.0019,0.009,0.0125,0.0013,0.0014,0.003,0.0084,0.0194,0.0073,0.0116,0.0069,0.0112,0.0124,0.0046,0.008,0.001,0.002,0.0005,0.0081,0.0113,0.0012,0.0004,0.0003,0.0001,0.0007,0.003
0.17,0.805,0.5503,0.4627,0.3925,1.1169,0.0375,0.0074,0.0508,0.1579,1.2626,0.0196,0.2148,0.8242,1.5969,2.4596,0.2396,0.8336,1.491,0.1649,0.1776,0.3875,1.0639,1.5875,0.9239,0.8301,0.8573,1.2915,0.6289,0.5858,1.0203,0.1332,0.256,0.0633,1.0335,1.4189,0.1536,0.057,0.0329,0.0178,0.0863,0.3883
0.25,6.271,5.4132,4.7008,3.4508,8.2486,0.3919,0.0781,0.5184,1.6138,10.4633,0.2088,2.2148,6.0139,7.2176,10.861,2.2597,4.7191,9.8378,1.6969,1.7823,3.3453,8.9632,8.1032,7.4756,4.1468,6.2399,8.4193,2.6963,4.991,9.5255,1.3183,2.675,0.6665,10.2419,12.3963,1.5992,0.5993,0.349,0.1908,0.72,3.846
0.33,11.9245,14.3791,14.1383,7.7489,14.57,1.3315,0.2739,1.5904,5.2423,21.2887,0.7365,6.7526,10.5214,8.1327,11.4119,5.5995,6.5036,15.1353,5.581,5.5913,7.3344,18.694,9.9629,14.825,5.1883,11.0622,13.1058,3.1022,10.6767,22.9725,3.5407,9.0649,2.2964,29.083,26.9331,5.1827,2.0541,1.2217,0.6789,1.5574,11.796
0.42,12.9622,19.2807,22.3344,9.3364,15.1782,2.8017,0.6026,2.5902,10.4271,23.1283,1.6446,10.8344,11.1385,7.1539,9.4615,7.2399,6.4436,14.8148,11.3124,9.8908,8.7356,20.7314,9.1338,16.1742,4.8934,12.1475,13.4225,2.8263,12.3341,27.8725,4.9373,18.5923,4.9566,42.4907,30.0104,9.1617,4.4018,2.6976,1.5348,1.9747,21.4504
0.5,12.7899,20.5244,25.2624,9.7504,14.6441,4.3555,0.9905,2.9914,15.3498,22.3456,2.9418,12.7056,10.9329,6.6547,8.5887,7.8792,6.3096,13.9722,17.8475,11.8684,9.097,20.2828,8.6038,15.8629,4.6954,12.3103,13.1435,2.683,12.5173,27.996,5.6274,27.3283,8.5099,45.0683,29.012,11.3574,7.494,4.7592,2.788,2.2155,27.741
0.58,12.5993,20.9155,26.2616,9.9672,14.2254,5.2611,1.2786,3.1454,17.4537,21.7057,4.6086,13.7022,10.7277,6.2703,8.0386,8.2819,6.1517,13.3878,22.7267,12.0328,9.29,19.8436,8.1901,15.5739,4.5052,12.3301,12.8572,2.5414,12.5509,27.5957,6.1052,31.7676,12.7419,44.768,28.115,12.5909,10.8709,7.3408,4.4466,2.4012,28.0281
0.67,11.4261,20.1179,25.8959,9.4678,12.6539,5.5903,1.4539,3.1312,17.3121,19.639,6.513,13.9364,9.6033,5.0598,6.3549,8.1194,5.2999,11.5704,23.6006,11.4966,8.7972,18.0943,6.7833,14.1548,3.7675,11.2389,11.3077,2.0675,11.6854,25.6816,6.1893,33.3986,16.6891,42.5225,25.5853,13.1242,13.1463,10.1757,6.4108,2.3931,26.0253
0.75,8.9372,17.2314,23.1942,7.8891,9.6253,5.4973,1.5277,2.8393,15.9592,15.3168,8.2283,12.8647,7.3786,3.3958,4.0474,7.049,3.8909,8.4315,22.1355,10.2084,7.2957,14.2768,4.6957,11.0993,2.6707,8.8637,8.4917,1.4345,9.4812,20.999,5.6074,32.6124,18.5055,36.4815,20.1646,12.526,13.5406,12.4571,8.4818,2.1121,22.7865
0.83,7.1669,14.1066,19.5969,6.4849,7.6664,5.1452,1.5235,2.4267,14.1289,11.9742,9.1916,11.2145,5.9647,2.829,3.3741,5.9347,3.2564,6.7471,19.9969,8.5719,6.0003,11.2364,3.8996,8.8078,2.2324,7.3296,6.9758,1.1969,7.6575,16.5993,4.8751,30.1974,18.4176,29.5806,15.6493,11.2534,13.0838,13.3894,10.5999,1.8591,19.1532
0.92,5.5099,11.4054,15.9404,5.2391,5.7523,4.5223,1.4314,1.9901,11.7236,9.2024,9.3634,9.448,4.503,1.8261,2.0643,4.937,2.3279,4.8535,17.1327,6.7414,4.8349,8.7073,2.6222,6.8025,1.5325,5.6458,5.1322,0.795,6.0651,13.0626,4.1746,26.2506,17.3086,23.1941,12.0953,9.6575,12.0517,13.2466,12.5578,1.5776,14.9455
1,4.0062,8.78,12.7552,3.9937,4.0982,3.8033,1.2895,1.6088,9.2568,6.5533,9.0806,7.7877,3.2641,1.2454,1.3362,3.8892,1.6949,3.3814,13.882,5.2371,3.6795,6.2714,1.8249,4.9125,1.0925,4.2197,3.7229,0.5592,4.5126,9.6192,3.413,22.0323,15.6083,17.8201,8.6193,8.1747,10.581,12.5254,13.885,1.2901,11.1894
1.08,3.0196,6.7698,9.9378,3.1171,3.0403,3.1773,1.1482,1.2651,7.2857,4.8437,8.4964,6.2877,2.4544,0.8936,0.9224,3.1087,1.2789,2.4657,10.9271,3.9706,2.872,4.674,1.3297,3.6831,0.8109,3.2511,2.801,0.4108,3.4573,7.1942,2.803,18.3665,13.5152,13.3225,6.3402,6.7343,8.9175,11.4224,14.1446,1.071,8.4331
1.17,2.3423,5.3492,7.9163,2.4879,2.3285,2.6069,1.0049,1.0143,5.6338,3.6987,7.6808,5.1629,1.9002,0.6666,0.6679,2.531,0.9929,1.8628,8.6354,3.0117,2.2924,3.5929,1.0039,2.8447,0.6213,2.5672,2.1695,0.3122,2.7175,5.5457,2.3353,15.0461,11.332,10.2664,4.823,5.6098,7.3972,10.0562,13.7517,0.9006,6.1631
1.25,1.8599,4.3133,6.4268,2.0231,1.8297,2.1526,0.8804,0.828,4.3881,2.8995,6.7645,4.3008,1.5065,0.5127,0.5018,2.0931,0.789,1.4477,6.712,2.3481,1.8642,2.8318,0.7798,2.2509,0.4883,2.0689,1.7207,0.2438,2.1817,4.3811,1.97,12.4864,9.4323,8.1083,3.7691,4.7316,6.1219,8.6472,13.0049,0.7659,4.6395
1.33,1.506,3.5378,5.3018,1.6713,1.4686,1.8019,0.7764,0.6862,3.4963,2.3226,5.9165,3.6275,1.2181,0.4044,0.3883,1.7543,0.6392,1.1513,5.3172,1.8724,1.5401,2.2786,0.6199,1.8171,0.3921,1.6962,1.3918,0.1946,1.7829,3.532,1.68,10.4971,7.8087,6.5354,3.0114,4.0344,5.0313,7.4165,11.9937,0.6578,3.5952
1.42,1.2395,2.9443,4.4344,1.3995,1.1999,1.5262,0.6888,0.5763,2.8389,1.8944,5.1401,3.093,1.0015,0.3255,0.3077,1.4876,0.5264,0.9334,4.2967,1.5214,1.2897,1.8656,0.5024,1.4919,0.3204,1.411,1.1446,0.1583,1.4791,2.8966,1.4463,8.9247,6.4651,5.3586,2.4508,3.473,4.194,6.3087,10.7998,0.5699,2.8524
1.5,1.0347,2.4813,3.7533,1.1858,0.9953,1.3061,0.6145,0.4895,2.3424,1.5691,4.4658,2.6625,0.8352,0.2666,0.2487,1.2744,0.4396,0.7691,3.5306,1.256,1.0928,1.5503,0.4138,1.2427,0.2658,1.1888,0.9547,0.1308,1.2431,2.4103,1.2558,7.6632,5.4241,4.4584,2.0262,3.0151,3.5395,5.3929,9.5896,0.4976,2.3079
1.58,0.8743,2.1142,3.2101,1.0151,0.8363,1.128,0.5509,0.4199,1.9594,1.3169,3.9092,2.3115,0.7051,0.2216,0.2044,1.1016,0.3716,0.6426,2.9429,1.0512,0.9355,1.3048,0.3457,1.048,0.2234,1.0126,0.8062,0.1096,1.0566,2.0311,1.0986,6.6379,4.6035,3.7564,1.6978,2.6375,3.0195,4.6529,8.5014,0.4375,1.8985
1.67,0.7466,1.8188,2.7709,0.8769,0.7108,0.9822,0.4961,0.3635,1.6586,1.118,3.445,2.022,0.6017,0.1866,0.1704,0.9599,0.3174,0.5434,2.4835,0.8902,0.8082,1.1105,0.2923,0.8936,0.1899,0.8709,0.6881,0.0928,0.9071,1.7304,0.9676,5.7948,3.9466,3.1999,1.4393,2.3229,2.6005,4.0476,7.4953,0.3871,1.584
1.75,0.6436,1.5782,2.4114,0.7637,0.6101,0.8614,0.4487,0.3171,1.4187,0.9587,3.0545,1.7808,0.5184,0.1589,0.1438,0.8425,0.2737,0.4644,2.1186,0.7617,0.7039,0.9543,0.2497,0.7692,0.163,0.7555,0.5929,0.0795,0.7856,1.4885,0.8575,5.0943,3.4139,2.7523,1.2328,2.0584,2.2585,3.547,6.6389,0.3445,1.3378
1.83,0.5595,1.3798,2.114,0.67,0.5283,0.7605,0.4074,0.2786,1.2247,0.8295,2.7232,1.5781,0.4503,0.1366,0.1227,0.7442,0.238,0.4006,1.8245,0.6578,0.6175,0.8273,0.2154,0.6677,0.1412,0.6604,0.5151,0.0687,0.6857,1.2915,0.7642,4.5069,2.9766,2.3877,1.0654,1.8342,1.9764,3.129,5.9135,0.3081,1.142
1.92,0.49,1.2147,1.8655,0.5915,0.4611,0.6753,0.3713,0.2463,1.0659,0.7234,2.4401,1.4062,0.3941,0.1184,0.1057,0.6613,0.2085,0.3484,1.5846,0.5727,0.5452,0.7227,0.1873,0.5841,0.1232,0.5812,0.4509,0.0598,0.6027,1.1291,0.6845,4.0101,2.6139,2.0873,0.9282,1.6428,1.7412,2.7769,5.2943,0.277,0.9841
2,0.4319,1.0759,1.656,0.5254,0.4053,0.6029,0.3394,0.2191,0.9345,0.6353,2.1966,1.2595,0.3473,0.1035,0.0918,0.5907,0.1838,0.3053,1.3866,0.5022,0.4843,0.6358,0.1641,0.5144,0.1083,0.5147,0.3974,0.0525,0.5331,0.9939,0.6159,3.5867,2.3101,1.8372,0.8146,1.4782,1.5434,2.4778,4.7623,0.25,0.8552
2.08,0.3831,0.9584,1.4781,0.4692,0.3585,0.541,0.3113,0.1959,0.8247,0.5616,1.9858,1.1333,0.3079,0.091,0.0803,0.5303,0.1631,0.2693,1.2216,0.4433,0.4324,0.5628,0.1447,0.4558,0.0958,0.4584,0.3524,0.0463,0.4743,0.8803,0.5566,3.2233,2.0536,1.6272,0.7195,1.3358,1.3757,2.2219,4.3021,0.2266,0.7487
2.17,0.3417,0.8581,1.3258,0.421,0.3189,0.4876,0.2863,0.1759,0.7322,0.4993,1.8023,1.0241,0.2745,0.0806,0.0708,0.4781,0.1455,0.2389,1.0828,0.3937,0.3881,0.501,0.1284,0.4061,0.0852,0.4104,0.3141,0.0412,0.4242,0.7841,0.505,2.9095,1.8353,1.4493,0.6392,1.2119,1.2324,2.0016,3.9019,0.2062,0.6599
2.25,0.3062,0.7719,1.1946,0.3795,0.2852,0.4413,0.264,0.1587,0.6535,0.4463,1.6416,0.9291,0.246,0.0717,0.0627,0.4329,0.1304,0.2132,0.9651,0.3514,0.3498,0.4483,0.1145,0.3637,0.0762,0.3691,0.2815,0.0368,0.3811,0.702,0.4599,2.6368,1.6481,1.2974,0.5709,1.1035,1.1092,1.8106,3.552,0.1882,0.5852
2.33,0.2758,0.6973,1.0808,0.3435,0.2562,0.4009,0.2441,0.1438,0.5862,0.4008,1.5003,0.846,0.2214,0.0642,0.0559,0.3934,0.1174,0.1911,0.8646,0.3153,0.3166,0.4031,0.1027,0.3273,0.0685,0.3334,0.2534,0.033,0.344,0.6314,0.4202,2.3986,1.4866,1.167,0.5125,1.0082,1.0026,1.6443,3.2444,0.1723,0.5218
2.42,0.2494,0.6325,0.9817,0.3121,0.2312,0.3655,0.2263,0.1308,0.5282,0.3616,1.3755,0.773,0.2001,0.0577,0.0501,0.3588,0.1062,0.1722,0.7781,0.2842,0.2877,0.364,0.0925,0.2958,0.0618,0.3024,0.2291,0.0297,0.3117,0.5704,0.3851,2.1895,1.3464,1.0542,0.462,0.9241,0.9098,1.4985,2.9729,0.1583,0.4676
2.5,0.2264,0.5758,0.8949,0.2846,0.2095,0.3344,0.2102,0.1193,0.478,0.3275,1.2647,0.7084,0.1816,0.0521,0.0451,0.3284,0.0964,0.1557,0.7033,0.2572,0.2623,0.33,0.0836,0.2683,0.056,0.2752,0.2079,0.0269,0.2835,0.5174,0.354,2.005,1.224,0.9561,0.4183,0.8494,0.8285,1.3703,2.7321,0.1458,0.421
2.58,0.2062,0.5259,0.8184,0.2604,0.1906,0.3068,0.1956,0.1093,0.4341,0.2978,1.1661,0.6512,0.1654,0.0473,0.0407,0.3014,0.0879,0.1414,0.6382,0.2336,0.24,0.3003,0.0759,0.2443,0.051,0.2514,0.1894,0.0245,0.2588,0.471,0.3263,1.8416,1.1167,0.8703,0.3801,0.783,0.7571,1.2568,2.5178,0.1347,0.3806
