Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.0047,0.0032,0.0027,0.0023,0.0066,0.0002,0,0.0003,0.0009,0.0074,0.0001,0.0012,0.0049,0.0126,0.0198,0.0014,0.006,0.0093,0.0009,0.001,0.0022,0.0062,0.012,0.0054,0.0063,0.0051,0.0083,0.0049,0.0034,0.0059,0.0008,0.0015,0.0004,0.006,0.0083,0.0009,0.0003,0.0002,0.0001,0.0005,0.0022
0.25,0.0384,0.0309,0.0259,0.0204,0.0514,0.0021,0.0004,0.0028,0.0088,0.0658,0.0011,0.012,0.0366,0.0513,0.0851,0.0131,0.0289,0.063,0.0092,0.01,0.0198,0.0557,0.054,0.0463,0.0267,0.0367,0.0511,0.0185,0.0301,0.0571,0.0074,0.0143,0.0035,0.0581,0.0778,0.0086,0.0032,0.0018,0.001,0.004,0.0218
0.33,0.0953,0.0978,0.0933,0.0544,0.1246,0.0079,0.0016,0.0103,0.0333,0.1718,0.0042,0.0426,0.0877,0.1028,0.1694,0.0368,0.0615,0.1449,0.0349,0.0375,0.0519,0.1467,0.1117,0.1176,0.055,0.0871,0.1158,0.0366,0.0788,0.169,0.0221,0.0542,0.0134,0.205,0.213,0.0319,0.0121,0.007,0.0038,0.0101,0.0818
0.42,0.1656,0.1879,0.1929,0.0981,0.2133,0.0203,0.004,0.0217,0.0847,0.3032,0.0107,0.0874,0.15,0.159,0.2571,0.0681,0.0999,0.2413,0.0888,0.0885,0.093,0.2606,0.1768,0.206,0.0872,0.1494,0.1934,0.0567,0.1404,0.314,0.042,0.1369,0.0345,0.4151,0.3828,0.069,0.031,0.018,0.0098,0.018,0.2036
0.5,0.2433,0.2931,0.3127,0.1482,0.3096,0.0392,0.0078,0.0355,0.1635,0.4475,0.0223,0.142,0.2182,0.2146,0.3389,0.1047,0.1409,0.3427,0.1807,0.1516,0.1399,0.3866,0.2432,0.3037,0.1208,0.2188,0.2773,0.0772,0.21,0.4782,0.0657,0.2518,0.0713,0.6613,0.5701,0.1151,0.0641,0.0373,0.0204,0.0273,0.3669
0.58,0.3207,0.4046,0.4435,0.2004,0.4033,0.0614,0.0124,0.0506,0.2544,0.5902,0.0404,0.2025,0.2853,0.2602,0.4014,0.1438,0.1794,0.4377,0.2973,0.2204,0.1888,0.5126,0.3012,0.4011,0.1506,0.2885,0.3583,0.0941,0.2814,0.6466,0.0916,0.3857,0.1279,0.9215,0.7564,0.1672,0.1134,0.0674,0.0371,0.0372,0.5442
0.67,0.3574,0.4844,0.5478,0.2324,0.4413,0.0828,0.017,0.063,0.338,0.6629,0.0644,0.2519,0.3127,0.2544,0.3801,0.1707,0.1868,0.4633,0.41,0.2775,0.2179,0.5798,0.3025,0.4498,0.1527,0.3189,0.3834,0.0934,0.3219,0.7538,0.111,0.5113,0.1982,1.1154,0.8594,0.2121,0.1663,0.107,0.0592,0.0433,0.6925
0.75,0.3666,0.5196,0.6094,0.2446,0.4473,0.1008,0.021,0.0706,0.404,0.6745,0.0925,0.2824,0.3197,0.2482,0.3589,0.1827,0.1902,0.4624,0.5052,0.3153,0.2288,0.5938,0.2995,0.4602,0.1532,0.3309,0.3909,0.0927,0.3347,0.7868,0.121,0.6132,0.2679,1.2119,0.8772,0.2434,0.2159,0.1514,0.0869,0.0466,0.7929
0.83,0.3748,0.5416,0.6408,0.2553,0.4526,0.1143,0.0242,0.0747,0.4486,0.6831,0.1204,0.301,0.3259,0.243,0.3425,0.193,0.1931,0.4617,0.577,0.3321,0.2387,0.6045,0.297,0.4695,0.1537,0.3418,0.3976,0.0921,0.346,0.8058,0.1293,0.6849,0.3315,1.2488,0.8876,0.2623,0.2589,0.1944,0.1203,0.0498,0.8424
0.92,0.3822,0.562,0.6701,0.2653,0.4572,0.1229,0.0266,0.0784,0.4713,0.6907,0.1465,0.3188,0.3314,0.2387,0.3297,0.2028,0.1958,0.461,0.6229,0.3409,0.248,0.6141,0.2948,0.4777,0.1541,0.3518,0.4036,0.0916,0.3562,0.823,0.1374,0.7314,0.3857,1.2822,0.8967,0.2798,0.2932,0.2336,0.1592,0.053,0.8519
1,0.3888,0.5809,0.6976,0.2746,0.4613,0.1303,0.0287,0.0818,0.4864,0.6975,0.1697,0.336,0.3364,0.2352,0.3197,0.2121,0.1982,0.4605,0.6467,0.3488,0.2566,0.6226,0.293,0.4851,0.1545,0.361,0.4089,0.0912,0.3656,0.8383,0.1452,0.775,0.4286,1.3126,0.9047,0.2969,0.3177,0.2675,0.1996,0.056,0.8577
1.08,0.3924,0.5962,0.7213,0.2818,0.4619,0.1371,0.0308,0.0849,0.4994,0.6996,0.1891,0.3515,0.3386,0.2281,0.3061,0.22,0.1981,0.4564,0.6657,0.3551,0.2632,0.6269,0.2875,0.489,0.1525,0.3669,0.4103,0.089,0.3723,0.8485,0.1522,0.8156,0.4585,1.3357,0.9072,0.3127,0.3349,0.2948,0.2378,0.0587,0.8608
1.17,0.367,0.5831,0.7167,0.2721,0.4254,0.1406,0.0323,0.0848,0.4993,0.6544,0.202,0.3535,0.3132,0.1927,0.2506,0.2163,0.1774,0.4097,0.6694,0.3496,0.2535,0.5901,0.2486,0.4586,0.1334,0.3434,0.3738,0.0764,0.3551,0.8127,0.152,0.8347,0.4753,1.3023,0.8536,0.3179,0.3457,0.3114,0.2703,0.0576,0.8384
1.25,0.3279,0.5402,0.6806,0.2498,0.3754,0.1402,0.0329,0.081,0.4848,0.5787,0.2101,0.3401,0.279,0.1637,0.2058,0.202,0.1576,0.3559,0.6561,0.3314,0.2324,0.5253,0.2145,0.4085,0.1168,0.3111,0.3324,0.0661,0.3218,0.734,0.1446,0.8285,0.4828,1.2078,0.7558,0.3108,0.3491,0.3213,0.2955,0.0546,0.7893
