Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0243,0.0163,0.0136,0.0117,0.0339,0.0011,0.0002,0.0015,0.0046,0.0382,0.0006,0.0063,0.025,0.0935,0.127,0.0071,0.0343,0.0476,0.0048,0.0053,0.0115,0.032,0.0736,0.0278,0.0442,0.0261,0.0424,0.047,0.0175,0.0305,0.0039,0.0075,0.0018,0.0307,0.0428,0.0045,0.0017,0.001,0.0005,0.0025,0.0115
0.17,2.1864,1.5151,1.2793,1.0778,3.0147,0.1043,0.0205,0.1405,0.4372,3.4233,0.0548,0.596,2.2311,3.6392,5.649,0.6615,2.1028,3.9499,0.4574,0.4897,1.0635,2.8919,3.8484,2.5099,1.9699,2.3271,3.4199,1.3632,1.6018,2.7891,0.3695,0.7125,0.1764,2.8406,3.8527,0.4271,0.1589,0.0918,0.0499,0.2388,1.0672
0.25,7.1662,7.3813,6.5524,4.3173,9.0526,0.5554,0.1117,0.7248,2.257,12.6285,0.2991,3.1126,6.5019,6.0598,8.9101,2.9737,4.3561,9.9524,2.382,2.467,4.1256,10.9373,7.1094,8.8234,3.6406,6.7096,8.4186,2.2657,6.1103,12.5494,1.7943,3.7881,0.9484,14.0817,15.5934,2.2602,0.8515,0.4989,0.2741,0.8568,5.286
0.33,9.4297,12.7567,13.8637,6.4049,11.3265,1.4325,0.2982,1.5826,5.5487,16.9661,0.8038,6.5912,8.2082,5.7231,7.8908,4.78,4.8552,11.4418,5.9334,5.8436,6.0208,15.0219,7.2009,11.7717,3.7655,8.7175,10.0252,2.1831,8.6797,19.4369,3.1338,9.7432,2.4836,27.6499,21.8243,5.3326,2.2173,1.3293,0.7433,1.294,12.2393
0.42,7.7414,13.0094,15.9027,5.9494,8.7905,2.4449,0.5333,1.8672,8.9778,14.0799,1.4713,7.7738,6.4504,3.2708,4.0854,4.7878,3.3607,8.0793,9.8286,7.5787,5.5206,12.7553,4.4383,9.7835,2.4087,7.1132,7.4139,1.3119,7.6998,18.0665,3.3735,15.7418,4.3883,29.3853,18.6734,6.8224,3.8885,2.4049,1.3782,1.2589,17.589
0.5,5.3911,10.2305,13.7765,4.4953,5.9113,2.8963,0.6722,1.6584,10.0904,9.4925,2.2166,6.9929,4.465,2.0364,2.3417,3.826,2.3354,5.2239,12.7616,6.9205,4.1525,8.7736,2.8584,6.7398,1.6143,5.1779,5.1303,0.8592,5.5867,13.052,2.8683,17.4758,6.3466,23.5414,12.6453,6.5665,5.577,3.5738,2.1089,1.0469,16.8213
0.58,3.93,7.7669,10.6623,3.4689,4.197,2.7576,0.6877,1.304,8.9433,6.7076,2.9898,5.695,3.2398,1.3672,1.4851,3.0624,1.6997,3.6033,12.5781,5.2594,3.2037,6.2859,1.9661,4.8727,1.1432,3.9064,3.7217,0.5982,4.1854,9.4233,2.3858,15.9522,8.1969,17.0442,8.8718,5.53,6.6946,4.749,2.8936,0.8817,13.0192
0.67,2.9683,6.06,8.4411,2.7428,3.1052,2.3251,0.6272,1.0428,6.9293,4.9446,3.754,4.7108,2.4381,0.9695,1.0102,2.4963,1.2821,2.6076,10.5168,3.8679,2.5327,4.6836,1.4197,3.6564,0.8442,3.0324,2.8002,0.436,3.2307,7.0636,2.0098,13.2562,9.0481,12.8043,6.5041,4.6686,6.5616,5.8284,3.6995,0.7508,9.0493
0.75,2.3062,4.8353,6.8173,2.2128,2.3731,1.9358,0.5618,0.8494,5.288,3.7678,4.1489,3.9491,1.8888,0.7166,0.7234,2.0665,0.9951,1.9582,8.0609,2.9418,2.0431,3.5995,1.0644,2.8261,0.6441,2.4094,2.1689,0.3293,2.5551,5.4548,1.7117,11.0991,8.5288,9.9055,4.9345,3.984,5.7047,6.156,4.5008,0.6456,6.5184
