Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.1197,0.0805,0.0674,0.0576,0.1672,0.0054,0.0011,0.0074,0.023,0.1881,0.0028,0.0312,0.123,0.4563,0.6179,0.035,0.1688,0.2338,0.0239,0.026,0.0569,0.158,0.3608,0.1373,0.2165,0.1288,0.2087,0.2296,0.0864,0.1505,0.0193,0.037,0.0091,0.1515,0.211,0.0222,0.0082,0.0047,0.0026,0.0126,0.057
0.17,9.6155,6.8447,5.8287,4.8443,13.0987,0.4818,0.0956,0.6419,1.9975,15.0034,0.2552,2.7347,9.7482,14.1538,21.1401,3.0053,8.8427,16.7557,2.0964,2.2178,4.7745,12.7386,15.5099,11.0425,8.0266,10.2725,14.7062,5.3771,7.1381,12.4224,1.693,3.2899,0.8177,12.7896,16.9351,1.9687,0.7358,0.4271,0.233,1.0899,4.8036
0.25,27.5852,30.7299,28.0106,17.6254,33.8352,2.477,0.5104,3.121,9.73,48.2057,1.3729,13.5841,24.6374,19.7831,27.3826,12.5353,15.8547,35.5423,10.3651,10.3657,16.7816,42.2916,24.1428,33.9805,12.7119,26.1759,31.2724,7.6655,24.3508,50.1447,7.7769,16.8614,4.2752,58.2046,60.0465,10.01,3.8231,2.2763,1.266,3.662,21.8305
0.33,34.4256,50.0125,56.472,24.9956,40.1175,6.3277,1.3811,6.5326,23.038,60.3459,3.7595,27.8911,29.7197,18.401,24.3278,19.443,17.3095,39.0738,25.0425,23.2383,23.4513,54.255,23.9819,42.6793,12.8728,32.9128,36.0353,7.1994,32.785,71.9913,13.2838,42.8745,11.1997,106.396,77.6384,23.1933,9.9219,6.1427,3.5235,5.5231,47.3761
0.42,24.6937,46.8964,59.7894,21.0892,26.7227,10.2604,2.4156,7.1408,34.4502,44.3622,6.7816,30.9604,19.9854,7.9864,9.3844,18.0954,9.6457,22.8706,38.6206,27.1709,19.4597,40.9833,11.4879,31.2854,6.4529,23.1402,22.1398,3.3221,26.081,60.6125,13.5586,65.567,19.0446,102.5424,59.4602,28.1532,16.6715,10.8612,6.5012,4.9804,61.3061
0.5,14.2163,31.7183,46.4471,13.4642,14.7682,11.3077,2.9259,5.7302,35.1025,24.4539,9.8873,25.268,11.4702,4.1648,4.4594,12.4678,5.6507,12.1431,46.0389,22.4079,12.3503,23.1651,6.1872,17.7185,3.6428,14.1697,12.7932,1.8387,15.7821,36.6163,10.2064,67.7657,26.045,72.1783,32.9667,25.1707,22.5219,15.4858,9.7289,3.6481,52.4986
0.58,9.0421,20.8387,31.017,9.1075,9.1416,9.9773,2.8604,3.9071,28.3098,14.9585,12.8065,18.0918,7.2804,2.4835,2.5115,8.8053,3.6367,7.3244,41.3942,14.783,8.3603,14.3807,3.7663,11.1468,2.2868,9.4021,8.1572,1.1393,10.318,22.7377,7.5706,56.8758,31.689,44.3097,19.9259,18.8612,25.2395,19.6105,12.9509,2.7658,36.4395
0.67,6.1634,14.5426,21.8693,6.4947,6.1121,7.537,2.4203,2.7854,19.2498,9.9182,15.3956,13.4735,4.9552,1.6178,1.5742,6.4882,2.5001,4.8092,31.4619,9.4204,5.9651,9.6345,2.4887,7.5387,1.5442,6.6095,5.5702,0.7623,7.1747,15.2366,5.7973,42.1011,32.718,29.4532,13.1022,14.3865,22.9862,22.8806,15.998,2.1556,21.5443
0.75,4.4206,10.6181,16.094,4.8216,4.3209,5.6565,2.0094,2.0674,12.9544,6.9685,16.1899,10.3507,3.55,1.122,1.0618,4.9424,1.8046,3.3547,21.128,6.4301,4.4303,6.8213,1.7442,5.3753,1.0998,4.8529,4.0005,0.5392,5.2241,10.7894,4.555,31.9395,28.7499,20.7321,9.1492,11.2676,18.3201,22.813,18.7709,1.7184,13.7103
0.83,3.2965,8.0298,12.2471,3.6948,3.1864,4.3725,1.6899,1.584,9.2025,5.1144,14.9859,8.1542,2.645,0.8154,0.7556,3.8667,1.3525,2.4485,14.757,4.6166,3.3961,5.0361,1.2776,3.9902,0.8157,3.6862,2.9864,0.3977,3.9421,7.9666,3.6557,24.9053,22.474,15.2375,6.6833,9.0188,13.6062,20.1234,21.2232,1.3959,9.349
0.92,2.5352,6.2453,9.5737,2.9047,2.4287,3.4622,1.4373,1.2451,6.8116,3.8836,12.6075,6.5586,2.0327,0.6143,0.56,3.0922,1.0443,1.8512,10.7817,3.4454,2.6707,3.8421,0.9687,3.0574,0.6246,2.8773,2.2986,0.3033,3.0607,6.0784,2.9866,19.8623,16.9411,11.5835,5.0561,7.3514,10.4254,16.1554,22.9564,1.1522,6.7073
