Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0003,0.0001,0.0001,0,0.0003,0,0,0,0.0043,0.0002,0,0.0001,0.0002,0.0018,0.0009,0.0002,0.0009,0.0006,0,0,0.0001,0.0002,0.0012,0.0002,0.0011,0.0004,0.0006,0.0009,0,0,0.0001,0.0001,0,0.0021,0,0,0,0,0,0.0001,0.0001
0.17,0.0436,0.0199,0.0205,0.0048,0.0542,0,0.0015,0.0038,0.0042,0.0396,0.0015,0.0109,0.0293,0.1607,0.095,0.0307,0.1165,0.0897,0,0,0.0209,0.0278,0.1357,0.0377,0.1102,0.0695,0.0929,0.0585,0.0008,0,0.0097,0.0095,0.0017,0.0029,0.0337,0,0,0.0003,0,0.0148,0.0088
0.25,0.2261,0.1325,0.1401,0.0342,0.2654,0,0.0099,0.0257,0.0087,0.2256,0.0107,0.0755,0.139,0.4281,0.2709,0.1922,0.372,0.3796,0,0.0182,0.12,0.1622,0.4048,0.2072,0.3122,0.3207,0.373,0.1606,0.0598,0.0373,0.0643,0.0665,0.0127,0.0129,0.2002,0,0,0.0023,0,0.0775,0.0618
0.33,0.4371,0.3317,0.4008,0.0807,0.4966,0.0042,0.0305,0.0739,0.0259,0.4585,0.0342,0.2149,0.3298,0.6291,0.4154,0.4239,0.5911,0.662,0,0.1035,0.2751,0.9239,0.6259,0.4109,0.4742,0.5927,0.6503,0.2981,0.1543,0.1333,0.1555,0.2092,0.043,0.0483,0.4221,0,0,0.0075,0,0.1522,0.1928
0.42,0.6762,0.568,0.7398,0.1541,0.757,0.0508,0.0703,0.1375,0.0666,0.7514,0.0814,0.3979,0.8048,0.9049,0.7803,0.6861,0.8728,0.982,0.0566,0.2096,0.7165,1.9907,0.9145,0.6399,0.7252,0.913,1.5319,0.4865,0.2614,0.2466,0.2662,0.4777,0.1078,0.1669,0.8832,0,0,0.018,0,0.2404,0.4259
0.5,1.0615,0.9129,1.2099,0.2817,1.1784,0.1231,0.1339,0.2247,0.1463,1.8026,0.1713,0.6597,1.7066,1.3641,1.8967,1.0965,1.3499,1.5085,0.2088,0.4363,1.8345,3.9168,1.3957,1.0046,1.6026,1.4437,3.4419,1.3914,0.3273,0.4435,0.4371,0.8811,0.2409,0.4933,2.1524,0,0,0.0382,0,0.39,0.7447
0.58,1.7282,1.8438,2.4642,0.354,2.1753,0.2606,0.2186,0.347,0.3343,3.7905,0.3236,1.0365,2.9059,1.7632,3.1485,1.6555,1.8255,2.1092,1.103,1.7806,3.5454,6.7347,2.2032,1.47,2.4056,2.1071,5.4927,3.713,0.3952,1.258,0.6807,1.4293,0.4746,1.1877,4.5684,0,0,0.0724,0,0.5859,2.2862
0.67,2.6593,3.2603,4.5896,1.0454,3.2204,1.3712,0.3213,0.4824,0.7106,5.8039,1.134,1.462,3.8595,1.9703,3.8471,2.1626,2.1082,2.5371,2.6733,4.4692,5.4541,9.2985,2.7935,1.8623,2.5754,3.192,6.4478,6.6414,0.6793,2.4743,0.9315,2.1099,0.8091,2.3121,7.4103,0,0,0.1229,0,0.7508,4.5493
0.75,3.4551,4.6594,6.795,2.6649,4.0787,3.0711,0.4363,0.6051,1.3182,7.2038,2.3249,1.8637,4.6274,2.1601,4.4733,2.5646,2.3363,2.8755,4.6323,7.7217,7.7588,11.6956,3.2849,2.1841,2.684,4.0987,6.9131,9.4178,1.7229,3.8483,1.157,3.2952,1.2107,3.7606,10.6566,0.5247,0,0.1879,0,0.8841,6.8925
0.83,4.2617,6.0428,8.8364,5.44,4.9456,5.4242,0.5503,0.7158,2.1465,8.4671,3.5096,2.2482,5.4128,2.3393,5.071,3.1844,2.552,3.2195,6.7948,11.2361,10.7703,14.6156,3.7297,2.5087,2.7654,4.9844,7.3499,11.6734,3.4009,5.5517,1.3799,5.1775,2.4867,5.4058,14.3963,2.5914,0,0.2979,0,1.1243,8.8631
0.92,4.7876,7.2252,10.5464,9.23,5.4645,8.5191,0.6489,0.815,3.0555,9.1937,4.5746,2.6114,5.9502,2.3861,5.2328,3.7438,2.6288,3.4494,8.9262,14.825,13.9705,17.6605,3.7608,2.7768,2.496,5.4581,7.1613,13.0529,5.6949,7.5305,1.5822,7.1594,4.4827,7.1753,17.8519,6.1058,0.6605,0.4588,0,1.2801,10.2672
1,4.8523,7.8179,11.4307,13.9308,5.4585,12.2819,0.7275,0.8878,3.9146,9.0943,5.4302,2.9013,6.13,2.3285,5.0617,3.8982,2.5707,3.5453,10.7902,18.074,16.8804,20.3114,3.4749,3.0819,2.0768,5.3804,6.3823,12.9534,8.1275,9.4599,1.7267,8.9981,7.0387,8.9669,20.4003,11.6924,2.0247,0.6697,0.3322,1.2899,11.1126
1.08,4.6394,7.8394,11.3976,17.726,5.1629,16.3612,0.7816,0.928,4.6423,8.5128,5.9425,3.0981,6.1055,2.2209,4.7617,3.7566,2.4419,3.5125,12.2783,20.619,19.4417,22.6685,3.094,3.2181,1.692,5.0184,5.461,12.0039,9.9507,11.6145,1.8134,10.3961,9.8314,10,22.444,18.0407,4.4224,0.9493,1.6862,1.2176,11.3252
1.17,4.3019,7.5274,10.8137,20.1806,4.7491,20.0148,0.8058,0.943,5.1816,7.7403,6.0757,3.2209,5.9749,2.0902,4.4199,3.4777,2.2784,3.4404,13.2906,22.4196,21.5659,24.798,2.7133,3.2425,1.3791,4.5521,4.5913,10.9176,11.12,13.4198,1.8573,11.1828,12.7492,10,24.0763,24.2738,8.4736,1.4443,3.6154,1.1113,10.9457
1.25,3.9246,7.0501,9.985,21.3978,4.307,22.7966,0.8044,0.9405,5.5103,6.9265,5.9548,3.2888,5.7915,1.9504,4.0752,3.1532,2.1009,3.3404,13.814,23.586,23.1942,26.6516,2.3679,3.195,1.1332,4.0734,3.8367,9.7219,11.7454,14.8651,1.8698,11.4509,14.876,10,25.3432,30.159,13.1194,2.2216,6.0448,0.9968,10.2245
