Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0036,0.0024,0.002,0.0017,0.005,0.0002,0,0.0002,0.0007,0.0056,0.0001,0.0009,0.0037,0.0138,0.0188,0.001,0.005,0.007,0.0007,0.0008,0.0017,0.0047,0.0108,0.0041,0.0065,0.0038,0.0062,0.0069,0.0026,0.0045,0.0006,0.0011,0.0003,0.0045,0.0063,0.0007,0.0002,0.0001,0.0001,0.0004,0.0017
0.17,0.4095,0.2791,0.2344,0.1991,0.569,0.0189,0.0037,0.0257,0.08,0.6426,0.0099,0.1088,0.4196,0.7663,1.2155,0.1214,0.4143,0.7601,0.0835,0.0901,0.1966,0.5411,0.7832,0.47,0.4003,0.4355,0.6554,0.2876,0.2975,0.5182,0.0675,0.1295,0.032,0.5243,0.7218,0.0777,0.0288,0.0166,0.009,0.0437,0.197
0.25,1.8108,1.6936,1.4707,1.0277,2.356,0.1213,0.0241,0.1619,0.5038,3.1591,0.0642,0.6894,1.6847,1.9256,2.9855,0.6856,1.2244,2.7336,0.5286,0.56,0.9882,2.7063,2.1389,2.2091,1.0793,1.7114,2.264,0.7093,1.4838,2.9789,0.4035,0.8287,0.2059,3.232,3.8355,0.496,0.1853,0.1075,0.0586,0.2017,1.2139
0.33,3.4081,3.9584,4.0117,2.1107,4.2763,0.3802,0.0768,0.4516,1.5354,6.0963,0.2059,1.8692,3.0649,2.765,4.0941,1.4936,1.998,4.6481,1.6233,1.6688,2.0019,5.3027,3.2562,4.217,1.6588,3.1581,3.9177,1.0247,2.9596,6.4331,0.9338,2.5925,0.6506,8.3985,7.6712,1.4565,0.5837,0.343,0.1889,0.4114,3.567
0.42,3.9563,5.5102,6.1322,2.695,4.7552,0.7754,0.1612,0.7044,3.025,7.2171,0.4382,2.895,3.4222,2.4085,3.3457,2.0201,1.9903,4.7919,3.2473,2.829,2.5263,6.3833,2.9948,4.968,1.5593,3.5988,4.1403,0.9196,3.6581,8.3671,1.3315,5.09,1.3558,12.1957,9.3512,2.3992,1.2107,0.725,0.405,0.5306,6.4877
0.5,3.8489,5.8947,7.1178,2.7703,4.5202,1.1448,0.2471,0.8331,4.3204,6.8969,0.7577,3.4266,3.311,2.1666,2.8753,2.158,1.919,4.4337,5.0936,3.4743,2.5864,6.1814,2.7517,4.8048,1.4672,3.5921,3.9942,0.8519,3.6618,8.4279,1.4853,7.1615,2.2836,13.4156,8.987,2.9981,2.0279,1.2428,0.7071,0.5761,8.2723
0.58,3.8011,5.9929,7.3523,2.8347,4.3948,1.3949,0.3146,0.8698,5.0336,6.6906,1.1651,3.6481,3.26,2.0713,2.6873,2.2605,1.8968,4.243,6.3975,3.5936,2.6453,6.0465,2.6455,4.7229,1.4344,3.6194,3.9329,0.8323,3.6789,8.2973,1.5945,8.427,3.4081,13.2882,8.6862,3.2698,2.8971,1.892,1.0995,0.6208,8.7508
0.67,4.1467,6.4399,7.9027,3.1121,4.7915,1.5531,0.3665,0.9394,5.3389,7.158,1.6852,4.0186,3.586,2.3834,3.1305,2.5027,2.1546,4.6723,7.1672,3.691,2.9105,6.4842,3.0138,5.1116,1.638,4.0343,4.391,0.9566,4.0062,8.7942,1.788,9.2737,4.5631,13.9149,9.2004,3.6342,3.6042,2.6974,1.6098,0.7125,8.6988
0.75,4.6493,7.2453,8.8166,3.5355,5.3458,1.7232,0.4232,1.05,5.6521,8.0145,2.2359,4.5691,4.0051,2.6027,3.4324,2.8703,2.3789,5.1793,7.5854,3.9473,3.3062,7.2703,3.303,5.7365,1.7961,4.5295,4.8778,1.0433,4.5228,9.8351,2.0714,10.3422,5.4986,15.2996,10.2916,4.1415,4.1205,3.4828,2.2523,0.8281,9.0074
0.83,5.125,8.1028,9.9632,3.9436,5.8727,1.9392,0.4925,1.1902,6.1401,8.8119,2.7327,5.2257,4.4098,2.9095,3.8271,3.2355,2.6333,5.6784,8.1564,4.367,3.6857,8.0074,3.6569,6.3187,1.9995,5.017,5.3738,1.1792,5.0128,10.8817,2.3659,11.7183,6.2006,17.0767,11.3219,4.7786,4.5497,4.1566,3.0392,0.9446,9.7109
0.92,6.6763,9.9402,12.0463,4.9843,7.7773,2.3177,0.6017,1.4381,7.2089,11.3042,3.2539,6.3616,5.8532,4.2879,5.8029,4.0387,3.6888,7.7802,9.4009,5.2017,4.679,10.222,5.2852,8.1551,2.8605,6.6427,7.327,1.7082,6.3794,13.5106,2.9377,14.0848,7.1002,20.6672,14.3246,5.8091,5.2657,4.8623,4.0491,1.2165,11.5068
