Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0224,0.0151,0.0126,0.0108,0.0314,0.001,0.0002,0.0014,0.0043,0.0353,0.0005,0.0058,0.0231,0.0865,0.1175,0.0065,0.0318,0.044,0.0045,0.0049,0.0107,0.0296,0.0681,0.0258,0.0408,0.0242,0.0392,0.0435,0.0162,0.0282,0.0036,0.0069,0.0017,0.0284,0.0396,0.0042,0.0015,0.0009,0.0005,0.0023,0.0107
0.17,2.1708,1.5022,1.2678,1.0689,2.995,0.1033,0.0203,0.1393,0.4332,3.3994,0.0542,0.5905,2.2158,3.7686,5.8029,0.6557,2.1245,3.9355,0.4532,0.4855,1.0548,2.871,3.9196,2.4919,2.0238,2.3115,3.4117,1.4397,1.5892,2.7673,0.366,0.7057,0.1747,2.8169,3.8253,0.423,0.1574,0.0909,0.0494,0.2366,1.0583
0.25,9.8222,9.471,8.3662,5.7358,12.5771,0.709,0.1426,0.9254,2.8816,16.849,0.3818,3.9739,9.1218,9.4129,13.7828,3.8835,6.5677,14.2559,3.0412,3.1502,5.5135,14.5542,10.8564,11.9141,5.6001,9.489,12.2245,3.5616,8.1636,16.229,2.3196,4.8359,1.2107,17.9829,20.4486,2.8855,1.0869,0.6368,0.3498,1.1738,6.7505
0.33,16.7673,21.1147,21.8575,11.143,20.3052,2.1855,0.4564,2.4821,8.431,29.591,1.2308,10.4994,14.8055,11.2323,15.4751,8.1906,9.2277,20.9242,9.0253,8.8569,10.532,26.1404,13.854,20.7455,7.2978,15.8152,18.5055,4.345,15.1689,32.7192,5.2892,14.8609,3.7942,43.8007,37.4891,8.3027,3.3856,2.034,1.1392,2.3079,18.5116
0.42,18.428,27.8357,32.3631,13.5684,21.3649,4.4139,0.9708,3.7736,16.0059,32.5648,2.6711,15.9919,15.7911,9.5435,12.5376,10.6675,9.0191,20.5989,17.5244,14.3137,12.6932,29.3305,12.4547,22.9432,6.6937,17.4602,18.9518,3.7521,17.7275,39.5559,7.3747,28.9014,7.9128,60.1829,42.1795,13.6655,7.002,4.3561,2.5087,2.9678,31.5757
0.5,13.6691,25.3096,32.4908,11.4194,14.9618,5.9998,1.4144,3.8848,20.3562,24.3669,4.3885,16.7132,11.2048,4.8792,5.793,9.6985,5.6316,13.1012,24.61,15.1112,10.556,22.4499,6.8836,17.2226,3.8499,12.9117,12.6479,2.0236,14.2179,32.8805,7.2217,37.2618,12.3669,55.8769,32.4607,15.3045,10.8335,7.0368,4.2014,2.6686,34.807
0.58,8.7501,18.3145,25.9202,7.9698,9.2405,6.2604,1.5998,3.1791,19.6956,15.039,6.1552,13.9554,7.1394,2.8231,3.0865,7.1959,3.6264,7.7924,26.4159,12.4646,7.3357,14.1487,4.1096,10.8865,2.3941,8.6864,8.0797,1.2329,9.4943,21.7583,5.7415,37.1945,16.4325,41.0354,20.0973,13.6842,13.6903,9.686,6.0229,2.0868,29.4286
0.67,5.9921,12.9986,18.7191,5.7776,6.1684,5.5351,1.5445,2.3351,16.0331,9.9635,7.8525,10.6831,4.8727,1.8016,1.8658,5.4222,2.4939,5.0673,23.437,8.7664,5.319,9.5018,2.6792,7.3877,1.6059,6.1692,5.5247,0.8152,6.6754,14.6745,4.5152,31.7192,18.8662,27.589,13.1974,10.8641,14.3186,12.0667,7.863,1.6682,21.0756
0.75,4.3126,9.6148,14.0181,4.3447,4.3555,4.3978,1.3488,1.7668,11.5941,6.9961,8.9835,8.3917,3.4982,1.231,1.227,4.205,1.8008,3.5099,18.2597,6.044,4.0005,6.7394,1.8592,5.281,1.138,4.5656,3.9718,0.5715,4.9019,10.4414,3.6264,24.8902,18.6661,19.5846,9.2068,8.7227,12.9824,13.2762,9.6433,1.3584,13.6439
