Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0013,0.0009,0.0007,0.0006,0.0019,0.0001,0,0.0001,0.0003,0.0021,0,0.0003,0.0014,0.0052,0.0071,0.0004,0.0019,0.0026,0.0003,0.0003,0.0006,0.0018,0.0041,0.0015,0.0024,0.0014,0.0023,0.0026,0.001,0.0017,0.0002,0.0004,0.0001,0.0017,0.0024,0.0002,0.0001,0.0001,0,0.0001,0.0006
0.17,0.1877,0.1273,0.1068,0.0909,0.2614,0.0086,0.0017,0.0117,0.0364,0.2947,0.0045,0.0495,0.1926,0.367,0.5858,0.0554,0.1946,0.3519,0.038,0.0411,0.0898,0.248,0.3715,0.2154,0.1898,0.1998,0.304,0.1377,0.1361,0.237,0.0307,0.0589,0.0145,0.2394,0.3309,0.0353,0.0131,0.0075,0.0041,0.0199,0.09
0.25,0.8859,0.8094,0.6978,0.4958,1.1609,0.0571,0.0113,0.0767,0.2387,1.5459,0.0301,0.3258,0.8279,0.9921,1.5698,0.3282,0.6101,1.3637,0.25,0.2666,0.4773,1.3203,1.0865,1.0799,0.5447,0.8362,1.1198,0.3622,0.7196,1.4384,0.1918,0.3903,0.0968,1.5433,1.8707,0.2338,0.0871,0.0504,0.0274,0.0967,0.5798
0.33,1.7811,2.0006,2,1.0766,2.2625,0.1852,0.0371,0.2243,0.7578,3.1953,0.0992,0.9248,1.6129,1.589,2.412,0.7518,1.0793,2.5099,0.7983,0.832,1.0228,2.7645,1.8192,2.2026,0.9205,1.6437,2.0838,0.5867,1.5243,3.3079,0.4647,1.2639,0.3157,4.2473,4.0061,0.7148,0.2836,0.1657,0.0908,0.2065,1.7903
0.42,2.6744,3.3418,3.5832,1.7084,3.3146,0.4259,0.0871,0.4084,1.6987,4.81,0.2355,1.6712,2.3804,2.0558,2.9909,1.2357,1.5167,3.5343,1.8104,1.6396,1.613,4.2077,2.4326,3.3209,1.2499,2.469,3.0042,0.7733,2.3685,5.2692,0.7909,2.8116,0.7379,7.3213,6.1164,1.3573,0.6608,0.3913,0.2167,0.3336,3.7668
0.5,3.4644,4.6561,5.2128,2.3189,4.204,0.7334,0.1543,0.6011,2.8548,6.1963,0.4612,2.4728,3.0478,2.3843,3.3483,1.727,1.8841,4.3461,3.2864,2.451,2.1812,5.4742,2.8939,4.3047,1.5104,3.2244,3.7904,0.9138,3.1526,7.0572,1.1377,4.656,1.4163,10.2659,7.934,2.0727,1.2627,0.7612,0.4275,0.467,5.7781
0.58,4.064,5.7979,6.7064,2.8397,4.8374,1.0549,0.2296,0.781,3.9547,7.2154,0.792,3.2469,3.5401,2.5109,3.4342,2.1729,2.1263,4.8658,4.8053,3.1599,2.6634,6.4322,3.133,5.0486,1.6542,3.819,4.3463,0.9718,3.7892,8.481,1.4707,6.5571,2.3731,12.746,9.281,2.7903,2.0461,1.2966,0.7408,0.5926,7.4577
0.67,3.9338,6.1994,7.4745,2.9335,4.544,1.3089,0.2963,0.8801,4.6911,7.0099,1.201,3.7022,3.3488,2.0137,2.6249,2.3335,1.8832,4.3491,5.9255,3.5238,2.7353,6.3235,2.6106,4.9179,1.4055,3.6898,3.983,0.7996,3.8191,8.6753,1.6368,8.007,3.3767,13.6529,9.1396,3.274,2.7482,1.9417,1.1357,0.6322,8.2786
0.75,3.4967,5.8703,7.4397,2.7258,3.9654,1.4648,0.3462,0.8874,5.0057,6.1238,1.6199,3.773,2.9666,1.6975,2.1402,2.237,1.6711,3.7213,6.5392,3.5345,2.5358,5.5821,2.2324,4.3468,1.225,3.3578,3.5271,0.6897,3.4704,7.8487,1.6247,8.8262,4.1957,13.0111,7.9986,3.4534,3.2773,2.558,1.599,0.621,8.2828
0.83,3.1814,5.4585,6.9971,2.555,3.5628,1.5226,0.3766,0.8418,4.9605,5.4874,1.9827,3.6526,2.6931,1.4983,1.8614,2.1405,1.5202,3.303,6.6956,3.2758,2.3764,5.0352,1.9843,3.9386,1.1017,3.1083,3.2024,0.6168,3.2018,7.1065,1.5902,9.0286,4.7799,11.803,7.1416,3.4074,3.6113,3.0643,2.1226,0.6114,7.6992
