Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0001,0,0,0,0.0001,0,0,0,0.0043,0.0001,0,0,0,0.0005,0.0002,0.0001,0.0003,0.0002,0,0,0,0,0.0003,0.0001,0.0003,0.0001,0.0002,0.0003,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0151,0.0068,0.007,0.0016,0.0188,0,0.0005,0.0013,0.0039,0.0137,0.0005,0.0037,0.0101,0.0601,0.0354,0.0105,0.0415,0.0314,0,0,0.0072,0.0096,0.0493,0.013,0.0404,0.024,0.0324,0.0224,0,0,0.0033,0.0032,0.0006,0.0022,0.0116,0,0,0.0001,0,0.0051,0.003
0.25,0.1606,0.0863,0.0905,0.0214,0.1926,0,0.0064,0.0166,0.0062,0.1551,0.0068,0.0485,0.1018,0.4011,0.2423,0.128,0.3213,0.291,0,0.0027,0.0827,0.1105,0.3592,0.1442,0.2853,0.2378,0.2917,0.1463,0.0283,0.0141,0.0419,0.0425,0.0079,0.0078,0.136,0,0,0.0015,0,0.055,0.0395
0.33,0.6056,0.395,0.448,0.0955,0.7006,0,0.0336,0.0826,0.0229,0.6078,0.0368,0.2417,0.6754,1.0897,0.9661,0.5482,0.9827,0.9809,0,0.0264,0.4868,1.5135,1.0421,0.5564,1.0035,0.8616,1.5643,0.3877,0.1554,0.1251,0.1909,0.2245,0.044,0.0451,0.5761,0,0,0.008,0,0.2163,0.2036
0.42,1.251,0.9686,1.1925,0.2428,1.5052,0.0187,0.1031,0.2216,0.0789,2.4013,0.1163,0.6497,2.1522,1.7198,2.6807,1.2639,1.7015,1.8385,0,0.1691,2.2905,4.8864,1.9412,1.1705,2.414,1.7299,4.8006,1.5465,0.283,0.4456,0.4706,0.6857,0.1457,0.3288,2.7443,0,0,0.0254,0,0.4682,0.5938
0.5,3.0415,2.9372,3.7503,0.3258,3.8487,0.1998,0.2389,0.4337,0.2679,6.5503,0.2857,1.2808,4.3235,2.6345,5.5356,2.2141,2.6908,2.902,0.8012,2.4526,5.2962,9.8673,4.4774,1.9404,4.8626,3.8821,9.1098,6.4224,0.1508,1.9015,0.8723,1.5506,0.3744,1.2882,7.468,0,0,0.0627,0,0.8085,3.0117
0.58,6.3183,6.9202,9.2273,2.4259,7.6729,2.5767,0.4495,0.7054,0.9106,12.3737,1.3743,2.1202,7.1472,3.4301,8.1476,4.3296,3.6843,4.8431,3.5156,7.8567,10.4062,16.8409,7.4262,3.0638,6.4532,7.8459,13.4598,16.2493,1.8872,5.1941,1.4174,3.2327,0.7733,3.2022,17.2255,0,0,0.1308,0,1.6462,8.0752
0.67,8.7451,11.8883,16.1792,8.6661,10.2497,7.4971,0.6971,0.9911,2.2431,16.115,3.4804,3.0364,8.9816,3.9301,8.9009,6.7328,4.4579,6.5834,7.864,15.2208,16.0229,23.0694,7.8831,4.7862,5.3576,10.2948,14.2626,23.4141,7.0415,10.3767,1.9595,7.3681,1.9862,6.0801,25.9273,2.8906,0,0.2336,0,2.2751,13.49
0.75,9.2319,14.6699,20.5018,19.9215,10.541,15.2653,0.9382,1.8136,4.0022,16.6451,5.8842,3.9535,9.5853,3.834,8.6311,7.4979,4.4317,7.0664,12.9508,22.6055,21.2331,27.4243,6.8288,5.7491,3.9608,10.3597,12.566,24.6856,12.8536,16.2091,2.3452,12.616,5.6072,9.4472,31.2594,12.069,0.6424,0.5055,0,2.3946,17.7585
