Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0.0001,0.0001,0,0.0001,0,0,0,0,0,0.0001,0,0.0001,0,0,0.0001,0,0,0,0,0,0.0018,0,0,0,0,0,0,0
0.25,0.0004,0.0002,0.0002,0.0001,0.0005,0,0,0,0.0032,0.0004,0,0.0001,0.0003,0.0013,0.0008,0.0003,0.0009,0.0008,0,0,0.0002,0.0003,0.0011,0.0004,0.0008,0.0006,0.0008,0.0005,0,0,0.0001,0.0001,0,0.0016,0.0003,0,0,0,0,0.0001,0.0001
0.33,0.0018,0.0011,0.0012,0.0003,0.0022,0,0.0001,0.0002,0.0028,0.0019,0.0001,0.0006,0.0011,0.0041,0.0028,0.0015,0.0032,0.0033,0,0.0001,0.0009,0.0013,0.0037,0.0017,0.0028,0.0025,0.0031,0.0015,0.0004,0.0003,0.0005,0.0005,0.0001,0.0015,0.0017,0,0,0,0,0.0006,0.0005
0.42,0.0046,0.0031,0.0036,0.0007,0.0055,0,0.0003,0.0007,0.0025,0.0049,0.0003,0.0019,0.0028,0.009,0.0064,0.0039,0.0071,0.0078,0,0.0008,0.0024,0.0035,0.0082,0.0043,0.0061,0.0062,0.0073,0.0037,0.0013,0.0011,0.0014,0.0019,0.0004,0.0016,0.0045,0,0,0.0001,0,0.0014,0.0019
0.5,0.009,0.0065,0.008,0.0017,0.0105,0.0002,0.0007,0.0015,0.0026,0.0096,0.0008,0.0041,0.0054,0.0158,0.0115,0.0079,0.0127,0.0147,0,0.0025,0.0048,0.0071,0.0148,0.0085,0.0108,0.0118,0.0137,0.0072,0.0029,0.0026,0.0029,0.0047,0.001,0.0021,0.0091,0,0,0.0002,0,0.0027,0.0049
0.58,0.015,0.0116,0.0146,0.0032,0.0175,0.0009,0.0013,0.0027,0.0032,0.0164,0.0017,0.0075,0.0091,0.0245,0.0183,0.0133,0.02,0.024,0.0012,0.0052,0.0081,0.0121,0.0233,0.0143,0.0168,0.0195,0.0223,0.0125,0.0053,0.0051,0.005,0.0093,0.0024,0.0033,0.0154,0,0,0.0004,0,0.0045,0.0097
0.67,0.0229,0.0184,0.0236,0.0057,0.0265,0.0022,0.0022,0.0043,0.0046,0.0252,0.0032,0.0122,0.0139,0.0352,0.0269,0.0205,0.0293,0.0359,0.0041,0.0091,0.0127,0.0187,0.034,0.0219,0.0244,0.0294,0.0334,0.02,0.0087,0.0085,0.0078,0.0161,0.0049,0.0053,0.0239,0.0005,0,0.0007,0,0.0067,0.0166
0.75,0.0328,0.0272,0.0354,0.0092,0.0379,0.0041,0.0035,0.0064,0.0069,0.0364,0.0056,0.0183,0.0201,0.0479,0.0373,0.0296,0.0405,0.0506,0.0087,0.0147,0.0187,0.0273,0.0469,0.0316,0.0334,0.042,0.0473,0.03,0.0133,0.0133,0.0116,0.0252,0.0089,0.0083,0.0347,0.0014,0,0.0013,0,0.0096,0.0259
0.83,0.0448,0.0382,0.0503,0.0141,0.0515,0.007,0.005,0.0091,0.0103,0.05,0.0091,0.026,0.0278,0.0621,0.0494,0.0406,0.0533,0.0679,0.0154,0.0221,0.0261,0.0378,0.0617,0.0433,0.0436,0.057,0.0636,0.0427,0.0193,0.0195,0.0162,0.0372,0.0145,0.0126,0.0478,0.0028,0.0006,0.002,0,0.013,0.0375
0.92,0.0586,0.0513,0.0683,0.0205,0.0671,0.0109,0.0069,0.0123,0.015,0.0658,0.0137,0.0354,0.0367,0.0773,0.0628,0.0534,0.0674,0.0872,0.0246,0.0316,0.0351,0.0502,0.0779,0.0569,0.0547,0.0742,0.0822,0.0583,0.0267,0.0273,0.0217,0.052,0.0222,0.0183,0.0632,0.0049,0.0015,0.0031,0,0.017,0.0517
1,0.0741,0.0665,0.0892,0.0288,0.0844,0.016,0.0091,0.016,0.0213,0.0836,0.0197,0.0464,0.047,0.0933,0.0774,0.0678,0.0825,0.1084,0.0365,0.0432,0.0456,0.0644,0.0951,0.0722,0.0665,0.0933,0.1026,0.0769,0.0355,0.0366,0.0282,0.07,0.032,0.0256,0.0807,0.0077,0.003,0.0043,0,0.0214,0.0683
1.08,0.0913,0.0838,0.1131,0.039,0.1036,0.0224,0.0116,0.0202,0.0292,0.1034,0.0269,0.0591,0.0586,0.1107,0.0936,0.0838,0.099,0.1315,0.0511,0.0571,0.0577,0.0805,0.114,0.0893,0.0794,0.1146,0.1252,0.099,0.046,0.0475,0.0355,0.091,0.0442,0.0346,0.1005,0.0114,0.005,0.0059,0,0.0263,0.0872
1.17,0.1222,0.1101,0.1482,0.0529,0.1387,0.0298,0.0152,0.0264,0.0391,0.1365,0.0367,0.0778,0.0793,0.1609,0.1297,0.1116,0.1425,0.178,0.0654,0.0744,0.0779,0.1066,0.1625,0.1188,0.116,0.1563,0.1723,0.1357,0.0599,0.0612,0.0473,0.1201,0.0603,0.0459,0.1325,0.0154,0.007,0.0082,0.0003,0.0362,0.1124
1.25,0.1891,0.1625,0.2139,0.0752,0.2147,0.0387,0.0217,0.0382,0.0525,0.2071,0.0515,0.1134,0.1217,0.2582,0.1977,0.1739,0.2323,0.2785,0.0799,0.1013,0.1192,0.1605,0.2592,0.1821,0.1887,0.2469,0.2722,0.1949,0.0877,0.0856,0.0717,0.1684,0.0835,0.0619,0.1988,0.0192,0.0081,0.0117,0.0008,0.059,0.1535
