Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0,0.0001,0,0,0,0,0,0.0001,0,0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.0049,0.0022,0.0023,0.0005,0.0062,0,0.0002,0.0004,0.001,0.0045,0.0002,0.0012,0.0033,0.0202,0.0121,0.0034,0.0138,0.0104,0,0,0.0023,0.0031,0.0165,0.0043,0.0134,0.0079,0.0107,0.0074,0,0,0.0011,0.0011,0.0002,0.002,0.0036,0,0,0,0,0.0016,0.001
0.25,0.04,0.0216,0.0226,0.0054,0.048,0,0.0016,0.0041,0.0094,0.0393,0.0017,0.012,0.0252,0.0959,0.0611,0.0317,0.0753,0.0722,0,0.0009,0.0205,0.028,0.0858,0.0362,0.0667,0.0578,0.0706,0.0347,0.0079,0.0042,0.0104,0.0105,0.002,0.0195,0.0329,0,0,0.0004,0,0.0132,0.01
0.33,0.1224,0.081,0.0926,0.0193,0.1432,0,0.0067,0.017,0.0405,0.1259,0.0073,0.0492,0.0742,0.2274,0.1482,0.108,0.1928,0.2026,0,0.0184,0.0655,0.0912,0.2135,0.1135,0.1631,0.1695,0.1964,0.0915,0.0348,0.0268,0.0376,0.0458,0.009,0.0789,0.1078,0,0,0.0016,0,0.0407,0.044
0.42,0.2531,0.189,0.2316,0.0471,0.2905,0.0049,0.0193,0.0428,0.1156,0.2657,0.0217,0.1229,0.1508,0.3987,0.2647,0.2378,0.358,0.3944,0,0.0682,0.1403,0.2668,0.3878,0.2376,0.2937,0.3436,0.3848,0.1856,0.0851,0.0742,0.0871,0.1324,0.028,0.1937,0.2311,0,0,0.0048,0,0.0855,0.1255
0.5,0.4253,0.3452,0.4421,0.0947,0.4806,0.029,0.0422,0.0818,0.2516,0.4513,0.0509,0.236,0.32,0.5916,0.4015,0.4177,0.5563,0.6319,0.0339,0.1456,0.2782,0.9138,0.5922,0.4023,0.4458,0.5715,0.6231,0.3224,0.1603,0.1486,0.1595,0.2864,0.0697,0.4569,0.3881,0,0,0.0113,0,0.1463,0.2628
0.58,0.6289,0.544,0.7188,0.167,0.7015,0.073,0.0758,0.133,0.4469,0.672,0.1023,0.3874,0.7213,0.792,0.6344,0.6392,0.7727,0.8981,0.1325,0.2337,0.6562,1.8144,0.8122,0.5987,0.6076,0.8402,1.2432,0.4835,0.2614,0.2489,0.2538,0.5113,0.148,1.1785,0.7612,0,0,0.0229,0,0.2208,0.4492
0.67,0.859,0.7807,1.0554,0.2684,0.948,0.1391,0.1197,0.1948,0.6943,1.2355,0.1842,0.5751,1.2316,1.0014,1.0774,0.8962,1.0046,1.1878,0.2834,0.3869,1.2927,2.9453,1.0469,0.8216,0.9036,1.1439,2.1968,0.8983,0.3522,0.3773,0.3687,0.807,0.2755,2.5699,1.5462,0,0,0.0416,0,0.3076,0.6757
0.75,1.1129,1.0597,1.4834,0.3985,1.2173,0.2294,0.1733,0.2663,1.3176,2.0325,0.304,0.798,1.8319,1.2134,1.7057,1.1852,1.2451,1.4972,0.8053,1.0098,2.137,4.3147,1.2903,1.0691,1.2756,1.4784,3.1608,2.0288,0.4116,0.7169,0.5042,1.1716,0.4569,4.3879,2.8804,0,0,0.0688,0,0.406,1.3027
0.83,1.3844,1.7387,2.4909,0.524,1.7155,0.6857,0.2358,0.3461,2.229,3.0201,0.7631,1.0532,2.4862,1.4189,2.3854,1.4962,1.4823,1.8135,1.7741,2.3989,3.2239,5.8731,1.5319,1.3326,1.6154,1.8294,4.0446,3.6009,0.4946,1.3187,0.6574,1.6012,0.6927,6.4915,4.9519,0,0,0.105,0,0.512,2.6059
0.92,1.9731,2.5986,3.7756,1.1703,2.3859,1.5434,0.3061,0.4316,3.3349,4.3055,1.5421,1.3344,3.1671,1.616,3.0452,1.8178,1.7108,2.13,2.9843,4.3787,4.738,7.706,1.9983,1.6053,1.8996,2.3086,4.8122,5.3668,0.6348,2.1174,0.8241,2.0903,0.9816,8.764,7.8851,0,0,0.1501,0,0.6222,4.0481
