Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0.0003,0.0002,0,0.0002,0.0001,0,0,0,0,0.0002,0,0.0002,0.0001,0.0001,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.0103,0.0046,0.0048,0.0011,0.0129,0,0.0003,0.0009,0.002,0.0094,0.0004,0.0025,0.0069,0.0409,0.0244,0.0072,0.0284,0.0215,0,0,0.0049,0.0066,0.0337,0.0089,0.0275,0.0164,0.0222,0.0151,0,0,0.0023,0.0022,0.0004,0.0041,0.0076,0,0,0.0001,0,0.0034,0.002
0.25,0.0859,0.0469,0.049,0.0117,0.1028,0,0.0034,0.009,0.0205,0.0841,0.0037,0.0262,0.054,0.2054,0.1276,0.0689,0.1633,0.154,0,0.0023,0.0443,0.0599,0.1841,0.0776,0.1445,0.1249,0.152,0.0751,0.0168,0.0091,0.0226,0.0229,0.0043,0.0421,0.0703,0,0,0.0008,0,0.0288,0.0216
0.33,0.3377,0.2167,0.2468,0.0511,0.3947,0,0.0183,0.0455,0.1077,0.3389,0.0199,0.1321,0.2063,0.6772,0.4142,0.2975,0.5782,0.5642,0,0.0426,0.1811,0.4821,0.6291,0.3095,0.4952,0.4815,0.5627,0.2673,0.0857,0.0631,0.103,0.1229,0.0239,0.2074,0.2879,0,0,0.0043,0,0.1173,0.1142
0.42,1.0655,0.7393,0.88,0.1806,1.2198,0,0.0744,0.1634,0.4215,1.669,0.0826,0.4767,1.7668,1.8423,2.91,1.0021,1.7089,1.6828,0,0,1.622,3.7216,2.0425,0.98,2.7911,1.5224,4.4458,1.0509,0.1508,0.2337,0.3593,0.492,0.1013,1.902,1.7303,0,0,0.018,0,0.393,0.4343
0.5,3.0771,2.6203,3.0507,0.2178,3.9307,0,0.1991,0.3885,1.5854,6.6327,0.2339,1.1496,4.382,2.5987,5.3384,2.177,2.6969,2.948,0.2978,1.7046,5.2586,9.9461,4.3741,1.9452,4.6206,3.9299,9.4403,5.5982,0.2122,1.6753,0.8272,1.2926,0.3,8.383,7.71,0,0,0.0511,0,0.8107,2.0615
0.58,5.0366,5.8726,7.936,1.6881,6.0644,1.9099,0.3836,0.6493,4.9813,10.3342,0.9052,1.9415,5.9956,2.8925,6.2336,3.5885,3.1467,3.757,2.6873,6.5829,8.558,14.6244,5.2432,2.6076,4.3911,6.1248,10.7825,12.5238,1.479,4.3732,1.2856,2.4566,0.663,16.2329,17.2471,0,0,0.1082,0,1.324,6.547
0.67,6.2735,8.521,12.3267,5.6813,7.3061,5.5166,0.6014,0.8553,9.9984,12.1318,2.5886,2.6002,7.0317,3.0734,6.7729,4.8953,3.4056,4.6732,6.2336,12.2177,12.2517,18.0604,5.5571,3.3966,3.9899,7.3961,10.7697,17.5102,4.1716,7.2035,1.6464,5.6729,1.2512,21.5056,25.7755,1.7461,0,0.192,0,1.6859,11.3253
0.75,7.0993,10.645,15.3218,12.7774,8.1002,10.556,0.7999,1.0785,13.1713,13.1377,4.6145,3.1551,7.8496,3.1997,7.1608,5.7235,3.5736,5.4049,10.321,17.577,16.6889,21.7539,5.6371,4.25,3.6459,8.1382,10.4405,19.4733,8.5381,10.71,1.9561,9.4201,3.7341,24.9246,33.7562,8.4593,0.3382,0.3547,0,1.8999,14.4727
0.83,7.7081,12.3707,17.4087,21.2327,8.692,17.2935,0.9568,1.5776,14.1944,13.8172,6.6958,3.7366,8.5902,3.3516,7.6425,6.2566,3.7329,6.0703,14.0342,22.8836,21.6604,26.2502,5.7919,5.0572,3.5702,8.6392,10.2322,20.3678,12.7906,15.3445,2.2391,12.9978,8.1816,27.9493,41.6769,19.1483,4.4453,0.4234,0,2.0399,16.2531
0.92,8.7694,14.2361,19.5261,29.5692,9.8834,25.531,1.102,2.0157,14.7314,15.1881,8.7003,4.8697,9.8,3.9935,8.9349,6.991,4.4054,7.2211,17.3297,28.5009,27.7074,32.6079,6.9251,6.1564,4.3136,9.7609,11.2257,22.292,17.0478,21.025,2.6037,16.6423,14.9858,32.0651,51.4853,31.8411,11.7079,0.9616,1.1913,2.2826,17.8074
1,10.591,16.984,22.6594,38.499,12.3054,35.3386,1.2601,2.5189,15.6742,17.7608,10.3543,6.3528,11.7209,5.0241,10.6883,8.2763,5.4557,9.0129,20.8378,35.0717,35.1712,41.4708,8.4947,7.8179,5.4067,11.7036,13.1925,25.7298,21.9891,28.672,3.4366,20.7578,21.8785,38.7434,65.081,47.3297,21.3019,2.3962,4.2864,2.6892,19.7985
1.08,12.9002,20.5787,27.2449,48.6593,15.1506,46.9849,1.4498,3.1473,17.4155,21.0495,11.5952,8.3435,14.1987,6.3489,12.924,9.9621,6.7781,11.2773,25.0333,43.1236,43.8893,52.2209,10.3833,9.9644,6.6766,14.1479,15.6601,30.6112,27.7891,38.3968,4.5175,25.8639,28.9313,48.2944,82.7842,66.8784,33.9353,4.8638,9.0775,3.1912,22.6874
1.17,15.5747,24.6718,33.4542,60.643,18.2022,60.7317,1.6865,3.8435,20.1241,24.8489,12.9037,10.8277,17.2296,7.6777,15.2783,11.9244,8.1489,13.8874,30.3033,52.931,54.1225,64.6304,12.0983,12.5896,7.5811,16.8985,18.2622,36.1809,34.6561,50.1659,5.8388,32.3457,36.7751,60.0491,104.9418,91.3422,50.5533,8.8152,15.8964,3.7656,26.6318
1.25,17.7135,28.3557,39.102,73.7003,20.2107,76.1905,2.4981,4.4918,23.0944,27.8949,14.4037,13.5884,20.2206,8.4043,16.8931,13.4879,8.9165,16.1398,36.6528,64.0114,65.0626,77.4282,12.6775,15.0632,7.4797,18.6887,19.633,40.3409,41.8198,62.9512,7.2155,40.6661,45.8565,72.9319,129.4199,121.0143,72.0919,14.8026,25.0384,4.2073,30.8403
