Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.0068,0.0045,0.0038,0.0032,0.0095,0.0003,0.0001,0.0004,0.0013,0.0106,0.0002,0.0018,0.0069,0.0172,0.0273,0.002,0.0084,0.0132,0.0013,0.0015,0.0032,0.0089,0.0166,0.0078,0.0087,0.0073,0.0118,0.0066,0.0049,0.0085,0.0011,0.0021,0.0005,0.0085,0.0119,0.0013,0.0005,0.0003,0.0001,0.0007,0.0032
0.25,0.0504,0.0413,0.0346,0.0269,0.0673,0.0028,0.0005,0.0038,0.0118,0.0867,0.0015,0.016,0.0479,0.0661,0.1094,0.0173,0.0374,0.0821,0.0123,0.0133,0.0261,0.0735,0.0697,0.0609,0.0346,0.048,0.0666,0.0238,0.0397,0.076,0.0098,0.0191,0.0047,0.0776,0.1029,0.0114,0.0042,0.0024,0.0013,0.0053,0.0292
0.33,0.139,0.1398,0.1329,0.0787,0.1824,0.0114,0.0022,0.0147,0.0477,0.2483,0.006,0.0608,0.1289,0.1707,0.2722,0.0529,0.0963,0.2149,0.0499,0.0536,0.0752,0.212,0.1778,0.1708,0.09,0.1288,0.1738,0.0645,0.114,0.2418,0.0317,0.0776,0.0192,0.2919,0.3062,0.0456,0.0173,0.01,0.0054,0.0148,0.1169
0.42,0.5939,0.5457,0.5212,0.324,0.7899,0.0507,0.01,0.0582,0.2112,1.0107,0.0268,0.239,0.5698,0.7699,1.2173,0.2135,0.4558,0.9608,0.2215,0.2244,0.3127,0.8624,0.8254,0.7114,0.4165,0.581,0.8015,0.2838,0.4712,0.9457,0.1266,0.3426,0.086,1.1316,1.213,0.1825,0.0774,0.0449,0.0244,0.0649,0.5076
0.5,1.5111,1.593,1.5207,0.8929,1.9373,0.1546,0.031,0.17,0.6373,2.6836,0.086,0.7071,1.3824,1.449,2.2249,0.6139,0.9549,2.1876,0.6896,0.6426,0.8518,2.3134,1.6361,1.8596,0.8261,1.4064,1.8129,0.5337,1.2729,2.6874,0.3734,1.0236,0.2735,3.256,3.3252,0.5384,0.2457,0.1435,0.0787,0.1725,1.4611
0.58,2.4431,2.9648,3.1113,1.5387,3.0466,0.3462,0.0707,0.353,1.3914,4.3926,0.2063,1.4496,2.1832,1.9067,2.817,1.1027,1.3961,3.2773,1.5391,1.374,1.4552,3.8314,2.2587,3.0316,1.1505,2.253,2.7654,0.7058,2.1451,4.737,0.699,2.2833,0.6472,6.4214,5.5644,1.1598,0.5761,0.3429,0.1898,0.2989,3.074
0.67,2.6218,3.7465,4.2425,1.803,3.1402,0.5844,0.1225,0.4892,2.2758,4.8079,0.3787,2.0029,2.2567,1.5433,2.1412,1.3609,1.289,3.1413,2.5626,2.0062,1.6869,4.2578,1.9305,3.3012,1.0035,2.3709,2.7083,0.5878,2.4407,5.6425,0.9036,3.7468,1.1554,8.3797,6.2581,1.6819,1.0042,0.6253,0.3509,0.3529,4.6984
0.75,2.3775,3.7273,4.5699,1.7236,2.784,0.7747,0.1679,0.5362,2.9204,4.2832,0.5905,2.195,2.0365,1.2942,1.7048,1.3495,1.1617,2.7118,3.5411,2.2761,1.6063,3.8428,1.656,2.9753,0.8827,2.2065,2.4394,0.5089,2.2746,5.2966,0.9338,4.7833,1.7275,8.5867,5.6078,1.9393,1.478,0.9629,0.5557,0.3555,5.4879
0.83,2.1772,3.5243,4.3868,1.6397,2.5045,0.8744,0.1973,0.5202,3.1638,3.8523,0.8253,2.1697,1.8567,1.1049,1.4111,1.3146,1.0527,2.3888,4.0973,2.1951,1.5272,3.4878,1.4431,2.7127,0.7819,2.0612,2.2171,0.4421,2.1232,4.8462,0.9315,5.2241,2.324,7.9078,5.0282,1.9617,1.9073,1.3296,0.8008,0.3559,5.4292
0.92,1.8456,3.1838,4.0559,1.4648,2.0705,0.8655,0.2045,0.4851,2.9782,3.2429,1.0598,2.0624,1.551,0.8099,0.9824,1.2111,0.8454,1.9004,4.1122,1.9601,1.3601,2.9673,1.0949,2.3024,0.6062,1.7631,1.8171,0.3334,1.8555,4.2185,0.8835,5.0863,2.7678,7.0325,4.2553,1.9001,2.1275,1.6808,1.0687,0.3321,4.714
1,1.4953,2.7173,3.5801,1.2403,1.6443,0.8166,0.2022,0.4326,2.6528,2.5786,1.2369,1.8696,1.2512,0.6107,0.7059,1.0554,0.6811,1.4741,3.723,1.6964,1.1499,2.3848,0.8433,1.8553,0.4776,1.4627,1.4632,0.2587,1.5371,3.4557,0.7937,4.7833,2.9386,5.9565,3.3843,1.7651,2.1261,1.9117,1.3379,0.2975,3.9792
1.08,1.2314,2.302,3.0717,1.0589,1.3314,0.75,0.1945,0.3743,2.3083,2.0858,1.3203,1.6529,1.0266,0.4738,0.5272,0.9217,0.5582,1.1704,3.2851,1.416,0.9813,1.9457,0.6657,1.5208,0.3841,1.2293,1.1988,0.2055,1.2885,2.8387,0.7097,4.3651,2.8503,4.9181,2.7286,1.5875,1.9854,1.988,1.5951,0.2678,3.2725
1.17,1.0284,1.9704,2.6581,0.9125,1.096,0.671,0.1825,0.326,1.956,1.7153,1.3097,1.4698,0.8546,0.3763,0.4059,0.8106,0.4642,0.9476,2.8391,1.1751,0.8455,1.6119,0.5364,1.265,0.3144,1.0449,0.9967,0.1664,1.0928,2.3655,0.6377,3.8954,2.6405,4.1164,2.2378,1.4305,1.8202,1.9232,1.8215,0.2421,2.6268
