Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0818,0.055,0.046,0.0393,0.1143,0.0037,0.0007,0.005,0.0157,0.1285,0.0019,0.0213,0.084,0.3127,0.4239,0.0239,0.1154,0.1599,0.0163,0.0177,0.0389,0.1079,0.247,0.0938,0.1481,0.088,0.1427,0.1573,0.059,0.1028,0.0132,0.0253,0.0062,0.1035,0.1441,0.0152,0.0056,0.0032,0.0017,0.0086,0.0389
0.17,6.9199,4.8857,4.1496,3.4632,9.4611,0.3415,0.0676,0.4566,1.4208,10.8086,0.1804,1.9427,7.0292,10.7111,16.1079,2.1415,6.4848,12.1959,1.4898,1.5818,3.4145,9.163,11.5458,7.9458,5.9781,7.3857,10.667,4.0871,5.1164,8.9055,1.2032,2.3326,0.5791,9.1385,12.1893,1.3965,0.5212,0.3021,0.1646,0.7755,3.4326
0.25,23.7602,25.103,22.6646,14.7149,29.5752,1.9806,0.4054,2.5202,7.8545,41.0762,1.0888,10.9282,21.5576,19.0948,26.7482,10.2891,14.5691,31.9404,8.3454,8.4275,14.0639,35.8657,22.7857,29.054,11.9703,22.8091,27.9957,7.4035,20.5206,41.5756,6.3042,13.4896,3.4081,47.5358,50.6211,8.0197,3.051,1.8083,1.0022,3.062,17.8331
0.33,35.8938,48.5373,52.7302,25.1248,42.4898,5.6765,1.2253,6.0601,20.9624,62.3871,3.3276,25.9237,31.4476,21.0512,28.2677,19.0989,19.0451,42.4971,22.7015,21.3542,23.6817,55.7535,27.0444,44.244,14.4175,34.5633,38.8841,8.165,33.3757,71.7405,12.7689,38.4954,9.9986,101.1469,79.3286,21.128,8.8739,5.4525,3.1087,5.5157,43.787
0.42,27.0437,49.827,61.5803,22.7072,29.4429,9.709,2.2569,7.3018,33.0144,48.923,6.3028,31.6528,21.8881,8.8241,10.4667,19.221,10.5144,25.3223,36.8269,27.2263,20.9776,45.0166,12.6578,34.3587,7.0658,25.0849,24.2053,3.6431,28.3365,65.7678,14.165,62.6795,17.8775,107.6612,65.5028,28.1764,15.6808,10.129,6.0187,5.2428,60.1543
0.5,15.2892,33.9852,49.6502,14.3512,15.9395,11.329,2.8838,6.1026,35.5979,26.4594,9.4169,26.6975,12.3351,4.497,4.8356,13.1991,6.0575,13.1401,45.2904,23.908,13.1616,25.0142,6.673,19.089,3.915,15.1396,13.7414,1.9773,16.9098,39.5716,10.7189,68.896,25.0574,78.2402,35.7477,26.3706,21.7086,14.8018,9.227,3.8171,55.1341
0.58,9.6072,22.089,32.8376,9.6177,9.7351,10.4223,2.9313,4.1293,30.0845,15.9574,12.3769,18.9832,7.7346,2.6432,2.6783,9.2525,3.8546,7.8112,42.8113,15.9217,8.8273,15.3213,4.0067,11.8574,2.4275,9.9448,8.6584,1.2097,10.9357,24.2416,7.9066,59.7264,30.9181,47.3438,21.2876,19.7139,25.0069,19.0187,12.4628,2.8802,39.74
0.67,6.492,15.2944,22.98,6.811,6.4479,7.8993,2.4942,2.9231,20.5471,10.4767,15.0221,14.0615,5.2188,1.7049,1.6603,6.7788,2.6283,5.0776,33.5832,10.0217,6.2549,10.1682,2.6225,7.9474,1.625,6.9392,5.8625,0.8021,7.5442,16.09,6.0279,44.0421,32.8047,31.1551,13.8544,14.9683,23.6937,22.4346,15.5448,2.2361,23.1874
0.75,4.626,11.1002,16.8143,5.0293,4.5266,5.8981,2.0663,2.1578,13.695,7.3076,16.1639,10.7561,3.7146,1.174,1.1112,5.1403,1.8856,3.516,22.4081,6.7804,4.6208,7.149,1.8252,5.6286,1.1498,5.0661,4.1836,0.5636,5.4602,11.3134,4.7192,33.2538,29.8037,21.7681,9.602,11.6798,19.2362,23.006,18.3642,1.7769,14.5762
0.83,3.4323,8.3548,12.737,3.8375,3.3202,4.5405,1.7345,1.6461,9.6592,5.3335,15.3616,8.4438,2.7537,0.8485,0.7861,4.0067,1.4064,2.552,15.5276,4.8359,3.527,5.2496,1.3298,4.1566,0.8485,3.8308,3.1076,0.4137,4.1008,8.3081,3.7761,25.8308,23.5383,15.9082,6.9739,9.3201,14.2094,20.8169,20.8672,1.4396,9.8528
0.92,2.629,6.4733,9.9199,3.0064,2.5199,3.583,1.4728,1.2893,7.1102,4.0322,13.0197,6.7716,2.1077,0.6365,0.5801,3.1944,1.0818,1.9209,11.2762,3.5905,2.764,3.9879,1.004,3.1717,0.6471,2.9793,2.3824,0.3141,3.1717,6.3116,3.0771,20.5351,17.6553,12.0391,5.2521,7.5773,10.8396,16.7571,22.7311,1.1855,7.0224
1,2.066,5.1354,7.9034,2.4069,1.9657,2.886,1.2631,1.0321,5.4118,3.1353,10.6447,5.5287,1.6554,0.4919,0.4423,2.5952,0.8531,1.4884,8.4913,2.7517,2.2134,3.113,0.7798,2.4849,0.5067,2.3709,1.8737,0.2451,2.5126,4.9271,2.5467,16.6428,13.6411,9.3691,4.0712,6.2587,8.4905,13.3349,22.5435,0.99,5.2112
1.08,1.6584,4.1547,6.4171,1.9623,1.5681,2.365,1.093,0.8413,4.2312,2.4946,8.8346,4.5831,1.3282,0.3894,0.3464,2.1422,0.6867,1.1808,6.5816,2.1635,1.8049,2.4849,0.6199,1.9895,0.4055,1.9231,1.5049,0.1956,2.0303,3.9331,2.1359,13.7099,10.7969,7.4597,3.231,5.2402,6.7966,10.8164,20.5125,0.8369,3.9921
1.17,1.355,3.4174,5.2944,1.6247,1.2746,1.9666,0.9533,0.6965,3.3819,2.0232,7.4277,3.8492,1.0848,0.3144,0.2772,1.7926,0.5625,0.9554,5.223,1.7373,1.4946,2.0208,0.5024,1.6221,0.3305,1.5853,1.2302,0.1591,1.6683,3.1986,1.8122,11.4524,8.7183,6.0536,2.6149,4.4395,5.5404,8.9166,17.314,0.7149,3.1376
1.25,1.124,2.8511,4.4286,1.3631,1.0526,1.6563,0.8374,0.5843,2.7533,1.6677,6.3155,3.2699,0.8995,0.2582,0.2259,1.518,0.4675,0.7858,4.2267,1.4199,1.2542,1.6695,0.4139,1.343,0.2736,1.3251,1.021,0.1314,1.3906,2.6427,1.5532,9.6829,7.1594,4.9922,2.1514,3.8001,4.5867,7.453,14.6367,0.6165,2.5188
1.33,0.9445,2.4078,3.7487,1.1569,0.8811,1.4104,0.7403,0.4959,2.2768,1.3938,5.4232,2.8057,0.7557,0.2151,0.187,1.2988,0.3936,0.6556,3.4774,1.1781,1.0646,1.3981,0.3457,1.1268,0.2295,1.121,0.8583,0.11,1.1735,2.2132,1.3432,8.2737,5.9645,4.1741,1.7953,3.2825,3.8479,6.3048,12.5049,0.536,2.0582
1.42,0.8028,2.0554,3.2064,0.9919,0.7464,1.2127,0.6582,0.4251,1.9083,1.179,4.6979,2.4287,0.6421,0.1815,0.1568,1.1215,0.3351,0.5537,2.9016,0.9903,0.9128,1.1847,0.2923,0.9564,0.1947,0.9583,0.7297,0.0932,1.001,1.8753,1.1709,7.1356,5.0311,3.5321,1.5165,2.8585,3.2655,5.3897,10.7837,0.4695,1.7074
1.5,0.6891,1.7711,2.7679,0.858,0.6388,1.0517,0.5884,0.3677,1.6181,1.0078,4.1014,2.119,0.551,0.1548,0.1331,0.9763,0.288,0.4727,2.451,0.8418,0.7897,1.0142,0.2497,0.82,0.1669,0.8268,0.6266,0.0798,0.8621,1.6055,1.0281,6.2052,4.29,3.0202,1.2947,2.5074,2.7994,4.6503,9.3767,0.414,1.4349
1.58,0.5967,1.539,2.4089,0.7481,0.5517,0.9191,0.5285,0.3206,1.3861,0.8695,3.6058,1.8619,0.4771,0.1332,0.1141,0.8561,0.2497,0.4073,2.0925,0.7228,0.6886,0.8762,0.2154,0.7093,0.1444,0.7193,0.5427,0.0689,0.7487,1.3871,0.9085,5.4362,3.6932,2.6065,1.1159,2.2138,2.4214,4.0455,8.2139,0.3673,1.2196
1.67,0.5208,1.3473,2.1119,0.6569,0.4804,0.8088,0.4768,0.2815,1.1982,0.7564,3.1901,1.6464,0.4163,0.1157,0.0987,0.7557,0.2182,0.3539,1.8034,0.626,0.6047,0.7631,0.1873,0.6184,0.1259,0.6303,0.4738,0.06,0.6551,1.2081,0.8075,4.7942,3.2065,2.2679,0.9698,1.9662,2.1111,3.5453,7.2434,0.3276,1.0469
1.75,0.4578,1.1875,1.8638,0.5806,0.4214,0.7162,0.4319,0.2488,1.044,0.6628,2.8386,1.4643,0.3659,0.1012,0.086,0.671,0.192,0.3098,1.5672,0.5464,0.5345,0.6695,0.1641,0.5431,0.1105,0.5561,0.4165,0.0526,0.5772,1.0598,0.7215,4.2536,2.805,1.9879,0.8491,1.7556,1.8538,3.1275,6.4261,0.2937,0.9067
1.83,0.4049,1.053,1.6546,0.5161,0.372,0.6378,0.3927,0.2211,0.9163,0.5847,2.539,1.3092,0.3236,0.0891,0.0755,0.599,0.1699,0.2731,1.3722,0.4804,0.4752,0.5911,0.1447,0.48,0.0977,0.4935,0.3685,0.0465,0.5116,0.9358,0.6478,3.7946,2.4705,1.7539,0.7484,1.5754,1.6383,2.7756,5.7323,0.2645,0.7913
1.92,0.3602,0.9389,1.4768,0.4613,0.3304,0.5708,0.3583,0.1976,0.8094,0.5189,2.2818,1.1761,0.2878,0.079,0.0667,0.5374,0.1513,0.2422,1.2095,0.4249,0.4247,0.5251,0.1284,0.4267,0.0868,0.4403,0.3279,0.0413,0.456,0.8312,0.5843,3.4021,2.1893,1.5568,0.6637,1.42,1.4563,2.4767,5.139,0.2392,0.6956
