Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0317,0.0213,0.0178,0.0152,0.0443,0.0014,0.0003,0.0019,0.0061,0.0498,0.0007,0.0082,0.0326,0.1218,0.1655,0.0092,0.0448,0.062,0.0063,0.0069,0.015,0.0418,0.096,0.0363,0.0576,0.0341,0.0553,0.0613,0.0229,0.0398,0.0051,0.0098,0.0024,0.0401,0.0558,0.0059,0.0022,0.0012,0.0007,0.0033,0.0151
0.17,2.7362,1.903,1.6086,1.3528,3.7665,0.1314,0.0259,0.1768,0.5499,4.2821,0.0691,0.7502,2.7896,4.418,6.844,0.8315,2.6003,4.9154,0.5756,0.6153,1.3346,3.6199,4.7208,3.1412,2.4123,2.9129,4.2602,1.6461,2.0081,3.4964,0.4649,0.8975,0.2223,3.5662,4.8212,0.5378,0.2002,0.1157,0.0629,0.3003,1.3398
0.25,8.0031,8.5153,7.5951,4.9089,10.0249,0.6468,0.1305,0.8408,2.6186,14.2259,0.3494,3.6163,7.1863,6.4889,9.4148,3.414,4.7076,10.8473,2.7666,2.854,4.6792,12.3511,7.6142,9.9074,3.9265,7.4219,9.1834,2.4627,6.9147,14.3698,2.0737,4.4108,1.1058,16.2598,17.6915,2.6303,0.9924,0.5824,0.3204,0.9687,6.1031
0.33,13.184,16.625,17.963,8.6487,16.1084,1.8601,0.3881,2.0511,7.1856,23.0639,1.0465,8.5554,11.7819,10.1519,14.0124,6.3464,7.7744,16.973,7.6891,7.5545,8.18,20.3504,12.0245,16.2034,6.3883,12.5963,15.0582,4.0198,11.7952,25.5261,4.1224,12.6493,3.228,35.7737,29.1166,6.9228,2.8808,1.7297,0.9683,1.7995,15.8072
0.42,23.9278,30.2637,33.0281,16.1042,28.9129,4.4409,0.968,3.82,16.3198,40.6902,2.6643,16.2747,21.4936,16.5663,22.7979,12.0384,14.0035,30.1751,17.8285,14.3829,15.2589,36.1705,20.6678,29.1134,10.9388,23.5621,27.5387,6.3692,21.5894,45.1059,7.9943,28.8877,7.9472,62.8261,50.8224,13.5577,7.0428,4.3549,2.496,3.5814,32.458
0.5,20.9012,35.7285,41.8403,16.8617,23.1555,6.5492,1.5287,4.9201,22.4651,37.9046,4.7883,21.4367,17.0793,7.4708,9.128,13.9132,8.3951,20.4318,27.2894,17.8887,15.6369,34.5909,10.494,26.5511,5.7745,19.2331,19.1033,3.0334,21.3982,48.8828,9.9888,41.2415,13.5925,74.7811,50.2916,18.6268,11.9248,7.6968,4.5716,3.7832,39.4814
0.58,12.4239,26.2478,37.2999,11.2123,13.1782,7.6065,1.9144,4.5421,24.1002,21.6788,7.0183,19.6854,10.1042,3.9548,4.3681,10.0566,5.0476,11.1182,30.5975,17.4801,10.3057,20.3293,5.7626,15.5309,3.3329,12.1579,11.3544,1.7107,13.4493,31.5496,7.9608,46.9152,18.8285,60.5949,29.1928,19.018,15.6262,11.0628,6.8543,2.8573,38.6552
0.67,8.0756,17.7389,25.7267,7.781,8.3174,7.5213,2.0512,3.2071,22.2403,13.542,9.1711,14.5215,6.5465,2.3809,2.4704,7.2955,3.307,6.8131,29.9946,12.5555,7.1548,12.902,3.5523,9.9851,2.1235,8.2508,7.38,1.0732,9.0087,20.0894,6.0649,43.8109,21.9512,38.3313,18.0306,14.7729,17.0142,14.0931,9.1778,2.22,31.1572
0.75,5.5918,12.6413,18.5716,5.657,5.6382,5.9621,1.8033,2.3421,16.1371,9.1127,10.5866,11.0715,4.5223,1.5612,1.5527,5.4892,2.3031,4.5231,25.5791,8.2126,5.2034,8.7808,2.3681,6.8592,1.4492,5.8981,5.11,0.7243,6.3773,13.7049,4.7455,33.5003,22.6417,26.0264,12.0365,11.5416,16.7836,15.6588,11.4253,1.7652,19.1052
0.83,4.0585,9.3799,13.9196,4.2637,4.0271,4.5849,1.5274,1.7715,11.1346,6.4731,11.1526,8.6682,3.2764,1.088,1.0494,4.2519,1.6789,3.1808,17.8224,5.7128,3.9228,6.2904,1.6705,4.9484,1.0404,4.387,3.7087,0.5157,4.7077,9.8355,3.7953,26.0037,21.5485,18.6121,8.4993,9.2192,14.4505,16.0036,13.5211,1.4309,12.3962
0.92,3.0548,7.1849,10.7484,3.3071,2.9934,3.6149,1.3071,1.378,8.0599,4.7911,10.9774,6.9361,2.4627,0.7935,0.7479,3.3723,1.2681,2.3362,12.7256,4.1608,3.0433,4.6866,1.2298,3.7071,0.7764,3.3669,2.7915,0.3824,3.5912,7.3381,3.0916,20.6605,17.854,13.8479,6.262,7.5018,11.0117,15.1577,15.2716,1.1789,8.5723
1,2.367,5.6466,8.5031,2.626,2.2962,2.9095,1.1289,1.0968,6.0539,3.6626,9.6247,5.6524,1.906,0.5996,0.555,2.7278,0.9853,1.7749,9.4568,3.1405,2.4169,3.6016,0.9361,2.8614,0.5974,2.6502,2.1629,0.2927,2.8129,5.6455,2.5577,16.7362,13.7796,10.6303,4.7696,6.2009,8.6126,12.611,15.9857,0.9849,6.2156
1.08,1.8778,4.5326,6.8633,2.1261,1.8066,2.3827,0.9829,0.8898,4.6828,2.8738,8.0449,4.6781,1.5106,0.466,0.4251,2.2433,0.7835,1.3857,7.2525,2.4387,1.9571,2.8381,0.7319,2.2629,0.4713,2.1302,1.7158,0.2299,2.2517,4.4527,2.1445,13.7811,10.8966,8.3692,3.7313,5.1951,6.8859,10.2747,15.9528,0.8328,4.6748
1.17,1.5192,3.7036,5.6341,1.7499,1.4516,1.9804,0.862,0.7336,3.7099,2.3037,6.8056,3.9236,1.2212,0.3706,0.3341,1.8713,0.6351,1.1062,5.7054,1.9383,1.611,2.2832,0.5851,1.826,0.3795,1.7425,1.3882,0.1845,1.8356,3.585,1.8191,11.5077,8.7922,6.728,2.9837,4.4037,5.6075,8.5021,15.0096,0.7116,3.6198
