Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0001,0.0001,0.0001,0,0.0002,0,0,0,0,0.0001,0,0,0.0001,0.001,0.0005,0.0001,0.0005,0.0003,0,0,0.0001,0.0001,0.0007,0.0001,0.0006,0.0002,0.0003,0.0005,0,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0
0.17,0.0264,0.012,0.0124,0.0029,0.0329,0,0.0009,0.0023,0.0052,0.024,0.0009,0.0066,0.0178,0.1009,0.0596,0.0185,0.0715,0.0547,0,0,0.0126,0.0168,0.0841,0.0228,0.0685,0.0421,0.0566,0.0371,0.0001,0,0.0058,0.0057,0.001,0.0106,0.0194,0,0,0.0002,0,0.0089,0.0053
0.25,0.1918,0.1077,0.1133,0.0272,0.2276,0,0.008,0.0208,0.0476,0.1883,0.0086,0.0609,0.1197,0.4202,0.2589,0.1579,0.3494,0.3348,0,0.0093,0.1002,0.1347,0.3856,0.174,0.3024,0.278,0.3323,0.1545,0.0423,0.0242,0.0523,0.0535,0.0101,0.0966,0.1578,0,0,0.0019,0,0.0657,0.0497
0.33,0.5422,0.3763,0.4388,0.0904,0.6228,0,0.0332,0.081,0.1935,0.5536,0.0366,0.2361,0.5362,0.9019,0.6789,0.5053,0.8239,0.8559,0,0.0675,0.4038,1.2926,0.873,0.5026,0.6922,0.7576,1.1102,0.358,0.1674,0.1314,0.1796,0.2239,0.0447,0.4611,0.4641,0,0,0.008,0,0.1922,0.2044
0.42,1.0664,0.8386,1.051,0.2134,1.1972,0.0379,0.0944,0.1955,0.5318,1.7705,0.1072,0.5703,1.7018,1.5049,2.1051,1.0731,1.4655,1.5753,0,0.1424,1.735,3.8827,1.5092,0.9986,1.9147,1.4722,3.769,1.0638,0.2799,0.3452,0.4034,0.6302,0.1364,2.6623,1.9515,0,0,0.0235,0,0.3941,0.5502
0.5,2.1814,2.1004,2.675,0.248,2.7743,0.0969,0.2052,0.364,1.6885,4.7719,0.2508,1.0739,3.4169,2.1599,4.1188,1.8502,2.2097,2.4386,0.5587,1.5976,4.0776,7.8464,3.1234,1.6392,3.457,2.7436,7.0644,4.2643,0.2874,1.3301,0.7296,1.3348,0.3356,7.3479,5.8457,0,0,0.0553,0,0.6698,2.1396
0.58,4.2956,4.7543,6.4186,1.3076,5.2505,1.5642,0.3663,0.5785,4.5854,8.929,0.9477,1.7342,5.4433,2.7968,6.1705,2.8458,2.9675,3.3553,2.6843,5.4766,7.5648,12.8037,5.0762,2.3665,4.7652,5.3289,10.2032,10.3626,0.9442,3.4608,1.1451,2.3383,0.7008,13.7576,14.4829,0,0,0.1109,0,1.095,5.8797
0.67,6.5142,8.2221,11.5252,4.8294,7.6996,4.7435,0.5654,0.8114,9.1444,12.5824,2.6651,2.4765,7.2726,3.2226,7.5047,4.8277,3.5275,4.8429,5.8354,11.1481,12.1428,18.1234,6.396,3.3755,4.9744,7.8232,11.9955,17.6888,3.526,6.7631,1.5951,5.0633,1.3337,20.5605,25.3331,0.811,0,0.1962,0,1.7249,10.2911
0.75,8.0361,11.7022,16.3632,12.3656,9.2601,9.9768,0.7783,1.1374,12.9349,14.7636,4.7844,3.1974,8.5622,3.4754,8.2074,6.3247,3.9262,6.065,9.8761,17.6306,17.31,23.2267,6.8626,4.6339,4.5576,9.3153,12.3027,21.7961,8.5388,11.3287,2.0082,9.1571,3.7309,26.2973,35.6701,7.3352,0,0.4097,0,2.1142,14.3863
0.83,8.9084,14.1547,19.6576,22.581,10.1207,17.7902,0.9811,1.8036,15.2909,15.847,6.9022,4.0921,9.4916,3.7891,8.6275,7.155,4.3142,6.934,14.2182,24.1341,22.9828,28.5,6.8616,5.7019,4.19,10.0136,11.9836,23.4283,13.8004,16.9999,2.3646,13.7647,8.1343,30.6852,45.4591,19.298,3.8956,0.4969,0,2.3171,17.4934
0.92,9.3775,15.599,21.5403,32.1071,10.6109,27.3894,1.1563,2.2306,16.2348,16.349,8.7485,5.3186,10.322,4.0185,8.9738,7.542,4.5317,7.5756,18.3412,30.3127,28.9619,34.3001,6.7445,6.6084,3.9255,10.2779,11.5304,23.8027,18.5043,22.9027,2.8588,18.0463,15.2817,34.5899,55.075,33.5661,11.86,0.9382,1.1346,2.4147,19.4275
1,9.6372,16.44,22.5257,39.9577,10.8461,37.3226,1.3008,2.4898,16.2535,16.5896,10.1918,6.4682,11.1898,4.194,9.2872,7.7006,4.6577,8.0809,21.9276,36.1668,35.0255,40.6658,6.6271,7.3966,3.7578,10.3518,11.1354,23.6722,22.4249,28.8996,3.4313,21.6485,22.6347,38.975,64.8896,49.4645,22.3467,2.3094,4.4759,2.4619,20.5362
1.08,9.7993,16.9534,23.0397,45.9535,10.9844,46.4635,1.4215,2.6475,15.938,16.7303,11.1849,7.5255,12.112,4.3603,9.6118,7.7613,4.7513,8.5063,24.9625,41.6662,41.0005,47.424,6.5819,8.0955,3.6985,10.3663,10.8673,23.4643,25.5638,34.8127,3.9408,24.5626,29.1507,43.9929,75.2111,66.6006,34.904,4.8261,9.5032,2.4882,21.2016
1.17,10.6081,17.9892,24.1276,51.077,12.0828,54.5927,1.5395,2.8411,16.0009,17.7692,11.9154,8.6759,13.622,5.1733,11.0192,8.22,5.43,9.569,27.6973,47.2483,47.6227,55.4655,7.8164,9.1408,4.6767,11.2773,12.0011,25.0613,28.5305,41.2724,4.5185,27.3497,34.7722,50.3962,87.998,85.0795,49.3459,8.7715,16.1175,2.6695,22.071
1.25,12.8188,20.6716,27.1322,57.5194,14.9453,63.0123,1.684,3.2343,17.0492,20.8413,12.6872,10.2954,16.2134,6.5832,13.435,9.6933,6.7998,11.8222,30.8409,54.0855,56.0059,66.2681,10.0929,11.1426,6.4993,13.7751,14.9185,29.5148,32.7425,49.9782,5.4145,30.9037,40.1712,59.5268,106.3272,106.3663,66.1078,14.4086,24.1846,3.1574,23.8835
1.33,15.7684,24.8843,33.2995,66.7065,18.413,73.3001,2.2427,3.8883,19.2815,25.0357,13.7303,12.6481,19.4602,8.0856,16.0612,11.8707,8.3589,14.642,35.1293,63.0307,65.8894,79.1085,12.2843,13.8557,7.8244,16.9391,18.1907,35.7871,38.5975,61.3298,6.6736,36.5482,46.161,71.8939,129.872,132.6053,86.2984,22.031,33.8088,3.7926,27.048
1.42,17.731,28.5062,38.9949,77.8037,20.1813,85.7298,2.7838,4.5199,22.144,27.972,14.942,15.2365,22.3077,8.4086,17.1574,13.4243,8.8191,16.6271,40.683,73.4682,75.9436,91.4431,12.3305,16.1444,7.1149,18.4886,19.2422,39.7135,44.9216,73.2641,7.9283,43.5407,53.3874,84.7775,154.3406,163.887,110.9947,32.0074,45.4845,4.2039,31.0446
1.5,17.2811,29.6402,40.8801,86.8381,19.4508,97.9519,3.1396,4.8157,24.3713,28.1315,16.1033,17.2065,24.1266,7.9721,17.0214,13.3491,8.3317,16.4839,46.4763,83.308,84.7775,101.203,11.105,17.0165,5.8714,17.7004,17.9812,39.4341,49.4517,82.7283,8.6812,49.2605,61.3128,95.266,174.8552,197.3259,140.0598,44.8028,59.6777,4.1828,34.2374
1.58,16.0113,28.6769,39.0167,91.364,17.85,107.1671,3.2689,4.7211,24.9798,26.8261,17.1102,18.1407,25.3251,7.3585,16.4021,12.4135,7.6093,15.5394,51.1323,91.2755,92.5893,109.3487,9.775,16.9904,4.9082,16.184,16.1678,36.7134,51.73,89.1036,8.9065,52.1865,68.7486,102.5807,191.2143,229.4977,171.9302,60.8289,76.4252,3.9593,35.6132
1.67,14.4091,26.627,35.4046,91.2246,15.8194,111.8516,3.1702,4.3982,23.7337,24.7269,17.86,18.2241,25.8365,6.5315,15.244,11.1545,6.6898,14.183,53.9488,96.8322,98.7825,116.2086,8.2492,16.3479,4.003,14.3086,14.0112,32.7567,51.9166,92.6701,8.7491,51.7981,74.2014,107.5918,203.2463,258.7248,204.3529,80.1533,95.2972,3.6172,34.9215
1.75,12.5505,23.8771,31.0334,87.2138,13.5251,111.7431,2.9314,3.9545,21.2635,22.0348,18.1454,17.6388,25.6195,5.6761,13.7981,9.7026,5.7358,12.691,54.6991,99.8258,102.7716,121.3831,6.7721,15.2109,3.2345,12.2647,11.7325,28.2996,50.2416,93.3475,8.2848,49.0804,76.4252,110.3711,210.4353,283.765,235.1822,102.3178,115.6285,3.1911,32.8516
