Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0005,0.0003,0.0003,0.0002,0.0007,0,0,0,0.0001,0.0008,0,0.0001,0.0005,0.002,0.0027,0.0001,0.0007,0.001,0.0001,0.0001,0.0002,0.0007,0.0016,0.0006,0.0009,0.0005,0.0009,0.001,0.0004,0.0006,0.0001,0.0002,0,0.0006,0.0009,0.0001,0,0,0,0.0001,0.0002
0.17,0.096,0.0649,0.0544,0.0464,0.1339,0.0044,0.0009,0.006,0.0186,0.1508,0.0023,0.0252,0.0986,0.196,0.3138,0.0282,0.1023,0.1816,0.0194,0.0209,0.0458,0.1268,0.1968,0.1102,0.1006,0.1024,0.1576,0.0736,0.0695,0.1211,0.0156,0.03,0.0074,0.1221,0.1693,0.018,0.0067,0.0038,0.0021,0.0101,0.0459
0.25,0.4849,0.4342,0.3719,0.2686,0.6387,0.0303,0.006,0.0409,0.1271,0.8454,0.0159,0.1733,0.4548,0.5643,0.9055,0.1767,0.339,0.7571,0.133,0.1424,0.2588,0.7205,0.6118,0.5905,0.3054,0.4577,0.6184,0.2049,0.3913,0.7779,0.1027,0.2071,0.0513,0.8262,1.0198,0.1241,0.0462,0.0267,0.0145,0.0522,0.3104
0.33,1.0214,1.1215,1.11,0.6075,1.3083,0.101,0.0201,0.1242,0.4166,1.8362,0.0537,0.5109,0.9292,0.9679,1.498,0.4206,0.6318,1.4712,0.4379,0.4605,0.5778,1.5829,1.0888,1.2627,0.5477,0.94,1.2086,0.3553,0.8657,1.876,0.258,0.6895,0.1717,2.3799,2.2962,0.3925,0.1544,0.0898,0.0491,0.1153,0.9953
0.42,1.734,2.0564,2.1624,1.0722,2.183,0.2479,0.0502,0.2454,1.0021,3.1084,0.1352,1.0006,1.5628,1.4823,2.2144,0.7614,1.0339,2.3912,1.0629,0.987,1.0155,2.7026,1.7135,2.1447,0.8726,1.6058,2.0076,0.5517,1.5037,3.3115,0.4798,1.6426,0.4268,4.4914,3.9216,0.8037,0.3828,0.2251,0.1241,0.2074,2.2715
0.5,2.5176,3.2034,3.4758,1.6288,3.1031,0.4598,0.0952,0.398,1.8261,4.5152,0.2808,1.6319,2.2352,1.8903,2.7284,1.188,1.416,3.2848,2.0751,1.6192,1.5365,3.9609,2.2483,3.1254,1.1598,2.3317,2.8127,0.7144,2.2454,4.9922,0.7669,2.9391,0.8722,7.0081,5.7469,1.342,0.7796,0.4652,0.2591,0.3212,3.8174
0.58,3.1534,4.3086,4.8653,2.1343,3.808,0.71,0.1512,0.5625,2.7305,5.6359,0.506,2.3208,2.7655,2.0772,2.9113,1.601,1.6846,3.9063,3.2538,2.2832,2.0057,4.9899,2.5557,3.9203,1.3322,2.9371,3.4207,0.7909,2.8884,6.4721,1.0623,4.4603,1.54,9.4907,7.2277,1.959,1.3383,0.8327,0.4706,0.4328,5.3695
0.67,3.0081,4.6696,5.555,2.1999,3.5032,0.9219,0.2032,0.6503,3.4053,5.4358,0.7844,2.7033,2.5579,1.546,2.0382,1.726,1.4206,3.3724,4.2001,2.6511,2.0509,4.8791,2.0007,3.7789,1.0659,2.7736,3.0277,0.6065,2.8967,6.6701,1.192,5.6877,2.2602,10.3996,7.1103,2.3595,1.8646,1.2774,0.7365,0.4565,6.2712
0.75,2.5245,4.2571,5.4127,1.9463,2.8741,1.0445,0.2396,0.6435,3.6929,4.4735,1.0704,2.6927,2.1371,1.2035,1.5072,1.5834,1.1875,2.6957,4.7583,2.6495,1.8086,4.0675,1.592,3.1506,0.87,2.3925,2.5267,0.4875,2.4972,5.7538,1.1383,6.3076,2.8637,9.6497,5.8752,2.4526,2.2762,1.7064,1.0427,0.4284,6.314
0.83,2.2561,3.8483,4.9347,1.7874,2.5387,1.0797,0.2587,0.5922,3.6462,3.9118,1.3266,2.5319,1.9127,1.124,1.376,1.482,1.0969,2.3659,4.9093,2.3927,1.6623,3.582,1.4554,2.7963,0.8134,2.1907,2.2836,0.4728,2.2568,5.06,1.0881,6.3749,3.3273,8.4565,5.0999,2.3517,2.5505,2.0746,1.3888,0.4155,5.7783
0.92,3.1372,4.5664,5.5763,2.3013,3.6783,1.1559,0.2868,0.6662,3.7673,5.2363,1.6318,2.9046,2.7836,2.1904,2.9588,1.8416,1.8317,3.7397,5.2065,2.5179,2.1649,4.7352,2.6594,3.8032,1.4445,3.1634,3.5536,0.878,2.9603,6.2075,1.3228,6.8358,3.8648,9.5825,6.5824,2.6561,2.8721,2.5106,1.8559,0.5539,5.8178
