Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0.0002,0.0001,0,0.0001,0.0001,0,0,0,0,0.0002,0,0.0002,0.0001,0.0001,0.0001,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0076,0.0034,0.0035,0.0008,0.0095,0,0.0002,0.0006,0.0038,0.0069,0.0003,0.0019,0.0051,0.0305,0.0182,0.0053,0.0211,0.0159,0,0,0.0036,0.0048,0.0251,0.0066,0.0204,0.0121,0.0164,0.0112,0,0,0.0017,0.0016,0.0003,0.002,0.0058,0,0,0.0001,0,0.0025,0.0015
0.25,0.0596,0.0326,0.034,0.0082,0.0714,0,0.0024,0.0062,0.0044,0.0586,0.0025,0.0182,0.0375,0.1401,0.0886,0.0477,0.1114,0.1069,0,0.0017,0.0307,0.0418,0.1261,0.054,0.0981,0.0862,0.1048,0.0508,0.0121,0.0066,0.0156,0.0159,0.003,0.0041,0.0516,0,0,0.0005,0,0.0199,0.0151
0.33,0.1784,0.1194,0.1371,0.0285,0.2078,0,0.01,0.0252,0.0094,0.1832,0.011,0.073,0.1077,0.3219,0.2081,0.1592,0.278,0.2919,0,0.0284,0.0961,0.1329,0.3048,0.1654,0.2334,0.2472,0.2846,0.1308,0.0518,0.0402,0.0558,0.0683,0.0135,0.0147,0.1661,0,0,0.0024,0,0.0601,0.065
0.42,0.3448,0.2639,0.3261,0.0666,0.393,0.0095,0.0276,0.0603,0.0252,0.3628,0.0312,0.1737,0.2042,0.5101,0.3399,0.3308,0.4708,0.5263,0,0.0999,0.1936,0.5832,0.5038,0.3244,0.3808,0.4666,0.5155,0.2467,0.1212,0.1069,0.1223,0.1889,0.0403,0.0424,0.3347,0,0,0.0069,0,0.1181,0.1764
0.5,0.524,0.4423,0.576,0.1247,0.5874,0.0455,0.0565,0.1067,0.0596,0.5593,0.069,0.3087,0.5012,0.6794,0.4684,0.5274,0.6552,0.7595,0.0673,0.1894,0.4402,1.3341,0.6915,0.4978,0.5177,0.7,0.7876,0.3975,0.2084,0.1972,0.2052,0.3831,0.0952,0.1148,0.539,0,0,0.0154,0,0.1823,0.3454
0.58,0.7065,0.6362,0.8563,0.2063,0.7822,0.1028,0.0942,0.1584,0.1177,0.8462,0.1302,0.4633,0.8834,0.8304,0.7376,0.732,0.8269,0.9848,0.2023,0.2919,0.8443,2.1879,0.866,0.6758,0.642,0.9371,1.5165,0.5721,0.3091,0.3023,0.2975,0.6353,0.1911,0.2838,1.029,0,0,0.0293,0,0.2492,0.5476
0.67,0.8769,0.8329,1.1463,0.3108,0.961,0.1785,0.1358,0.211,0.2027,1.3063,0.2195,0.6271,1.2677,0.9399,1.0269,0.9279,0.9612,1.1809,0.3965,0.5706,1.3766,3.051,1.0037,0.8446,0.8051,1.1547,2.0998,1.1074,0.3797,0.4224,0.3932,0.9198,0.3349,0.5952,1.6425,0,0,0.0498,0,0.3123,0.7561
0.75,1.0198,1.0161,1.4367,0.4332,1.1083,0.2693,0.1771,0.2606,0.3424,1.7498,0.3366,0.7877,1.6021,1.0117,1.2866,1.0937,1.0529,1.3331,1.0313,1.1494,1.898,3.8269,1.1025,0.989,0.913,1.3327,2.4591,1.944,0.4415,0.7027,0.4836,1.2159,0.518,1.039,2.2921,0,0.0141,0.0752,0,0.3645,1.3691
