Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0007,0.0005,0.0004,0.0004,0.001,0,0,0,0.0001,0.0012,0,0.0002,0.0008,0.0029,0.0039,0.0002,0.0011,0.0015,0.0001,0.0002,0.0004,0.001,0.0023,0.0009,0.0014,0.0008,0.0013,0.0014,0.0005,0.0009,0.0001,0.0002,0.0001,0.0009,0.0013,0.0001,0.0001,0,0,0.0001,0.0004
0.17,0.1229,0.0832,0.0698,0.0595,0.1713,0.0056,0.0011,0.0076,0.0238,0.1931,0.0029,0.0323,0.1262,0.2468,0.3947,0.0362,0.1295,0.2317,0.0248,0.0268,0.0587,0.1624,0.2485,0.1411,0.127,0.131,0.2007,0.0926,0.089,0.1551,0.0201,0.0384,0.0095,0.1565,0.2167,0.0231,0.0086,0.0049,0.0027,0.013,0.0588
0.25,0.6044,0.5453,0.4683,0.336,0.7947,0.0382,0.0075,0.0514,0.1601,1.0543,0.0201,0.2183,0.5662,0.6939,1.1082,0.2216,0.4203,0.939,0.1675,0.1791,0.3237,0.8992,0.7549,0.7364,0.3774,0.5704,0.7683,0.2524,0.4889,0.9741,0.129,0.2611,0.0647,1.0386,1.2733,0.1565,0.0583,0.0337,0.0183,0.0654,0.3902
0.33,1.2563,1.3892,1.3796,0.7511,1.6048,0.1263,0.0252,0.1545,0.5196,2.2564,0.0674,0.636,1.1414,1.1712,1.7992,0.5214,0.7733,1.7971,0.5465,0.573,0.7141,1.9475,1.3235,1.5531,0.6677,1.1576,1.4821,0.4316,1.0681,2.315,0.3206,0.8622,0.2149,2.9484,2.8237,0.4896,0.1932,0.1126,0.0616,0.1431,1.2367
0.42,2.1128,2.525,2.6643,1.315,2.6509,0.308,0.0625,0.3027,1.2399,3.7797,0.1688,1.2365,1.9017,1.7743,2.6285,0.9372,1.2542,2.8897,1.3172,1.2142,1.2452,3.2914,2.0612,2.6122,1.0534,1.9613,2.4392,0.6633,1.8389,4.045,0.5926,2.0391,0.5315,5.507,4.7702,0.9955,0.4764,0.2808,0.155,0.256,2.7906
0.5,3.0405,3.9037,4.2519,1.9833,3.7324,0.5677,0.1181,0.4875,2.2386,5.4388,0.3493,2.0048,2.6951,2.2378,3.2025,1.4533,1.7015,3.9288,2.5513,1.9732,1.8703,4.7802,2.6759,3.7727,1.3859,2.8249,3.3857,0.8499,2.7239,6.0447,0.9424,3.6255,1.0811,8.5177,6.9245,1.6532,0.9655,0.578,0.3229,0.3945,4.6375
0.58,3.8226,5.2539,5.9518,2.6061,4.6005,0.8757,0.1878,0.6892,3.3368,6.8044,0.6303,2.8544,3.3509,2.525,3.5066,1.9637,2.052,4.7042,3.9863,2.7755,2.4491,6.0353,3.0972,4.7465,1.6255,3.5782,4.1495,0.9727,3.5136,7.8413,1.309,5.4996,1.9079,11.5254,8.7205,2.4163,1.6548,1.0353,0.5872,0.5345,6.4958
0.67,4.2408,6.2485,7.3287,3.0322,4.9962,1.195,0.2652,0.8571,4.3744,7.5224,1.0159,3.5866,3.6686,2.5011,3.367,2.3537,2.1702,4.9491,5.3806,3.4311,2.839,6.7348,3.1412,5.2751,1.6731,3.9927,4.4666,0.981,4.0084,8.9889,1.6149,7.3962,2.9098,13.6997,9.7097,3.115,2.4012,1.6507,0.9559,0.643,8.0332
0.75,4.4319,6.8418,8.2825,3.2834,5.1444,1.4804,0.3412,0.9779,5.1987,7.7748,1.4715,4.1404,3.8155,2.4795,3.2708,2.6117,2.2409,5.0085,6.6036,3.8671,3.0685,7.0146,3.1521,5.4975,1.7003,4.2339,4.6266,0.9866,4.2664,9.5214,1.84,9.0387,3.9299,14.9584,10.0507,3.6854,3.143,2.3424,1.4355,0.7261,9.0126
0.83,4.5578,7.2442,8.9086,3.4735,5.2294,1.7119,0.4105,1.0596,5.7619,7.9219,1.9474,4.5552,3.908,2.4381,3.18,2.8177,2.2771,5.0239,7.5112,4.1012,3.2429,7.1883,3.1325,5.6423,1.7034,4.4041,4.7204,0.9773,4.4508,9.8407,2.0278,10.3418,4.9083,15.6231,10.2377,4.1255,3.8205,3.0446,2.0294,0.7985,9.4978
0.92,4.4595,7.3751,9.2325,3.5103,5.0471,1.8674,0.4667,1.1055,6.0218,7.7186,2.4096,4.8214,3.7938,2.2315,2.8624,2.91,2.1679,4.7575,8.0259,4.17,3.2711,7.0453,2.9051,5.523,1.5948,4.3367,4.5382,0.9046,4.4336,9.7778,2.142,11.21,5.7264,15.7609,10.0052,4.4393,4.3391,3.7018,2.7126,0.8355,9.508
1,4.2758,7.2611,9.2668,3.4449,4.7976,1.9688,0.5123,1.1171,6.0948,7.3345,2.8214,4.9343,3.6314,2.0978,2.668,2.9074,2.0768,4.4861,8.213,4.1318,3.2074,6.7264,2.7421,5.2811,1.5162,4.2082,4.3431,0.857,4.2978,9.4146,2.1855,11.7766,6.3259,15.4256,9.5042,4.6228,4.6875,4.2547,3.4037,0.8515,9.3103
1.08,4.133,7.1106,9.1438,3.3851,4.6103,2.0264,0.5482,1.1078,6.0486,7.0427,3.1607,4.9618,3.5055,1.9969,2.5345,2.895,2.0028,4.289,8.23,4.0116,3.1509,6.4781,2.6189,5.0956,1.4532,4.1014,4.19,0.8178,4.1853,9.0874,2.2114,12.0734,6.7123,14.9148,9.1132,4.7064,4.8977,4.6822,4.0666,0.8639,8.9736
1.17,3.9148,6.8801,8.9304,3.2687,4.3342,2.0347,0.5719,1.0866,5.8692,6.6533,3.4121,4.9265,3.3062,1.8265,2.3004,2.8355,1.8695,3.9922,8.0714,3.8477,3.0396,6.1391,2.4109,4.8271,1.3444,3.9018,3.9314,0.7522,4.005,8.6688,2.2014,12.0989,6.9167,14.3152,8.6207,4.7261,4.9976,4.9699,4.6677,0.8575,8.4933
1.25,3.6888,6.5722,8.6243,3.1214,4.0664,2.0189,0.5881,1.0538,5.6473,6.2341,3.5914,4.8273,3.1143,1.7138,2.1529,2.7396,1.7658,3.7347,7.7894,3.6731,2.9016,5.7666,2.263,4.5399,1.2663,3.705,3.7066,0.7083,3.7956,8.1737,2.1589,12.0013,6.9874,13.6075,8.0723,4.6858,4.9981,5.1536,5.168,0.8422,8.0336
1.33,3.5269,6.3068,8.3017,3.0074,3.8803,1.9891,0.5987,1.0175,5.4218,5.9373,3.7132,4.7091,2.9782,1.6461,2.0718,2.6601,1.6941,3.5631,7.4998,3.4926,2.7958,5.4981,2.1688,4.3352,1.215,3.5601,3.5489,0.6811,3.6392,7.7877,2.1192,11.8113,6.9467,12.9428,7.6766,4.6093,4.9363,5.253,5.5599,0.8298,7.6016
1.42,3.4506,6.1452,8.0905,2.9451,3.801,1.9539,0.6057,0.9933,5.2133,5.7928,3.7869,4.6342,2.9194,1.642,2.0821,2.6152,1.6726,3.5055,7.2332,3.3578,2.7391,5.363,2.1525,4.2359,1.2038,3.4953,3.4901,0.6773,3.5569,7.5704,2.0984,11.6079,6.8605,12.5298,7.4746,4.5604,4.864,5.2872,5.8545,0.826,7.2451
1.5,3.4197,6.0698,7.9763,2.9184,3.7715,1.9281,0.6129,0.98,5.0612,5.7431,3.8338,4.5998,2.8944,1.6407,2.0923,2.5974,1.6599,3.4866,7.0008,3.2774,2.7147,5.3133,2.1448,4.1983,1.197,3.4638,3.462,0.6747,3.5225,7.4813,2.0944,11.4782,6.7664,12.3191,7.4057,4.5417,4.7857,5.2947,6.0809,0.8267,7.0287
1.58,3.3711,5.998,7.8932,2.8826,3.7177,1.9103,0.6203,0.9706,4.9562,5.6674,3.8631,4.5736,2.8517,1.5978,2.0436,2.5735,1.6271,3.4353,6.8309,3.2273,2.6809,5.2423,2.0989,4.1404,1.1684,3.4128,3.4056,0.6534,3.4754,7.3858,2.0861,11.3934,6.6588,12.1672,7.312,4.5329,4.7084,5.2825,6.2433,0.8236,6.8952
1.67,3.0389,5.6407,7.5224,2.6707,3.3068,1.863,0.6189,0.928,4.7664,5.1382,3.8439,4.3949,2.5399,1.2971,1.6125,2.422,1.3958,2.9791,6.5732,3.0786,2.4773,4.7737,1.7431,3.7488,0.9799,3.0636,2.9799,0.5379,3.1895,6.8469,1.9926,11.103,6.4814,11.4746,6.6816,4.3977,4.5856,5.2048,6.3131,0.7749,6.5823
1.75,2.6256,5.0282,6.8698,2.3599,2.8309,1.7784,0.6063,0.8525,4.4712,4.3967,3.7844,4.0621,2.1923,1.0945,1.3316,2.1754,1.2094,2.5264,6.2137,2.8281,2.1867,4.1071,1.4817,3.2279,0.8419,2.6823,2.5749,0.4601,2.7857,5.9665,1.8243,10.5614,6.2457,10.2792,5.7225,4.1305,4.411,5.077,6.3117,0.708,6.0644
1.83,2.3294,4.4854,6.1492,2.1198,2.499,1.664,0.5839,0.7663,4.0978,3.8676,3.6965,3.6957,1.9453,0.9707,1.1713,1.9729,1.0803,2.222,5.7654,2.5112,1.9647,3.6233,1.3132,2.8565,0.7509,2.4022,2.2899,0.4116,2.4842,5.26,1.6744,9.826,5.9658,9.0372,5.0191,3.7953,4.1927,4.9138,6.2507,0.6538,5.4156
1.92,2.1984,4.1584,5.6763,1.9891,2.3691,1.5411,0.5567,0.7082,3.713,3.6244,3.5959,3.4469,1.8471,0.969,1.1897,1.8517,1.0482,2.1323,5.2981,2.2669,1.8462,3.3922,1.2933,2.6866,0.7367,2.2831,2.1961,0.4082,2.3306,4.8755,1.5779,9.0915,5.6702,8.282,4.6769,3.551,3.955,4.7379,6.1533,0.6232,4.8117
2,2.1527,4.0072,5.4126,1.9321,2.3304,1.4465,0.5345,0.6746,3.427,3.5575,3.4833,3.3013,1.8112,0.9707,1.2107,1.7931,1.0304,2.1118,4.8591,2.1246,1.7946,3.3212,1.2865,2.6325,0.7286,2.2281,2.1563,0.4057,2.2709,4.7348,1.5266,8.5708,5.3627,7.9143,4.5824,3.3957,3.7075,4.549,6.0407,0.606,4.4498
2.08,2.1333,3.929,5.2868,1.8977,2.3215,1.3848,0.5194,0.6581,3.2594,3.5359,3.3606,3.221,1.799,0.9992,1.2609,1.755,1.0318,2.121,4.5704,2.0639,1.7633,3.2929,1.3078,2.6098,0.7379,2.2017,2.1486,0.4166,2.2383,4.6747,1.4924,8.2458,5.0512,7.7785,4.5524,3.3096,3.4866,4.351,5.9188,0.5939,4.2854
2.17,2.323,4.0719,5.393,1.9964,2.5729,1.3738,0.5165,0.6688,3.2621,3.8456,3.2535,3.2621,1.9842,1.2187,1.5912,1.8147,1.18,2.4227,4.5021,2.1109,1.8601,3.5572,1.5568,2.8326,0.8658,2.3964,2.4119,0.4983,2.3844,4.9471,1.5237,8.2178,4.8465,8.0634,4.9152,3.3285,3.3802,4.1851,5.8167,0.6159,4.4027
2.25,2.6075,4.4376,5.7419,2.189,2.9163,1.4006,0.5234,0.7078,3.3874,4.3696,3.1908,3.4327,2.2284,1.3909,1.8441,1.9585,1.3167,2.77,4.6211,2.2475,2.0412,4.0181,1.7685,3.1928,0.9734,2.6494,2.7027,0.5617,2.6469,5.5266,1.6181,8.4134,4.7827,8.7852,5.5885,3.4567,3.3787,4.0992,5.7337,0.6552,4.7086
