Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0003,0.0001,0.0001,0,0.0004,0,0,0,0.0001,0.0003,0,0.0001,0.0002,0.002,0.001,0.0002,0.001,0.0006,0,0,0.0001,0.0002,0.0013,0.0003,0.0013,0.0005,0.0007,0.001,0,0,0.0001,0.0001,0,0.0001,0.0002,0,0,0,0,0.0001,0.0001
0.17,0.0506,0.0231,0.0239,0.0055,0.0629,0,0.0017,0.0044,0.01,0.0459,0.0018,0.0127,0.034,0.189,0.1105,0.0357,0.1359,0.104,0,0,0.0243,0.0323,0.1584,0.0437,0.1295,0.0807,0.1079,0.0697,0.0005,0,0.0113,0.0111,0.002,0.0205,0.0372,0,0,0.0004,0,0.0172,0.0102
0.25,0.3889,0.2201,0.2329,0.0554,0.4592,0,0.0168,0.0428,0.098,0.3793,0.018,0.1258,0.2718,0.8381,0.534,0.3247,0.7145,0.6716,0,0.0149,0.2054,0.6089,0.7752,0.3518,0.6143,0.5687,0.6758,0.3099,0.086,0.0494,0.1079,0.1109,0.0209,0.1967,0.3173,0,0,0.0039,0,0.1366,0.1011
0.33,1.1263,0.7919,0.9271,0.1919,1.2811,0,0.0723,0.1716,0.4093,1.8904,0.0799,0.5043,1.8831,1.7889,2.7772,1.0801,1.6999,1.7378,0,0,1.8195,4.0784,1.9845,1.0416,2.634,1.5902,4.5681,1.1056,0.1998,0.2685,0.3867,0.4806,0.0965,2.139,1.9772,0,0,0.0173,0,0.4177,0.4221
0.42,3.6133,3.0744,3.6448,0.2506,4.6425,0,0.2132,0.4262,1.7837,7.6304,0.2427,1.2581,4.9503,3.0552,6.8009,2.3567,3.0958,3.2453,0.3197,2.0264,5.9278,11.0039,5.8032,2.101,6.6273,4.7139,11.1403,7.1815,0,1.9156,0.8971,1.3909,0.3035,9.615,9.2175,0,0,0.0529,0,0.8858,2.4855
0.5,8.7838,9.1368,11.7763,3.0837,10.8805,2.9004,0.4744,0.7997,7.5271,16.2757,1.3191,2.3969,9.0516,5.2004,10.9237,5.9775,5.4655,6.9653,3.2707,9.0628,13.0005,21.0602,10.9826,4.2771,9.3312,11.0315,18.017,22.5949,2.6944,6.8232,1.6446,3.5831,0.6969,21.8595,27.229,0,0,0.1265,0,2.236,9.1862
0.58,14.5845,19.1429,24.7842,15.9599,17.9549,11.1746,0.8476,2.0603,16.6453,24.3985,4.1105,4.0583,13.0324,7.5502,14.539,10.9704,8.321,11.4914,9.6548,20.3416,22.816,32.6333,14.2486,8.0624,10.1089,17.4247,22.6935,37.4775,12.4586,17.8759,2.5614,10.459,2.2895,36.4059,50.5388,5.6214,0,0.273,0,3.5703,18.3161
0.67,19.6368,27.8413,39.3977,39.8714,22.6748,28.338,1.3013,3.8379,25.1753,30.5454,8.1009,7.7443,16.6418,9.2737,17.5444,14.9845,10.2887,15.6891,19.3152,34.7755,35.1262,45.3097,15.7866,12.1564,9.9906,22.0938,25.1321,47.6935,25.456,32.9109,4.639,21.9661,9.0499,50.3128,77.2597,26.7068,3.7789,0.4658,0,4.5851,27.8612
0.75,23.4887,34.6462,50.0885,68.1629,26.1358,54.001,2.0091,5.2431,31.7005,35.4039,12.9241,12.2186,20.6288,11.0058,20.7861,17.7738,11.9681,19.942,30.944,51.4691,50.2105,60.2657,17.2869,16.3239,10.5069,25.6622,27.1009,55.135,39.2882,50.7306,7.0123,37.0802,24.8192,64.5089,107.389,57.3517,19.4137,1.0678,0.4007,5.381,36.3058
