Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0009,0.0006,0.0005,0.0004,0.0012,0,0,0.0001,0.0002,0.0014,0,0.0002,0.0009,0.0034,0.0047,0.0003,0.0012,0.0017,0.0002,0.0002,0.0004,0.0012,0.0027,0.001,0.0016,0.0009,0.0015,0.0017,0.0006,0.0011,0.0001,0.0003,0.0001,0.0011,0.0016,0.0002,0.0001,0,0,0.0001,0.0004
0.17,0.1384,0.0937,0.0786,0.067,0.1928,0.0063,0.0012,0.0086,0.0268,0.2173,0.0033,0.0364,0.142,0.2757,0.4407,0.0407,0.1451,0.2604,0.028,0.0302,0.0661,0.1828,0.2779,0.1588,0.1421,0.1474,0.2253,0.1034,0.1002,0.1746,0.0226,0.0433,0.0107,0.1762,0.2439,0.026,0.0096,0.0055,0.003,0.0146,0.0662
0.25,0.6722,0.6086,0.5232,0.3744,0.883,0.0427,0.0084,0.0575,0.1789,1.1727,0.0225,0.244,0.6293,0.7665,1.2211,0.2471,0.4661,1.0417,0.1872,0.2001,0.3606,1.0006,0.8354,0.8191,0.4179,0.6344,0.8531,0.2791,0.5443,1.0857,0.1441,0.292,0.0723,1.1596,1.4171,0.175,0.0652,0.0377,0.0205,0.0729,0.4356
0.33,1.3746,1.5292,1.5221,0.825,1.7526,0.1399,0.0279,0.1705,0.5745,2.4695,0.0747,0.7023,1.2471,1.2545,1.9235,0.5738,0.8386,1.9556,0.6045,0.6327,0.784,2.133,1.4272,1.7,0.7194,1.2662,1.6149,0.4609,1.1715,2.5421,0.3535,0.9545,0.2381,3.2472,3.0933,0.5413,0.214,0.1248,0.0683,0.1574,1.3644
0.42,2.0947,2.5874,2.7604,1.3252,2.6089,0.3243,0.066,0.3141,1.3018,3.7774,0.1782,1.282,1.8684,1.6525,2.4317,0.9533,1.1963,2.8016,1.3844,1.2662,1.2518,3.2969,1.9417,2.6022,0.9928,1.9275,2.3636,0.6178,1.845,4.1104,0.6072,2.1436,0.5603,5.6797,4.8002,1.0378,0.5021,0.2964,0.1638,0.2565,2.915
0.5,2.7504,3.6482,4.0607,1.8196,3.3564,0.5637,0.1177,0.4673,2.216,4.9367,0.3506,1.9147,2.425,1.9448,2.7615,1.3459,1.5063,3.4968,2.5408,1.9189,1.7123,4.3498,2.3439,3.4197,1.2167,2.5486,3.0232,0.7405,2.4869,5.5809,0.881,3.5823,1.0826,8.0712,6.3182,1.5981,0.9664,0.5797,0.3243,0.362,4.5427
0.58,3.2686,4.5965,5.2821,2.2539,3.9146,0.8181,0.1762,0.6136,3.1081,5.8268,0.605,2.5376,2.854,2.0781,2.8705,1.7109,1.7232,3.9694,3.7603,2.5068,2.1151,5.1792,2.5739,4.0637,1.3518,3.056,3.5129,0.7995,3.0261,6.795,1.1489,5.0901,1.8269,10.1506,7.492,2.1696,1.5794,0.993,0.5642,0.4633,5.9507
0.67,3.2352,4.9987,5.9766,2.372,3.7661,1.0268,0.2293,0.7016,3.7419,5.785,0.9235,2.9325,2.7646,1.723,2.2732,1.8673,1.5695,3.6442,4.7037,2.8412,2.2135,5.2005,2.213,4.0456,1.184,3.0202,3.3034,0.6793,3.1115,7.0846,1.2967,6.2881,2.6267,11.061,7.5333,2.5763,2.1449,1.4987,0.8699,0.5022,6.7199
0.75,2.9492,4.8396,6.0643,2.2555,3.3728,1.1648,0.2706,0.7206,4.0599,5.1889,1.2568,3.0416,2.5112,1.4879,1.8994,1.8284,1.4261,3.2005,5.2736,2.9041,2.1001,4.7113,1.9391,3.669,1.0567,2.8141,2.9979,0.5998,2.8971,6.5703,1.3115,7.0291,3.303,10.7717,6.7695,2.7598,2.5901,1.9941,1.233,0.5026,6.8513
0.83,2.737,4.5938,5.8231,2.1555,3.091,1.2296,0.2979,0.6976,4.0966,4.7463,1.5532,3.0006,2.3248,1.3354,1.6776,1.7825,1.3213,2.8959,5.4911,2.7506,2.0065,4.3379,1.7543,3.392,0.9674,2.6551,2.7741,0.5456,2.7265,6.0768,1.3062,7.3075,3.8116,9.9935,6.1727,2.7719,2.8932,2.4148,1.6488,0.5031,6.5009
0.92,2.5774,4.3986,5.6243,2.0753,2.8854,1.23,0.3113,0.6775,3.9131,4.4233,1.7974,2.9655,2.1856,1.2335,1.5404,1.7441,1.2434,2.6817,5.4112,2.5657,1.9314,4.0611,1.6263,3.1852,0.9033,2.5313,2.6077,0.5077,2.5939,5.7056,1.3016,7.2645,4.1404,9.4008,5.739,2.7726,3.0535,2.741,2.1025,0.5034,5.9044
1,2.4558,4.2426,5.4619,2.0105,2.7331,1.2188,0.3212,0.6609,3.7099,4.184,1.9813,2.9355,2.0804,1.1639,1.4531,1.712,1.1849,2.5284,5.1425,2.4246,1.8708,3.8531,1.5361,3.0288,0.8568,2.4341,2.4825,0.4808,2.4899,5.4231,1.2976,7.2123,4.2964,8.9444,5.4191,2.7733,3.0824,2.9655,2.5223,0.5038,5.4525
1.08,2.3412,4.0961,5.3077,1.9452,2.592,1.2067,0.3297,0.6448,3.541,3.9703,2.1006,2.8994,1.9798,1.0806,1.3507,1.6761,1.1209,2.3852,4.9022,2.3075,1.8095,3.6653,1.4376,2.8843,0.8026,2.3349,2.3574,0.445,2.3902,5.1725,1.2884,7.1506,4.291,8.5487,5.1394,2.7654,3.0339,3.086,2.8786,0.501,5.1042
