Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0017,0.0011,0.0009,0.0008,0.0024,0.0001,0,0.0001,0.0003,0.0026,0,0.0004,0.0017,0.0065,0.0089,0.0005,0.0024,0.0033,0.0003,0.0004,0.0008,0.0022,0.0051,0.0019,0.0031,0.0018,0.0029,0.0033,0.0012,0.0021,0.0003,0.0005,0.0001,0.0021,0.003,0.0003,0.0001,0.0001,0,0.0002,0.0008
0.17,0.2236,0.1518,0.1274,0.1084,0.3112,0.0103,0.002,0.014,0.0434,0.351,0.0054,0.059,0.2293,0.4327,0.69,0.066,0.2304,0.4182,0.0453,0.049,0.1071,0.2954,0.4389,0.2566,0.2243,0.2379,0.3611,0.1623,0.1622,0.2825,0.0366,0.0702,0.0173,0.2854,0.3942,0.0422,0.0156,0.009,0.0049,0.0237,0.1072
0.25,1.0389,0.9542,0.8239,0.5832,1.3595,0.0676,0.0134,0.0906,0.2819,1.8132,0.0356,0.385,0.9701,1.151,1.8136,0.3867,0.7127,1.5929,0.2953,0.3146,0.5612,1.5495,1.2642,1.2667,0.6346,0.9808,1.3101,0.421,0.8455,1.692,0.2263,0.4616,0.1145,1.82,2.1957,0.2765,0.1031,0.0597,0.0325,0.1138,0.6837
0.33,2.0683,2.3367,2.342,1.2558,2.6213,0.2179,0.0437,0.2629,0.8893,3.7072,0.117,1.0846,1.8709,1.8202,2.7462,0.879,1.2483,2.8976,0.9375,0.9744,1.1927,3.2107,2.0917,2.5576,1.0609,1.911,2.4137,0.674,1.7747,3.8509,0.5445,1.4868,0.3717,4.9597,4.6503,0.8396,0.3338,0.1952,0.1071,0.2417,2.094
0.42,3.0783,3.8737,4.1662,1.9782,3.804,0.4987,0.1023,0.4754,1.9809,5.5276,0.2769,1.9483,2.7365,2.3299,3.3675,1.4356,1.7384,4.0389,2.1139,1.9034,1.8672,4.8421,2.7685,3.8216,1.4267,2.8478,3.4486,0.8797,2.7353,6.0801,0.9216,3.2897,0.8655,8.4761,7.0317,1.5856,0.7746,0.4596,0.255,0.3885,4.3666
0.5,3.9559,5.3588,6.0208,2.6666,4.7841,0.8541,0.1805,0.6952,3.3041,7.0601,0.5407,2.8668,3.4755,2.6797,3.7396,1.9942,2.1424,4.9234,3.8126,2.822,2.5075,6.2474,3.2657,4.9134,1.7098,3.6916,4.3162,1.0309,3.6137,8.0769,1.319,5.4186,1.6546,11.7904,9.0427,2.4092,1.4741,0.8914,0.5018,0.5411,6.6358
0.58,4.6865,6.701,7.7663,3.2891,5.5679,1.2294,0.2692,0.9055,4.5734,8.2901,0.9305,3.7771,4.084,2.9469,4.0056,2.5246,2.4759,5.5975,5.5684,3.6394,3.0854,7.3989,3.6475,5.8145,1.938,4.424,5.0273,1.1546,4.3772,9.7573,1.7145,7.6403,2.7751,14.6763,10.652,3.2531,2.3891,1.5209,0.8718,0.6931,8.5561
0.67,5.5284,8.0986,9.5586,3.978,6.5027,1.6249,0.3693,1.1228,5.7932,9.6542,1.4788,4.7493,4.8132,3.3907,4.5625,3.1087,2.9255,6.4784,7.2779,4.4143,3.7298,8.6653,4.2273,6.8317,2.2654,5.3006,5.9308,1.3391,5.223,11.5031,2.1542,9.9845,4.143,17.5303,12.3778,4.1639,3.3772,2.3874,1.4008,0.8726,10.265
0.75,6.3365,9.5667,11.4139,4.688,7.3665,2.0322,0.4799,1.3483,6.9468,11.0162,2.1428,5.7894,5.4804,3.6735,4.8907,3.7322,3.2755,7.2242,8.892,5.156,4.3895,9.9376,4.6316,7.8322,2.4992,6.1109,6.698,1.4608,6.0784,13.3152,2.6361,12.4155,5.5674,20.4207,14.1467,5.1421,4.3901,3.3831,2.1144,1.0613,11.8069
0.83,6.9271,10.8207,13.1659,5.262,7.9697,2.4407,0.5985,1.565,8.0169,11.9853,2.8549,6.799,5.9611,3.8416,5.0627,4.2693,3.5222,7.7146,10.376,5.8586,4.9193,10.8645,4.8871,8.5573,2.6547,6.7292,7.2439,1.5382,6.7384,14.7322,3.079,14.8738,6.9806,23.0033,15.4239,6.1378,5.3892,4.4216,3.027,1.2303,13.1976
0.92,7.3465,11.7919,14.578,5.7086,8.3793,2.8398,0.7227,1.7433,8.9965,12.6477,3.5906,7.6633,6.298,3.9395,5.151,4.7106,3.6918,8.0286,11.7223,6.4285,5.3306,11.5123,5.0449,9.0678,2.7558,7.1881,7.6224,1.5864,7.23,15.7501,3.4633,17.2404,8.3385,24.9143,16.2948,7.0279,6.3493,5.4654,4.1273,1.3776,14.3991
1,7.6388,12.527,15.6865,6.0487,8.6526,3.1909,0.8427,1.8857,9.782,13.092,4.3303,8.3853,6.5299,3.9959,5.196,5.0653,3.8066,8.2265,12.9053,6.8412,5.6433,11.9562,5.141,9.4204,2.8205,7.5223,7.8803,1.616,7.5887,16.4657,3.7894,19.2834,9.6155,26.2946,16.877,7.798,7.2557,6.487,5.2966,1.5033,15.2272
1.08,7.8179,13.053,16.5198,6.2907,8.8046,3.4833,0.9539,1.9949,10.3554,13.3507,5.0569,8.9669,6.6665,3.9908,5.1697,5.3366,3.8629,8.3166,13.7983,7.1259,5.8648,12.2256,5.1632,9.6348,2.8407,7.7393,8.0229,1.6167,7.8286,16.9274,4.0555,20.9833,10.7944,27.2334,17.2191,8.4431,8.0659,7.465,6.4811,1.6059,15.7568
1.17,7.6845,13.1841,16.897,6.3135,8.5822,3.6929,1.0482,2.0499,10.664,13.1118,5.7357,9.307,6.5161,3.7538,4.8141,5.437,3.721,8.008,14.3312,7.2257,5.8776,12.0476,4.8964,9.4791,2.708,7.6264,7.7854,1.5304,7.7851,16.8433,4.2027,22.1823,11.7526,27.4009,16.9587,8.8771,8.6786,8.347,7.6279,1.6526,15.8896
1.25,7.4461,12.9866,16.8706,6.2027,8.2784,3.8245,1.124,2.0562,10.7537,12.6388,6.3285,9.4198,6.3102,3.6127,4.6154,5.4064,3.6099,7.6975,14.5654,7.1753,5.7713,11.6434,4.7178,9.169,2.6186,7.4438,7.5432,1.4784,7.5902,16.3635,4.2447,22.9062,12.4518,26.9294,16.3442,9.1055,9.1056,9.0745,8.7096,1.6683,15.7213
1.33,7.2853,12.7732,16.6598,6.1177,8.0811,3.8911,1.182,2.037,10.6856,12.3227,6.8193,9.4223,6.1727,3.5316,4.5135,5.3747,3.5363,7.5054,14.5804,7.0222,5.6919,11.3663,4.61,8.9617,2.5622,7.3156,7.3825,1.4468,7.4503,15.9761,4.2667,23.2357,12.9293,26.2795,15.9177,9.1916,9.3767,9.6435,9.7132,1.681,15.3606
1.42,7.1762,12.6188,16.5014,6.0556,7.952,3.9076,1.224,2.0218,10.5099,12.1154,7.2134,9.4243,6.0803,3.4846,4.4605,5.3505,3.4874,7.3854,14.438,6.8772,5.6339,11.1812,4.5443,8.8222,2.5262,7.225,7.2752,1.4273,7.3516,15.7126,4.2843,23.313,13.2235,25.83,15.6393,9.2548,9.5204,10.0701,10.6245,1.6913,14.9314
1.5,7.1017,12.5068,16.3835,6.0101,7.867,3.9134,1.2589,2.0103,10.3498,11.9787,7.519,9.4258,6.0178,3.4572,4.4327,5.3319,3.4547,7.31,14.2124,6.7771,5.5915,11.0569,4.5041,8.7278,2.5033,7.1609,7.2031,1.4153,7.2819,15.5324,4.2984,23.3649,13.3695,25.5174,15.4563,9.3059,9.5622,10.3725,11.4055,1.6996,14.641
1.58,6.9556,12.3306,16.2003,5.9188,7.6902,3.906,1.2863,1.9907,10.1948,11.7349,7.7348,9.3786,5.885,3.2841,4.2122,5.2766,3.3451,7.1198,13.9925,6.6705,5.5046,10.8392,4.327,8.5516,2.3995,7.0151,7.0211,1.3346,7.153,15.2595,4.283,23.3288,13.3709,25.1163,15.154,9.3077,9.5294,10.5526,12.0447,1.6921,14.3717
1.67,5.7886,11.1051,14.9483,5.1834,6.2389,3.7567,1.2741,1.8472,9.6057,9.8667,7.7505,8.7641,4.7876,2.2425,2.7255,4.751,2.5366,5.5046,13.276,6.1675,4.797,9.1912,3.0848,7.1754,1.7433,5.7924,5.5251,0.9361,6.1567,13.3792,3.9522,22.3701,13.0142,22.7372,12.9274,8.8327,9.2407,10.4484,12.4126,1.5168,13.2851
1.75,4.4438,9.0508,12.7513,4.151,4.7048,3.4705,1.2202,1.5923,8.6324,7.4375,7.5907,7.6225,3.6676,1.639,1.9082,3.9188,1.9558,4.0734,12.1123,5.3302,3.8339,7.0012,2.2898,5.4731,1.3215,4.5591,4.24,0.7028,4.8252,10.449,3.3699,20.5231,12.3554,18.7302,9.7638,7.8992,8.7046,10.1107,12.5051,1.2871,11.5384
1.83,3.5525,7.3428,10.4211,3.4069,3.7175,3.086,1.1323,1.3118,7.4182,5.8487,7.2993,6.4128,2.9291,1.2773,1.4555,3.2758,1.5715,3.183,10.6604,4.3023,3.1475,5.5407,1.7979,4.3551,1.0511,3.7106,3.3928,0.5564,3.9034,8.2759,2.877,18.0411,11.4734,14.7894,7.6406,6.7617,7.9875,9.5992,12.3586,1.1093,9.4316
1.92,2.9364,6.1202,8.7218,2.8663,3.0512,2.6447,1.0201,1.1029,6.0829,4.7804,6.9018,5.4918,2.4207,1.0467,1.184,2.7933,1.3064,2.5982,9.0363,3.4568,2.6488,4.5465,1.4763,3.588,0.8694,3.1059,2.8099,0.4596,3.2508,6.7863,2.4938,15.3965,10.4319,12.0818,6.2218,5.8508,7.1434,8.9537,12.0162,0.9692,7.3483
2,2.4961,5.22,7.4548,2.4632,2.5842,2.2766,0.9186,0.9458,5.0118,4.0341,6.4209,4.7771,2.0587,0.8928,1.0118,2.4235,1.1173,2.1976,7.4271,2.8663,2.277,3.8448,1.2571,3.0431,0.7425,2.6625,2.395,0.393,2.7748,5.7288,2.1911,13.3139,9.2811,10.1551,5.2354,5.1305,6.2154,8.2078,11.5407,0.8573,5.9281
2.08,2.2089,4.5798,6.529,2.1794,2.2918,1.9941,0.8345,0.8298,4.2546,3.5537,5.8817,4.2343,1.8277,0.8408,0.9668,2.1521,1.0112,1.9653,6.2523,2.4555,2.0162,3.3854,1.1564,2.6873,0.6834,2.3686,2.1411,0.3718,2.45,5.0137,1.9601,11.7108,8.0742,8.8169,4.5957,4.5704,5.3477,7.3977,10.967,0.7729,4.9851
2.17,2.4306,4.5427,6.2802,2.239,2.6199,1.8341,0.7808,0.7938,3.8939,3.8876,5.3621,4.0514,2.0693,1.2144,1.5387,2.1436,1.244,2.4092,5.6245,2.3269,2.0834,3.6518,1.5678,2.9334,0.8938,2.6116,2.5231,0.5103,2.5757,5.1642,1.9127,10.8461,7.1526,8.6678,4.9383,4.3278,4.7933,6.6481,10.3912,0.7792,4.6818
2.25,2.8989,5.0634,6.6628,2.5344,3.1978,1.7812,0.7556,0.8323,3.8598,4.7602,4.9594,4.2106,2.4742,1.5261,2.0176,2.3476,1.4734,3.0096,5.4313,2.4439,2.3631,4.4103,1.9415,3.5287,1.0795,3.0173,3.0085,0.6221,2.9937,6.0728,2.0283,10.64,6.6027,9.6273,6.0498,4.3853,4.4953,6.1153,9.8326,0.8308,4.9067
