Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0
0.33,0,0,0,0,0,0,0,0,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014,0,0,0,0,0,0,0
0.42,0.0004,0.0002,0.0002,0,0.0004,0,0,0,0.0023,0.0003,0,0.0001,0.0002,0.0014,0.0009,0.0002,0.001,0.0007,0,0,0.0002,0.0002,0.0012,0.0003,0.0009,0.0006,0.0008,0.0005,0,0,0.0001,0.0001,0,0.0012,0.0004,0,0,0,0,0.0001,0.0001
0.5,0.0027,0.0014,0.0015,0.0004,0.0032,0,0.0001,0.0003,0.0021,0.0026,0.0001,0.0008,0.0017,0.0067,0.0044,0.0021,0.005,0.0049,0,0,0.0014,0.0019,0.0059,0.0024,0.0045,0.0038,0.0047,0.0024,0.0005,0.0003,0.0007,0.0007,0.0001,0.0011,0.0025,0,0,0,0,0.0009,0.0007
0.58,0.0085,0.0054,0.0062,0.0013,0.0101,0,0.0004,0.0011,0.002,0.0088,0.0005,0.0032,0.0052,0.0179,0.0122,0.0072,0.0139,0.0147,0,0.001,0.0044,0.0063,0.0161,0.0079,0.0122,0.0117,0.0139,0.007,0.0022,0.0017,0.0025,0.003,0.0006,0.0015,0.0082,0,0,0.0001,0,0.0027,0.003
0.67,0.0298,0.0191,0.0223,0.0045,0.0355,0,0.0018,0.0041,0.0027,0.0304,0.0019,0.0117,0.0185,0.0689,0.0447,0.025,0.0535,0.0524,0,0.0042,0.0155,0.0219,0.0615,0.0274,0.0476,0.042,0.0509,0.0273,0.0068,0.0053,0.0087,0.0121,0.0024,0.0031,0.0277,0,0,0.0004,0,0.0096,0.0121
0.75,0.0944,0.0623,0.0725,0.0155,0.1109,0,0.006,0.0133,0.006,0.097,0.0069,0.0383,0.0577,0.1824,0.1194,0.082,0.1519,0.158,0,0.0166,0.0503,0.0703,0.1697,0.0874,0.1297,0.131,0.1531,0.0744,0.0262,0.0204,0.0287,0.0407,0.0089,0.0088,0.088,0,0,0.0015,0,0.031,0.0398
0.83,0.2109,0.1542,0.1873,0.0391,0.2431,0.004,0.016,0.0345,0.0154,0.2207,0.0194,0.0993,0.1264,0.3452,0.2289,0.1949,0.3053,0.3331,0,0.0538,0.1163,0.1618,0.3329,0.1975,0.2525,0.2871,0.3243,0.1572,0.0689,0.0592,0.0709,0.1089,0.0261,0.0242,0.2029,0,0,0.0043,0,0.0706,0.1039
0.92,0.3704,0.2955,0.3751,0.0806,0.4201,0.0224,0.035,0.0693,0.0366,0.3926,0.0451,0.1998,0.2261,0.5288,0.358,0.3596,0.4918,0.5563,0.0239,0.1257,0.2121,0.6981,0.5261,0.35,0.3961,0.4982,0.5466,0.2791,0.1369,0.1255,0.1362,0.2391,0.0625,0.057,0.3643,0,0,0.0101,0,0.1265,0.221
1,0.5578,0.4771,0.627,0.144,0.624,0.0601,0.0646,0.1159,0.0764,0.5961,0.09,0.3368,0.5764,0.7154,0.5084,0.5623,0.692,0.8032,0.1058,0.2102,0.5133,1.4951,0.7302,0.5306,0.5462,0.7448,0.933,0.4318,0.2279,0.2167,0.2215,0.4386,0.1289,0.1435,0.6191,0,0,0.0202,0,0.1942,0.3895
1.08,0.7644,0.69,0.9298,0.2334,0.8456,0.1189,0.1038,0.1716,0.1397,0.9861,0.1603,0.5048,1.0196,0.9008,0.8709,0.7921,0.8975,1.0632,0.2403,0.312,1.0121,2.4798,0.9388,0.7311,0.7333,1.016,1.7833,0.6327,0.3336,0.3301,0.3239,0.703,0.2368,0.343,1.2067,0,0,0.0362,0,0.2711,0.5965
1.17,1.0149,0.9471,1.2967,0.3553,1.1143,0.1981,0.1533,0.2387,0.2403,1.7057,0.265,0.7122,1.608,1.152,1.501,1.0698,1.1651,1.382,0.5475,0.7382,1.8096,3.7748,1.2121,0.9732,1.1732,1.3515,2.8354,1.5799,0.3835,0.5482,0.4511,1.0384,0.3977,0.7248,2.1392,0,0,0.0601,0,0.3674,0.8945
1.25,1.3443,1.5582,2.1893,0.455,1.6453,0.4722,0.2164,0.3237,0.4319,2.8745,0.5635,0.9808,2.4246,1.4651,2.4654,1.438,1.5086,1.7983,1.4367,1.8926,3.0138,5.6316,1.5666,1.2912,1.7609,1.7941,4.1892,3.2497,0.4416,1.1465,0.6201,1.4667,0.6196,1.3414,3.7293,0,0,0.0941,0,0.4985,2.2094
1.33,2.1522,2.6633,3.7783,1.0227,2.6317,1.3443,0.2964,0.4309,0.756,4.7358,1.3847,1.3243,3.4063,1.7938,3.5075,1.8874,1.8826,2.2695,2.6893,4.0349,4.8445,8.1001,2.3691,1.6672,2.3539,2.5666,5.6129,5.6016,0.546,2.1039,0.8334,2.009,0.9083,2.2585,6.2158,0,0,0.1395,0,0.6566,3.9188
1.42,3.0463,4.0362,5.8079,2.3438,3.6305,2.7387,0.3912,0.548,1.2448,6.494,2.3054,1.7074,4.303,2.0042,4.1938,2.333,2.1528,2.6738,4.3016,6.9662,7.1919,10.8541,2.9465,2.0293,2.5444,3.5984,6.4748,8.1634,1.4364,3.406,1.0621,2.8272,1.293,3.4987,9.4916,0.3973,0,0.1961,0,0.8075,5.8842
