Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0534,0.0359,0.03,0.0257,0.0747,0.0024,0.0005,0.0033,0.0102,0.084,0.0013,0.0139,0.0549,0.2049,0.278,0.0156,0.0755,0.1045,0.0107,0.0116,0.0254,0.0705,0.1616,0.0613,0.097,0.0575,0.0932,0.1031,0.0385,0.0672,0.0086,0.0165,0.0041,0.0676,0.0942,0.0099,0.0037,0.0021,0.0011,0.0056,0.0254
0.17,4.4538,3.1221,2.6457,2.2161,6.1091,0.2169,0.0429,0.2909,0.9052,6.9632,0.1143,1.2363,4.532,6.9345,10.6128,1.3664,4.1769,7.9156,0.9483,1.0102,2.1856,5.8951,7.4877,5.1136,3.8398,4.7466,6.8879,2.5965,3.2815,5.7125,0.7659,1.4819,0.3675,5.845,7.8465,0.8876,0.3309,0.1915,0.1043,0.4942,2.1957
0.25,12.4864,13.6167,12.2442,7.8017,15.4933,1.0561,0.2146,1.3585,4.2323,22.1377,0.5754,5.8664,11.1551,9.459,13.4725,5.4795,7.1785,16.5074,4.484,4.5769,7.4283,19.2991,11.3169,15.4604,5.8737,11.6267,14.1489,3.6086,10.9073,22.6882,3.3567,7.1975,1.8113,25.9457,27.609,4.2857,1.6235,0.9575,0.5286,1.5614,9.7361
0.33,16.6454,22.8675,25.4566,11.5053,19.8452,2.7365,0.5799,2.9249,10.3501,29.3804,1.5687,12.2633,14.5599,10.059,13.6599,8.6961,8.7828,19.9801,11.1383,10.7158,10.8224,26.1605,12.7558,20.6173,6.7465,15.7621,17.9516,3.8792,15.4104,34.0165,5.7908,18.5851,4.7815,49.5475,37.6216,10.0789,4.2563,2.5827,1.4578,2.4268,22.2046
0.42,13.4701,23.4246,28.6537,10.7607,15.0123,4.6127,1.0357,3.3819,16.3582,24.3632,2.8782,14.3632,11.0944,5.1058,6.2293,8.8507,5.6004,13.4124,18.0869,13.3059,9.9712,22.2302,7.0967,17.0451,3.9034,12.463,12.561,2.077,13.6989,31.802,6.3568,29.5342,8.3932,51.4959,32.3789,12.6994,7.403,4.6692,2.7192,2.3741,30.722
0.5,8.6433,17.5227,24.3869,7.5922,9.2662,5.2971,1.2831,2.9618,17.5929,15.0745,4.2997,12.7179,7.0805,2.928,3.2656,6.6827,3.6095,7.9425,22.7135,11.8957,6.9932,14.0757,4.2128,10.7929,2.4216,8.4278,8.0332,1.2595,9.2146,21.4711,5.1846,31.968,11.9232,40.146,20.1836,12.1917,10.4115,6.8566,4.1425,1.8765,28.023
0.58,5.9291,12.5065,17.7505,5.5358,6.183,4.9812,1.3112,2.1972,15.2565,9.9835,5.7228,9.8262,4.8382,1.8574,1.9538,5.075,2.484,5.1494,21.5114,8.6258,5.0997,9.4599,2.7358,7.3333,1.6216,6.0085,5.4974,0.8301,6.504,14.5088,4.1148,28.7694,15.0666,27.0774,13.2453,9.8144,12.1429,8.9617,5.6322,1.5135,21.2462
0.67,4.2729,9.2911,13.3692,4.182,4.3645,4.0366,1.1666,1.673,11.279,7.0083,7.0738,7.7773,3.4765,1.2637,1.2757,3.9606,1.7944,3.5589,17.604,5.9603,3.8528,6.7135,1.8931,5.2469,1.1477,4.4599,3.9546,0.5806,4.7905,10.3383,3.3302,22.8298,16.1341,19.2673,9.2357,7.9463,11.5898,10.7886,7.1168,1.2417,13.7906
0.75,3.1983,7.1237,10.364,3.2498,3.2148,3.2187,1.014,1.3084,8.1517,5.1402,7.6436,6.2799,2.5962,0.9051,0.8862,3.1608,1.3457,2.5794,12.7802,4.3191,2.9942,4.9655,1.3733,3.9054,0.8471,3.4171,2.9559,0.4247,3.6478,7.6705,2.7401,18.3424,14.8815,14.2799,6.7391,6.5403,9.8457,11.0999,8.545,1.0336,9.396
