Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0,0.0032,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0
0.33,0.0001,0.0001,0.0001,0,0.0001,0,0,0,0.0027,0.0001,0,0,0.0001,0.0003,0.0002,0.0001,0.0002,0.0002,0,0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0002,0.0002,0.0001,0,0,0,0,0,0.0014,0.0002,0,0,0,0,0,0
0.42,0.0004,0.0002,0.0003,0.0001,0.0004,0,0,0,0.0023,0.0004,0,0.0001,0.0002,0.0008,0.0006,0.0003,0.0006,0.0007,0,0,0.0002,0.0003,0.0007,0.0003,0.0005,0.0005,0.0006,0.0003,0.0001,0.0001,0.0001,0.0001,0,0.0012,0.0005,0,0,0,0,0.0001,0.0001
0.5,0.0008,0.0006,0.0007,0.0001,0.001,0,0.0001,0.0001,0.002,0.0009,0.0001,0.0004,0.0005,0.0016,0.0012,0.0007,0.0012,0.0014,0,0.0002,0.0004,0.0006,0.0014,0.0008,0.0011,0.0011,0.0013,0.0007,0.0002,0.0002,0.0003,0.0004,0.0001,0.0011,0.001,0,0,0,0,0.0002,0.0004
0.58,0.0015,0.0011,0.0014,0.0003,0.0018,0.0001,0.0001,0.0003,0.0018,0.0016,0.0001,0.0007,0.0009,0.0027,0.0021,0.0013,0.0021,0.0025,0,0.0004,0.0008,0.0012,0.0025,0.0014,0.0018,0.002,0.0023,0.0013,0.0005,0.0005,0.0005,0.0008,0.0002,0.0011,0.0017,0,0.0001,0,0,0.0004,0.0009
0.67,0.0033,0.0024,0.0029,0.0006,0.0039,0.0001,0.0003,0.0005,0.0018,0.0035,0.0003,0.0015,0.002,0.0069,0.0049,0.0028,0.0052,0.0057,0,0.0009,0.0017,0.0026,0.0062,0.0031,0.0046,0.0044,0.0053,0.0031,0.001,0.0009,0.001,0.0018,0.0005,0.0012,0.0035,0,0.0001,0.0001,0,0.001,0.0019
0.75,0.0083,0.0057,0.0068,0.0016,0.0098,0.0002,0.0006,0.0012,0.0019,0.0087,0.0008,0.0035,0.0051,0.0162,0.0115,0.007,0.0128,0.014,0,0.002,0.0044,0.0064,0.0149,0.0077,0.011,0.0111,0.0132,0.0071,0.0024,0.0021,0.0025,0.0042,0.0012,0.0017,0.0082,0,0,0.0002,0,0.0025,0.0044
0.83,0.0174,0.0126,0.0154,0.0034,0.0205,0.0006,0.0013,0.0028,0.0026,0.0186,0.0019,0.008,0.0106,0.0311,0.0223,0.0152,0.0252,0.0287,0.0001,0.0047,0.0094,0.0136,0.0291,0.0164,0.0214,0.0231,0.0269,0.0144,0.0056,0.005,0.0055,0.0093,0.0027,0.0029,0.0175,0,0,0.0004,0,0.0053,0.0096
0.92,0.0311,0.0238,0.0298,0.0067,0.0362,0.0018,0.0026,0.0055,0.0042,0.0337,0.0039,0.0154,0.0189,0.051,0.0371,0.0279,0.0424,0.0498,0.0022,0.0102,0.0171,0.0248,0.0486,0.0296,0.0355,0.0409,0.0467,0.0257,0.011,0.0102,0.0104,0.0189,0.0056,0.0054,0.0317,0,0,0.0009,0,0.0095,0.0193
1,0.0494,0.0396,0.0507,0.012,0.057,0.0044,0.0048,0.0093,0.0073,0.0539,0.0072,0.0263,0.03,0.0749,0.0556,0.045,0.0639,0.0769,0.0078,0.0191,0.0277,0.0401,0.0728,0.0472,0.0528,0.0642,0.0724,0.042,0.0187,0.0181,0.0172,0.0341,0.0107,0.0098,0.0509,0.0011,0,0.0016,0,0.015,0.0344
1.08,0.0719,0.0599,0.0782,0.0198,0.0825,0.0088,0.0077,0.0143,0.0125,0.0791,0.0124,0.0407,0.0439,0.1019,0.0772,0.0664,0.0889,0.1092,0.0179,0.0317,0.0414,0.0594,0.1008,0.069,0.0726,0.0928,0.1035,0.0637,0.0292,0.0289,0.0259,0.0554,0.0191,0.0166,0.0749,0.0032,0,0.0029,0,0.0218,0.0551
1.17,0.099,0.0853,0.1128,0.0308,0.1129,0.0153,0.0114,0.0205,0.0204,0.1095,0.0202,0.0589,0.0609,0.1329,0.1025,0.0923,0.1181,0.1473,0.033,0.0483,0.0585,0.0829,0.1334,0.0955,0.0956,0.1273,0.1404,0.0918,0.0426,0.0428,0.0369,0.0835,0.0318,0.0262,0.1042,0.0066,0.001,0.0046,0,0.0301,0.0813
1.25,0.1313,0.1161,0.1552,0.0456,0.1488,0.0242,0.0161,0.0281,0.0313,0.1457,0.0312,0.0814,0.0816,0.1673,0.1316,0.1235,0.1516,0.1915,0.0537,0.0696,0.0797,0.1113,0.1703,0.127,0.1216,0.1682,0.1838,0.127,0.0597,0.0604,0.0505,0.1191,0.0495,0.0391,0.1393,0.0115,0.0032,0.0069,0,0.04,0.1133
1.33,0.1681,0.1527,0.2059,0.0647,0.1895,0.036,0.0217,0.0371,0.0458,0.1872,0.0456,0.1086,0.1057,0.2037,0.1635,0.1596,0.1879,0.2405,0.0808,0.0961,0.105,0.1445,0.2102,0.1633,0.1493,0.2148,0.2325,0.1694,0.0805,0.0821,0.0667,0.1628,0.0729,0.0558,0.18,0.0183,0.0066,0.01,0,0.0515,0.151
