Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.0048,0.0032,0.0027,0.0023,0.0067,0.0002,0,0.0003,0.0009,0.0075,0.0001,0.0012,0.0049,0.0127,0.0199,0.0014,0.0061,0.0094,0.001,0.001,0.0023,0.0063,0.0121,0.0055,0.0063,0.0051,0.0083,0.0049,0.0034,0.006,0.0008,0.0015,0.0004,0.006,0.0084,0.0009,0.0003,0.0002,0.0001,0.0005,0.0023
0.25,0.0387,0.0311,0.0261,0.0206,0.0518,0.0021,0.0004,0.0029,0.0089,0.0663,0.0011,0.0121,0.0369,0.0517,0.0856,0.0132,0.0291,0.0634,0.0093,0.01,0.02,0.0561,0.0543,0.0467,0.0269,0.037,0.0515,0.0186,0.0303,0.0575,0.0074,0.0144,0.0035,0.0586,0.0784,0.0086,0.0032,0.0018,0.001,0.004,0.022
0.33,0.0955,0.0982,0.0936,0.0545,0.1248,0.008,0.0016,0.0104,0.0335,0.1722,0.0042,0.0428,0.0879,0.1025,0.169,0.0369,0.0615,0.1451,0.035,0.0376,0.052,0.1471,0.1116,0.1179,0.0549,0.0873,0.116,0.0364,0.079,0.1695,0.0222,0.0544,0.0135,0.2058,0.2137,0.032,0.0121,0.007,0.0038,0.0101,0.0821
0.42,0.1594,0.183,0.1886,0.0949,0.2049,0.02,0.004,0.0212,0.0832,0.293,0.0105,0.0854,0.1438,0.1498,0.2423,0.066,0.0946,0.2306,0.0872,0.0868,0.0898,0.2519,0.1671,0.1987,0.0823,0.1431,0.1844,0.0533,0.1357,0.3052,0.0408,0.1344,0.0338,0.4056,0.371,0.0676,0.0305,0.0177,0.0096,0.0173,0.1999
0.5,0.2247,0.2741,0.2951,0.1374,0.2856,0.0375,0.0075,0.0335,0.1566,0.4145,0.0214,0.1338,0.2011,0.1957,0.3089,0.0973,0.1289,0.3152,0.1733,0.1444,0.1296,0.3583,0.2221,0.2809,0.1103,0.2015,0.2548,0.0703,0.1946,0.4458,0.0613,0.2406,0.0684,0.623,0.5294,0.109,0.0615,0.0358,0.0196,0.0252,0.3507
0.58,0.2982,0.3755,0.4125,0.186,0.3754,0.058,0.0117,0.0471,0.2407,0.5481,0.0385,0.1882,0.2657,0.2515,0.3858,0.1334,0.1696,0.4089,0.2823,0.2065,0.1752,0.4759,0.287,0.3726,0.1444,0.2688,0.3352,0.0925,0.2612,0.5999,0.085,0.3632,0.1218,0.8568,0.702,0.1557,0.1079,0.0641,0.0353,0.0346,0.5131
0.67,0.4642,0.5613,0.612,0.2864,0.5866,0.0879,0.018,0.07,0.3598,0.8327,0.0675,0.2819,0.4197,0.4153,0.6307,0.2041,0.2811,0.6483,0.434,0.3016,0.2709,0.7237,0.4735,0.5734,0.24,0.43,0.542,0.1535,0.4017,0.8947,0.1298,0.5458,0.2081,1.2584,1.0523,0.2333,0.175,0.1122,0.0621,0.0551,0.7451
0.75,0.7032,0.8685,0.9333,0.4439,0.8781,0.1318,0.0273,0.1067,0.5298,1.2678,0.1121,0.4349,0.6281,0.5731,0.8579,0.3197,0.4045,0.949,0.643,0.4448,0.4192,1.1058,0.6659,0.8734,0.3386,0.6462,0.7966,0.2126,0.6182,1.3762,0.2043,0.8195,0.3281,1.9037,1.6089,0.3575,0.2678,0.1839,0.105,0.0856,1.079
0.83,0.9421,1.2237,1.355,0.6111,1.1621,0.1926,0.0404,0.1557,0.7587,1.7002,0.1718,0.6351,0.8344,0.7129,1.0439,0.4478,0.5248,1.2314,0.9197,0.6426,0.5755,1.491,0.842,1.1723,0.4318,0.8664,1.0462,0.2674,0.8423,1.8961,0.291,1.2038,0.4849,2.7177,2.1724,0.5297,0.3907,0.2788,0.169,0.1192,1.5239
0.92,1.1964,1.6047,1.813,0.7937,1.4608,0.2742,0.0584,0.2095,1.0581,2.1474,0.2493,0.858,1.0552,0.8606,1.2353,0.5899,0.657,1.5262,1.2789,0.8693,0.7464,1.8927,1.0302,1.4873,0.5331,1.1084,1.3167,0.3261,1.083,2.4373,0.3888,1.7053,0.6873,3.568,2.7496,0.7264,0.552,0.4014,0.2599,0.158,2.0752
1,1.4466,2.0046,2.2981,0.9841,1.7458,0.3666,0.0795,0.2669,1.3856,2.5865,0.3475,1.1008,1.2678,0.9776,1.3764,0.7425,0.7762,1.7932,1.7119,1.0984,0.9239,2.2916,1.1875,1.7988,0.6199,1.3468,1.5692,0.3744,1.3285,2.9871,0.4965,2.2573,0.9411,4.4361,3.3205,0.943,0.756,0.5559,0.3776,0.1998,2.6202
1.08,1.661,2.3816,2.7802,1.159,1.9817,0.4638,0.1028,0.3246,1.7098,2.9554,0.4682,1.3487,1.4475,1.0576,1.4623,0.8886,0.8734,2.003,2.1504,1.321,1.0865,2.6325,1.3037,2.0646,0.6863,1.5565,1.7793,0.4087,1.5472,3.4757,0.6038,2.8387,1.247,5.2571,3.8033,1.1708,0.9913,0.7442,0.5211,0.2408,3.1279
1.17,1.7847,2.667,3.1741,1.2835,2.1004,0.5578,0.1266,0.3728,2.0001,3.1655,0.6083,1.5617,1.5427,1.056,1.4288,1.0026,0.9113,2.0804,2.5507,1.5016,1.2006,2.8365,1.3227,2.2201,0.7034,1.6803,1.8769,0.4132,1.6918,3.8045,0.6938,3.3932,1.5699,5.8691,4.0898,1.3755,1.2236,0.9594,0.6874,0.273,3.5376
1.25,1.8506,2.8519,3.462,1.3639,2.1552,0.6413,0.1494,0.4091,2.2339,3.2564,0.7569,1.7288,1.5944,1.0528,1.4008,1.0831,0.9372,2.1082,2.8946,1.6291,1.2743,2.9337,1.3315,2.2975,0.7149,1.7607,1.9343,0.4165,1.7766,3.9787,0.7628,3.8758,1.8799,6.2554,4.2109,1.5463,1.4433,1.1797,0.8759,0.2988,3.8153
