Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0006,0.0003,0.0003,0.0001,0.0008,0,0,0.0001,0.0037,0.0005,0,0.0001,0.0004,0.0028,0.0017,0.0004,0.0018,0.0013,0,0,0.0003,0.0004,0.0022,0.0005,0.0018,0.001,0.0013,0.0011,0,0,0.0001,0.0001,0,0.0019,0.0004,0,0,0,0,0.0002,0.0001
0.25,0.0063,0.0032,0.0033,0.0008,0.0077,0,0.0002,0.0006,0.0033,0.0061,0.0002,0.0018,0.004,0.0166,0.0108,0.0048,0.0125,0.0118,0,0,0.0032,0.0044,0.0145,0.0057,0.0113,0.0092,0.0114,0.0059,0.0011,0.0005,0.0016,0.0015,0.0003,0.0018,0.0054,0,0,0.0001,0,0.002,0.0015
0.33,0.0217,0.0137,0.0153,0.0032,0.0257,0,0.0011,0.0028,0.0034,0.0223,0.0012,0.0081,0.0133,0.0444,0.0298,0.0184,0.0355,0.0373,0,0.0025,0.0113,0.0161,0.0406,0.0201,0.0307,0.0299,0.0355,0.0171,0.0057,0.0042,0.0063,0.0074,0.0014,0.0028,0.0202,0,0,0.0003,0,0.0069,0.0073
0.42,0.0485,0.0345,0.0414,0.0084,0.0566,0.0002,0.0032,0.0076,0.005,0.0512,0.0036,0.0217,0.0292,0.0853,0.0587,0.0432,0.0712,0.0792,0,0.0111,0.026,0.0373,0.0804,0.0455,0.06,0.0652,0.0752,0.0372,0.0151,0.013,0.0155,0.0226,0.0047,0.0061,0.0471,0,0,0.0008,0,0.0154,0.0226
0.5,0.0868,0.0668,0.0836,0.0177,0.1002,0.0041,0.0074,0.0154,0.0094,0.0931,0.0088,0.0437,0.052,0.1365,0.0961,0.0799,0.1181,0.1362,0.0024,0.0279,0.0479,0.0686,0.132,0.0822,0.0976,0.1151,0.1299,0.0681,0.0305,0.028,0.0297,0.0515,0.012,0.0134,0.0865,0,0,0.002,0,0.0276,0.051
0.58,0.1357,0.1106,0.1427,0.0325,0.1551,0.012,0.0138,0.0262,0.0182,0.1469,0.0181,0.0749,0.0815,0.1948,0.1402,0.128,0.1738,0.206,0.02,0.0528,0.0772,0.1095,0.1926,0.1293,0.1414,0.1783,0.1977,0.1111,0.0521,0.05,0.0491,0.096,0.0265,0.0258,0.1376,0.0036,0,0.0041,0,0.0433,0.0932
0.67,0.1937,0.1656,0.2181,0.0541,0.2194,0.0248,0.0223,0.04,0.0329,0.2112,0.0334,0.115,0.1172,0.257,0.1895,0.1862,0.2357,0.2854,0.0501,0.087,0.1138,0.159,0.2592,0.1857,0.1891,0.2529,0.2762,0.1672,0.0804,0.0792,0.0737,0.1569,0.0511,0.0445,0.199,0.0106,0,0.0076,0,0.062,0.1482
0.75,0.2591,0.2304,0.3087,0.0836,0.291,0.0434,0.0329,0.0564,0.0545,0.284,0.0562,0.1638,0.1584,0.3206,0.2428,0.2528,0.3012,0.3716,0.0938,0.1305,0.1574,0.3603,0.3293,0.2495,0.2386,0.3365,0.3626,0.2367,0.1152,0.1154,0.103,0.2343,0.0875,0.0704,0.2693,0.0068,0.0048,0.0124,0,0.0835,0.2146
0.83,0.3299,0.3039,0.4127,0.1218,0.3679,0.0681,0.0455,0.075,0.0839,0.3633,0.0871,0.2206,0.2044,0.3836,0.299,0.326,0.3679,0.4618,0.1513,0.1834,0.2075,0.6389,0.4007,0.3192,0.2883,0.4268,0.4544,0.3193,0.1564,0.1585,0.1366,0.3275,0.1364,0.1078,0.3466,0.0037,0.0139,0.0187,0,0.107,0.2903
0.92,0.4046,0.3847,0.5281,0.1694,0.4483,0.0995,0.0596,0.0956,0.1212,0.4475,0.1262,0.2845,0.3349,0.4446,0.3573,0.404,0.4341,0.554,0.2224,0.2384,0.3325,0.9511,0.4716,0.3931,0.3368,0.5216,0.5492,0.4146,0.2038,0.208,0.1741,0.4356,0.1982,0.1719,0.4281,0.007,0.0258,0.0268,0,0.132,0.3736
1,0.4817,0.4712,0.6529,0.2268,0.5306,0.1376,0.0751,0.1175,0.1666,0.535,0.1731,0.3546,0.4991,0.5027,0.417,0.4849,0.4982,0.6462,0.3063,0.3035,0.4965,1.2957,0.5407,0.4699,0.3831,0.6188,0.6452,0.5215,0.257,0.2635,0.2147,0.5571,0.2728,0.2708,0.5506,0.0134,0.041,0.0367,0,0.158,0.4627
1.08,0.5598,0.5622,0.7851,0.2941,0.6135,0.1827,0.0918,0.1405,0.2196,0.6246,0.2274,0.4297,0.6755,0.5576,0.4778,0.5673,0.5594,0.7374,0.4021,0.3811,0.6897,1.6668,0.6074,0.5485,0.4269,0.7167,0.7531,0.638,0.3159,0.3244,0.2579,0.6907,0.3598,0.412,0.7767,0.0189,0.0602,0.0483,0.0048,0.1846,0.5561
1.17,0.64,0.6577,0.9243,0.3716,0.6984,0.2346,0.1095,0.1645,0.28,0.7537,0.2886,0.5099,0.8632,0.6131,0.5875,0.6514,0.6208,0.8297,0.5378,0.5621,0.9145,2.0667,0.6751,0.6295,0.471,0.8169,1.0428,0.7777,0.379,0.3907,0.3036,0.8355,0.4588,0.6099,1.0541,0.0308,0.0786,0.0621,0.0124,0.2121,0.6531
1.25,0.7238,0.7587,1.0715,0.4599,0.787,0.2936,0.1282,0.1896,0.3516,0.965,0.3565,0.5956,1.0631,0.6696,0.7399,0.7391,0.6833,0.9253,0.8705,0.8669,1.2377,2.5063,0.7443,0.7145,0.5156,0.9212,1.3166,1.1472,0.4294,0.4649,0.3526,0.9919,0.5698,0.8671,1.396,0.0481,0.0927,0.0786,0.0225,0.2411,0.7542
