Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0032,0.0015,0.0015,0.0003,0.0041,0,0.0001,0.0003,0.0037,0.0029,0.0001,0.0008,0.0022,0.0135,0.0081,0.0022,0.0091,0.0068,0,0,0.0015,0.0021,0.011,0.0028,0.0089,0.0052,0.0071,0.005,0,0,0.0007,0.0007,0.0001,0.0019,0.0024,0,0,0,0,0.0011,0.0006
0.25,0.0272,0.0146,0.0152,0.0037,0.0327,0,0.001,0.0028,0.0037,0.0267,0.0011,0.0081,0.0171,0.0664,0.0425,0.0214,0.0516,0.0494,0,0.0005,0.0139,0.019,0.0591,0.0246,0.0459,0.0393,0.0482,0.0239,0.0052,0.0027,0.007,0.007,0.0013,0.0027,0.0234,0,0,0.0002,0,0.0089,0.0067
0.33,0.0849,0.0556,0.0633,0.0132,0.0996,0,0.0045,0.0116,0.0057,0.0873,0.005,0.0335,0.0515,0.1612,0.1059,0.0741,0.1347,0.1417,0,0.0121,0.0451,0.0632,0.1504,0.0786,0.1146,0.1173,0.1368,0.0643,0.0237,0.0181,0.0257,0.0311,0.0061,0.0075,0.0791,0,0,0.0011,0,0.0279,0.0302
0.42,0.1781,0.1315,0.1604,0.0326,0.2054,0.0029,0.0131,0.0296,0.0131,0.1874,0.0148,0.0848,0.1064,0.2879,0.1929,0.1651,0.254,0.2808,0,0.0465,0.0979,0.1375,0.278,0.1672,0.2098,0.2411,0.272,0.1321,0.0589,0.0513,0.0601,0.0908,0.0191,0.0209,0.1724,0,0,0.0033,0,0.0592,0.0873
0.5,0.3032,0.243,0.3096,0.0662,0.3444,0.0191,0.029,0.0572,0.0307,0.3226,0.0349,0.1644,0.1802,0.4338,0.2969,0.2929,0.4,0.4564,0.0207,0.1061,0.1728,0.4565,0.4309,0.2869,0.3229,0.4059,0.4463,0.2317,0.1125,0.1042,0.1111,0.1982,0.0478,0.0476,0.2998,0,0,0.0078,0,0.1021,0.1856
0.58,0.4536,0.3869,0.5083,0.1177,0.5088,0.0496,0.0524,0.0938,0.0634,0.4863,0.0704,0.272,0.379,0.5884,0.413,0.4525,0.5625,0.657,0.0891,0.1801,0.3383,1.056,0.5985,0.4319,0.4458,0.6033,0.6495,0.3657,0.1841,0.177,0.1781,0.3568,0.1023,0.1037,0.4539,0,0,0.0158,0,0.1553,0.3216
0.67,0.6272,0.5614,0.7541,0.1907,0.6965,0.0961,0.0833,0.1389,0.1151,0.6754,0.1275,0.4075,0.732,0.7546,0.6102,0.6411,0.7417,0.8805,0.1957,0.2671,0.6845,1.8342,0.7823,0.6001,0.5797,0.8316,1.1898,0.5204,0.2756,0.2688,0.2612,0.5679,0.192,0.2323,0.8155,0,0.008,0.028,0,0.2185,0.4901
0.75,0.8238,0.7665,1.0462,0.2891,0.9068,0.1602,0.1216,0.1922,0.1883,1.1529,0.2119,0.5714,1.1703,0.9273,0.9784,0.8589,0.9333,1.1255,0.3412,0.4346,1.2336,2.798,0.9779,0.7915,0.7799,1.0897,1.979,0.8994,0.3621,0.3839,0.361,0.8325,0.3212,0.4888,1.4421,0,0.0039,0.0478,0,0.292,0.687
