Alpha:,1,Beta:,10,m:,0.6
SubCat,13,14,15,11,17,24,23,22,19,20,21,18,16,12,10,28,55,26,25,27,9,8,36,6,35,34,30,32,31,29,33,7,5,40,41,38,39,37,4,2,46,51,52,53,45,50,49,42,47,43,54,44,48,3,1,
Frac Urbanized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Area,1.485,0.372,0.731,0.443,0.404,0.334,0.967,0.866,1.198,2.343,0.775,2.459,0.167,1.262,0.672,0.452,0.728,0.288,1.284,0.746,0.246,0.58,0.325,0.371,0.77,1.689,0.534,0.891,1.389,0.204,0.391,0.701,1.132,0.155,0.428,0.43,0.017,2.11,0.359,1.021,0.11,0.407,0.121,1.133,0.266,0.686,0.544,2.243,0.25,0.588,1.082,0.773,0.701,0.152,0.108,
Time (hours),Q_13,Q_14,Q_15,Q_11,Q_17,Q_24,Q_23,Q_22,Q_19,Q_20,Q_21,Q_18,Q_16,Q_12,Q_10,Q_28,Q_55,Q_26,Q_25,Q_27,Q_9,Q_8,Q_36,Q_6,Q_35,Q_34,Q_30,Q_32,Q_31,Q_29,Q_33,Q_7,Q_5,Q_40,Q_41,Q_38,Q_39,Q_37,Q_4,Q_2,Q_46,Q_51,Q_52,Q_53,Q_45,Q_50,Q_49,Q_42,Q_47,Q_43,Q_54,Q_44,Q_48,Q_3,Q_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.08,0,0,0,0,0,0.0001,0,0,0,0.0004,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.17,0,0.0001,0,0,0.0001,0.2653,1.7918,0,0.0055,0.7846,0,0,0.0324,0,0,0.0319,0,0.2531,0.0014,0,0.0079,0,0,0.0002,0.0081,0,0.0551,0.0322,0,0.0116,0,0.0056,0,0.0001,0.0015,0.0025,0.0075,0.0026,0,0,0.024,0,0.0201,0.0218,0,0,0.0002,0.0457,0,0.0203,0.0594,0,0,0.0001,0.0011,
0.25,0.1511,0.0051,0.0007,0,0.005,3.159,11.633,1.2473,0.4196,10.3133,0,0,0.5091,0,0.001,1.1771,0,2.8838,0.119,0,0.1915,0,1.2564,0,0.4982,0,1.4853,1.0488,0,0.2885,0,0.1539,0,0.0081,0.0777,0.1366,0.1096,0.262,0,0.0035,0.4002,0.003,0.3517,0.6511,0,0,0.0161,1.2051,0,0.5614,1.5042,0,0,0.0064,0.0387,
0.33,4.1378,0.0766,0.0102,0,0.0753,6.2644,17.7347,6.0022,3.4259,24.735,3.1346,0,1.3841,0,0.0161,5.0393,1.078,5.4024,1.2275,0,0.6713,0,4.7634,0.0405,3.2449,0,5.5071,4.7262,0,1.0907,0,0.6268,0,0.0667,0.5185,0.895,0.2092,2.5573,0,0.0422,1.1228,0.288,1.0384,2.9491,0.7858,0,0.1885,4.8817,0,2.2951,5.796,0,0.0244,0.0326,0.2012,
0.42,8.2756,0.4489,0.0604,0.7453,0.446,6.7907,18.911,11.7553,9.0055,32.6153,15.7061,1.8515,2.023,0.0971,0.0174,7.5509,5.6576,5.8136,4.162,0.4855,1.5947,0,6.0699,2.1643,7.2287,0.2975,8.0872,8.9938,0.3423,1.9413,2.0802,1.03,0,0.2093,1.3716,2.2391,0.2371,8.2148,0,0.1834,1.6062,1.1133,1.5904,6.1751,5.0268,0,0.7329,9.5805,0.3868,4.352,10.4653,1.6847,1.3541,0,0.4839,
