Alpha:,1,Beta:,10,m:,0.6
SubCat,13,14,15,11,17,24,23,22,19,20,21,18,16,12,10,28,55,26,25,27,9,8,36,6,35,34,30,32,31,29,33,7,5,40,41,38,39,37,4,2,46,51,52,53,45,50,49,42,47,43,54,44,48,3,1,
Frac Urbanized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Area,1.485,0.372,0.731,0.443,0.404,0.334,0.967,0.866,1.198,2.343,0.775,2.459,0.167,1.262,0.672,0.452,0.728,0.288,1.284,0.746,0.246,0.58,0.325,0.371,0.77,1.689,0.534,0.891,1.389,0.204,0.391,0.701,1.132,0.155,0.428,0.43,0.017,2.11,0.359,1.021,0.11,0.407,0.121,1.133,0.266,0.686,0.544,2.243,0.25,0.588,1.082,0.773,0.701,0.152,0.108,
Time (hours),Q_13,Q_14,Q_15,Q_11,Q_17,Q_24,Q_23,Q_22,Q_19,Q_20,Q_21,Q_18,Q_16,Q_12,Q_10,Q_28,Q_55,Q_26,Q_25,Q_27,Q_9,Q_8,Q_36,Q_6,Q_35,Q_34,Q_30,Q_32,Q_31,Q_29,Q_33,Q_7,Q_5,Q_40,Q_41,Q_38,Q_39,Q_37,Q_4,Q_2,Q_46,Q_51,Q_52,Q_53,Q_45,Q_50,Q_49,Q_42,Q_47,Q_43,Q_54,Q_44,Q_48,Q_3,Q_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.08,0,0,0,0,0,0.0001,0,0,0,0.0003,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.17,0,0,0,0,0,0.1807,1.2,0,0.0036,0.5345,0,0,0.0219,0,0,0.0212,0,0.1727,0.0009,0,0.0053,0,0,0.0001,0.0054,0,0.0368,0.0214,0,0.0078,0,0.0038,0,0.0001,0.001,0.0017,0.005,0.0017,0,0,0.016,0,0.0135,0.0145,0,0,0.0001,0.0306,0,0.0135,0.0396,0,0,0.0001,0.0008,
0.25,0,0.0035,0.0005,0.0016,0.0034,2.3537,9.4157,0.9211,0.2855,7.332,0,0,0.3679,0,0.0005,0.826,0,2.1572,0.0804,0,0.1346,0,0.5884,0,0.3409,0,1.0491,0.726,0,0.2026,0,0.1087,0,0.0055,0.0529,0.093,0.0815,0.178,0,0.0024,0.2857,0,0.2506,0.4514,0,0,0.011,0.8463,0,0.3934,1.0536,0,0,0.0044,0.0265,
0.33,3.1302,0.0548,0.0073,0,0.0538,5.4624,16.2248,4.8393,2.5532,21.2535,1.425,0,1.1489,0,0.0114,4.0054,0.6384,4.8175,0.8944,0,0.538,0,4.0134,0,2.4622,0,4.5144,3.6947,0,0.8671,0,0.4918,0,0.0486,0.3859,0.6701,0.1871,1.8844,0,0.0309,0.9367,0.1934,0.854,2.2829,0.4435,0,0.1382,3.8309,0,1.8057,4.597,0,0,0.0265,0.1522,
0.42,7.4145,0.3513,0.0471,0.3431,0.3486,7.0921,19.3662,10.4206,7.7171,32.0545,12.5776,0.403,1.9597,0.0332,0.0398,7.2229,4.6051,6.043,3.4131,0.1674,1.3407,0,6.0451,1.5016,6.3623,0.1054,7.7451,8.1994,0.07,1.7934,1.3868,0.9677,0,0.1719,1.1626,1.9239,0.2429,6.6453,0,0.1476,1.5677,0.8889,1.5241,5.489,3.9641,0,0.5942,8.5942,0.2173,3.9437,9.6264,1.0966,1.0068,0,0.4191,
