Alpha:,1,Beta:,10,m:,0.6
SubCat,13,14,15,11,17,24,23,22,19,20,21,18,16,12,10,28,55,26,25,27,9,8,36,6,35,34,30,32,31,29,33,7,5,40,41,38,39,37,4,2,46,51,52,53,45,50,49,42,47,43,54,44,48,3,1,
Frac Urbanized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Area,1.485,0.372,0.731,0.443,0.404,0.334,0.967,0.866,1.198,2.343,0.775,2.459,0.167,1.262,0.672,0.452,0.728,0.288,1.284,0.746,0.246,0.58,0.325,0.371,0.77,1.689,0.534,0.891,1.389,0.204,0.391,0.701,1.132,0.155,0.428,0.43,0.017,2.11,0.359,1.021,0.11,0.407,0.121,1.133,0.266,0.686,0.544,2.243,0.25,0.588,1.082,0.773,0.701,0.152,0.108,
Time (hours),Q_13,Q_14,Q_15,Q_11,Q_17,Q_24,Q_23,Q_22,Q_19,Q_20,Q_21,Q_18,Q_16,Q_12,Q_10,Q_28,Q_55,Q_26,Q_25,Q_27,Q_9,Q_8,Q_36,Q_6,Q_35,Q_34,Q_30,Q_32,Q_31,Q_29,Q_33,Q_7,Q_5,Q_40,Q_41,Q_38,Q_39,Q_37,Q_4,Q_2,Q_46,Q_51,Q_52,Q_53,Q_45,Q_50,Q_49,Q_42,Q_47,Q_43,Q_54,Q_44,Q_48,Q_3,Q_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.08,0,0,0,0,0,0.0002,0,0,0,0.0007,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.17,0,0.0001,0,0,0.0001,0.4543,2.9361,0,0.01,1.345,0,0,0.0561,0,0,0.057,0,0.4322,0.0025,0,0.0141,0,0,0.0003,0.0147,0,0.0979,0.0579,0,0.0207,0,0.0099,0,0.0002,0.0027,0.0046,0.0133,0.0047,0,0.0001,0.0422,0,0.0354,0.039,0,0,0.0004,0.081,0,0.0361,0.1059,0,0,0.0002,0.0021,
0.25,0.8331,0.0089,0.0012,0,0.0087,4.6879,15.5659,1.8307,0.7089,16.2145,0,0,0.7845,0,0.0018,1.8862,0,4.2643,0.2035,0,0.3066,0,2.4373,0,0.8328,0,2.3702,1.7148,0,0.462,0,0.2453,0,0.0139,0.1309,0.2296,0.1616,0.4444,0,0.0059,0.6308,0.0131,0.5526,1.0633,0,0,0.0272,1.9326,0,0.9027,2.4173,0,0,0.0106,0.0643,
0.33,6.7069,0.1356,0.0181,0,0.1333,9.309,24.3234,8.5531,5.7446,36.9618,7.4571,0,2.2163,0,0.0287,7.7547,2.1607,8.0063,2.121,0,1.1511,0,7.1625,0.3896,5.3689,0,8.3537,7.8556,0,1.803,0.0944,1.032,0,0.1177,0.8977,1.5321,0.3046,4.3453,0,0.0721,1.784,0.5496,1.6823,5.0167,1.9637,0,0.322,8.171,0,3.812,9.6098,0.0563,0.2133,0.0376,0.3536,
0.42,11.7674,0.7554,0.1027,2.1977,0.752,7.3622,21.253,16.2165,14.2424,39.8717,25.983,6.3288,3.0706,0.2214,0,9.6742,8.6888,6.3297,6.7711,1.5652,2.8232,0,7.2968,4.1405,11.0656,0.9264,10.3222,12.6552,1.2944,2.7631,4.4511,1.4997,0,0.3532,2.2022,3.4901,0.2638,13.6362,0.3299,0.2619,1.9789,1.9633,2.0506,9.2203,8.5376,0,1.1835,14.1715,1.1164,6.2762,14.6156,3.8518,2.3891,0,0.7644,
