Alpha:,1,Beta:,10,m:,0.6
SubCat,13,14,15,11,17,24,23,22,19,20,21,18,16,12,10,28,55,26,25,27,9,8,36,6,35,34,30,32,31,29,33,7,5,40,41,38,39,37,4,2,46,51,52,53,45,50,49,42,47,43,54,44,48,3,1,
Frac Urbanized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Area,1.485,0.372,0.731,0.443,0.404,0.334,0.967,0.866,1.198,2.343,0.775,2.459,0.167,1.262,0.672,0.452,0.728,0.288,1.284,0.746,0.246,0.58,0.325,0.371,0.77,1.689,0.534,0.891,1.389,0.204,0.391,0.701,1.132,0.155,0.428,0.43,0.017,2.11,0.359,1.021,0.11,0.407,0.121,1.133,0.266,0.686,0.544,2.243,0.25,0.588,1.082,0.773,0.701,0.152,0.108,
Time (hours),Q_13,Q_14,Q_15,Q_11,Q_17,Q_24,Q_23,Q_22,Q_19,Q_20,Q_21,Q_18,Q_16,Q_12,Q_10,Q_28,Q_55,Q_26,Q_25,Q_27,Q_9,Q_8,Q_36,Q_6,Q_35,Q_34,Q_30,Q_32,Q_31,Q_29,Q_33,Q_7,Q_5,Q_40,Q_41,Q_38,Q_39,Q_37,Q_4,Q_2,Q_46,Q_51,Q_52,Q_53,Q_45,Q_50,Q_49,Q_42,Q_47,Q_43,Q_54,Q_44,Q_48,Q_3,Q_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.17,0,0,0,0,0,0.0473,0.1174,0.0165,0.0008,0.1409,0,0,0.0053,0,0,0.0045,0,0.046,0.0002,0,0.0012,0,0,0,0.0011,0,0.008,0.0046,0,0.0017,0,0.0008,0,0,0.0002,0.0004,0.0012,0.0003,0,0,0.0039,0,0.0032,0.0031,0,0,0,0.0067,0,0.003,0.0087,0,0,0,0.0002,
0.25,0,0.0016,0.0002,0.0007,0.0015,1.8497,8.2717,0.3826,0.1354,5.6126,0,0,0.2655,0,0.0002,0.473,0,1.7162,0.037,0,0.0861,0,0,0.0047,0.1706,0,0.6534,0.4286,0,0.1289,0,0.0668,0,0.0027,0.0273,0.0479,0.0617,0.0811,0,0.0011,0.2051,0,0.1768,0.2722,0,0,0.0051,0.5272,0,0.2422,0.6667,0,0,0.0023,0.0155,
0.33,3.131,0.0407,0.0055,0,0.04,7.1502,19.9782,4.3586,2.2673,25.6944,0.6115,0,1.3666,0,0.0084,4.3002,0.3369,6.1513,0.7428,0,0.6139,0,4.7106,0,2.3388,0,5.0073,3.911,0,0.9569,0,0.5267,0,0.0438,0.3679,0.641,0.2351,1.5833,0,0.024,1.1182,0.1468,1.0054,2.418,0.2847,0,0.1087,4.1401,0,1.9475,5.058,0,0,0.0269,0.1569,
0.42,9.4523,0.3512,0.047,0.2763,0.3475,9.7517,25.6454,12.1229,9.5819,42.6607,15.4342,0.1065,2.715,0,0.049,9.5161,4.9533,8.4246,4.0434,0.0804,1.8005,0,8.129,1.8326,8.3945,0,10.1667,10.9632,0,2.4338,1.5446,1.3433,0,0.2141,1.4915,2.475,0.3281,8.1441,0,0.1579,2.1453,1.1174,2.0934,7.3471,5.0245,0,0.6623,11.586,0.3045,5.3124,13.0353,1.2096,0.9614,0,0.5555,
