Alpha:,1,Beta:,10,m:,0.6
SubCat,13,14,15,11,17,24,23,22,19,20,21,18,16,12,10,28,55,26,25,27,9,8,36,6,35,34,30,32,31,29,33,7,5,40,41,38,39,37,4,2,46,51,52,53,45,50,49,42,47,43,54,44,48,3,1,
Frac Urbanized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Area,1.485,0.372,0.731,0.443,0.404,0.334,0.967,0.866,1.198,2.343,0.775,2.459,0.167,1.262,0.672,0.452,0.728,0.288,1.284,0.746,0.246,0.58,0.325,0.371,0.77,1.689,0.534,0.891,1.389,0.204,0.391,0.701,1.132,0.155,0.428,0.43,0.017,2.11,0.359,1.021,0.11,0.407,0.121,1.133,0.266,0.686,0.544,2.243,0.25,0.588,1.082,0.773,0.701,0.152,0.108,
Time (hours),Q_13,Q_14,Q_15,Q_11,Q_17,Q_24,Q_23,Q_22,Q_19,Q_20,Q_21,Q_18,Q_16,Q_12,Q_10,Q_28,Q_55,Q_26,Q_25,Q_27,Q_9,Q_8,Q_36,Q_6,Q_35,Q_34,Q_30,Q_32,Q_31,Q_29,Q_33,Q_7,Q_5,Q_40,Q_41,Q_38,Q_39,Q_37,Q_4,Q_2,Q_46,Q_51,Q_52,Q_53,Q_45,Q_50,Q_49,Q_42,Q_47,Q_43,Q_54,Q_44,Q_48,Q_3,Q_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.17,0,0,0,0,0,0.0076,0,0.0047,0.0001,0.0228,0,0,0.0009,0,0,0.0008,0,0.0074,0,0,0.0002,0,0,0,0.0002,0,0.0014,0.0008,0,0.0003,0,0.0001,0,0,0,0.0001,0.0002,0.0001,0,0,0.0006,0,0.0005,0.0005,0,0,0,0.0011,0,0.0005,0.0015,0,0,0,0,
0.25,0,0.0002,0,0.0001,0.0002,0.2037,1.2243,0.092,0.0141,0.5992,0,0,0.0279,0,0,0.0491,0,0.1906,0.0038,0,0.0086,0,0,0.0005,0.0175,0,0.0664,0.0411,0,0.0127,0,0.0071,0,0.0003,0.0027,0.0047,0.0063,0.0087,0,0.0001,0.0194,0,0.0172,0.0262,0,0,0.0005,0.0535,0,0.0243,0.065,0,0,0.0002,0.0014,
0.33,0,0.0038,0.0005,0.0018,0.0037,1.1715,5.3527,0.7815,0.2209,3.6137,0,0,0.1853,0,0.0006,0.4967,0.0005,1.0724,0.0692,0,0.0721,0,0,0.0107,0.2338,0,0.5825,0.411,0,0.109,0,0.0612,0,0.0038,0.0341,0.0604,0.0416,0.1568,0,0.0025,0.1418,0.006,0.1254,0.2507,0,0,0.0111,0.4658,0,0.2183,0.5667,0,0,0.0027,0.0149,
0.42,1.2009,0.0372,0.005,0,0.0367,3.1241,10.6278,2.8541,1.2848,11.3346,0,0,0.5977,0,0.0078,1.9747,0.349,2.8048,0.4625,0,0.2583,0,1.9727,0,1.2089,0,2.1838,1.7998,0,0.4277,0,0.2402,0,0.023,0.1827,0.3198,0.1116,0.9818,0,0.0193,0.4899,0.0818,0.4375,1.0942,0.1409,0,0.08,1.8653,0,0.8832,2.2609,0,0,0.0115,0.0711,
