Alpha:,1,Beta:,10,m:,0.6
SubCat,13,14,15,11,17,24,23,22,19,20,21,18,16,12,10,28,55,26,25,27,9,8,36,6,35,34,30,32,31,29,33,7,5,40,41,38,39,37,4,2,46,51,52,53,45,50,49,42,47,43,54,44,48,3,1,
Frac Urbanized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Area,1.485,0.372,0.731,0.443,0.404,0.334,0.967,0.866,1.198,2.343,0.775,2.459,0.167,1.262,0.672,0.452,0.728,0.288,1.284,0.746,0.246,0.58,0.325,0.371,0.77,1.689,0.534,0.891,1.389,0.204,0.391,0.701,1.132,0.155,0.428,0.43,0.017,2.11,0.359,1.021,0.11,0.407,0.121,1.133,0.266,0.686,0.544,2.243,0.25,0.588,1.082,0.773,0.701,0.152,0.108,
Time (hours),Q_13,Q_14,Q_15,Q_11,Q_17,Q_24,Q_23,Q_22,Q_19,Q_20,Q_21,Q_18,Q_16,Q_12,Q_10,Q_28,Q_55,Q_26,Q_25,Q_27,Q_9,Q_8,Q_36,Q_6,Q_35,Q_34,Q_30,Q_32,Q_31,Q_29,Q_33,Q_7,Q_5,Q_40,Q_41,Q_38,Q_39,Q_37,Q_4,Q_2,Q_46,Q_51,Q_52,Q_53,Q_45,Q_50,Q_49,Q_42,Q_47,Q_43,Q_54,Q_44,Q_48,Q_3,Q_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.08,0,0,0,0,0,0.0001,0,0,0,0.0005,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.17,0,0.0001,0,0,0.0001,0.3029,2.0227,0,0.0064,0.8957,0,0,0.0373,0,0,0.0372,0,0.2884,0.0016,0,0.0092,0,0,0.0002,0.0095,0,0.0641,0.0376,0,0.0135,0,0.0065,0,0.0001,0.0017,0.003,0.0087,0.003,0,0.0001,0.0276,0,0.0232,0.0254,0,0,0.0002,0.0532,0,0.0236,0.0692,0,0,0.0001,0.0013,
0.25,0.2244,0.0056,0.0008,0,0.0055,3.2798,12.0082,1.3134,0.4539,10.8079,0,0,0.5286,0,0.0011,1.2457,0,2.9967,0.1292,0,0.2007,0,1.3537,0,0.5357,0,1.5587,1.1077,0,0.3024,0,0.1619,0,0.0088,0.0833,0.1464,0.1136,0.2844,0,0.0038,0.419,0.0048,0.3663,0.6864,0,0,0.0175,1.266,0,0.5904,1.5777,0,0,0.0069,0.041,
0.33,4.8037,0.0886,0.0118,0,0.087,7.6904,20.7053,6.5086,3.9238,29.5823,3.9337,0,1.6838,0,0.0186,5.8824,1.2774,6.5502,1.4098,0,0.8139,0,5.6885,0.0618,3.7366,0,6.4545,5.6152,0,1.3082,0,0.7424,0,0.0774,0.6052,1.0425,0.2528,2.9275,0,0.0485,1.3665,0.3323,1.2662,3.5227,0.9774,0,0.2166,5.8244,0,2.7328,6.9551,0,0.049,0.0355,0.2409,
0.42,9.3405,0.5186,0.07,1.0542,0.5155,6.5857,18.8958,13.1905,10.3624,33.8418,18.6271,2.8059,2.1927,0.1329,0.001,8.2033,6.4573,5.6892,4.8378,0.7541,1.8618,0,6.3311,2.7065,8.4531,0.3967,8.6997,9.9913,0.5414,2.1442,2.6625,1.1455,0,0.2474,1.599,2.5905,0.2307,9.7034,0,0.21,1.6625,1.3451,1.6828,6.977,6.0029,0,0.84,10.7936,0.5483,4.8691,11.5352,2.1976,1.5968,0,0.5548,
