Alpha:,1,Beta:,10,m:,0.6
SubCat,13,14,15,11,17,24,23,22,19,20,21,18,16,12,10,28,55,26,25,27,9,8,36,6,35,34,30,32,31,29,33,7,5,40,41,38,39,37,4,2,46,51,52,53,45,50,49,42,47,43,54,44,48,3,1,
Frac Urbanized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Area,1.485,0.372,0.731,0.443,0.404,0.334,0.967,0.866,1.198,2.343,0.775,2.459,0.167,1.262,0.672,0.452,0.728,0.288,1.284,0.746,0.246,0.58,0.325,0.371,0.77,1.689,0.534,0.891,1.389,0.204,0.391,0.701,1.132,0.155,0.428,0.43,0.017,2.11,0.359,1.021,0.11,0.407,0.121,1.133,0.266,0.686,0.544,2.243,0.25,0.588,1.082,0.773,0.701,0.152,0.108,
Time (hours),Q_13,Q_14,Q_15,Q_11,Q_17,Q_24,Q_23,Q_22,Q_19,Q_20,Q_21,Q_18,Q_16,Q_12,Q_10,Q_28,Q_55,Q_26,Q_25,Q_27,Q_9,Q_8,Q_36,Q_6,Q_35,Q_34,Q_30,Q_32,Q_31,Q_29,Q_33,Q_7,Q_5,Q_40,Q_41,Q_38,Q_39,Q_37,Q_4,Q_2,Q_46,Q_51,Q_52,Q_53,Q_45,Q_50,Q_49,Q_42,Q_47,Q_43,Q_54,Q_44,Q_48,Q_3,Q_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.17,0,0,0,0,0,0.0045,0,0.002,0.0001,0.0134,0,0,0.0005,0,0,0.0005,0,0.0043,0,0,0.0001,0,0,0,0.0001,0,0.0008,0.0004,0,0.0002,0,0.0001,0,0,0,0,0.0001,0,0,0,0.0004,0,0.0003,0.0003,0,0,0,0.0007,0,0.0003,0.0009,0,0,0,0,
0.25,0,0.0001,0,0,0.0001,0.1081,0.5432,0.075,0.0075,0.3173,0,0,0.0148,0,0,0.0261,0,0.1012,0.002,0,0.0045,0,0,0.0003,0.0093,0,0.0351,0.0215,0,0.0067,0,0.0038,0,0.0001,0.0014,0.0025,0.0033,0.0047,0,0.0001,0.01,0,0.009,0.0137,0,0,0.0003,0.0283,0,0.0129,0.0341,0,0,0.0001,0.0007,
0.33,0,0.0018,0.0003,0.0009,0.0018,0.6062,3.1357,0.4666,0.1083,1.8291,0,0,0.0935,0,0.0003,0.2482,0,0.5565,0.0338,0,0.0355,0,0,0.0053,0.1142,0,0.29,0.1988,0,0.0535,0,0.0307,0,0.0018,0.0164,0.0291,0.0214,0.078,0,0.0013,0.069,0.0026,0.0617,0.1214,0,0,0.0056,0.2301,0,0.1075,0.277,0,0,0.0013,0.0071,
0.42,0.0776,0.017,0.0023,0.0001,0.0168,1.5885,6.2529,1.6592,0.5896,5.235,0,0,0.2859,0,0.0036,0.9575,0.133,1.4319,0.2086,0,0.1189,0,0.4855,0,0.5562,0,1.0449,0.819,0,0.1975,0,0.1124,0,0.01,0.0808,0.1426,0.0583,0.4543,0,0.0091,0.2279,0.0327,0.2038,0.4921,0.0309,0,0.0375,0.86,0,0.408,1.0386,0,0,0.0052,0.0309,
