Alpha:,1,Beta:,10,m:,0.6
SubCat,13,14,15,11,17,24,23,22,19,20,21,18,16,12,10,28,55,26,25,27,9,8,36,6,35,34,30,32,31,29,33,7,5,40,41,38,39,37,4,2,46,51,52,53,45,50,49,42,47,43,54,44,48,3,1,
Frac Urbanized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Area,1.485,0.372,0.731,0.443,0.404,0.334,0.967,0.866,1.198,2.343,0.775,2.459,0.167,1.262,0.672,0.452,0.728,0.288,1.284,0.746,0.246,0.58,0.325,0.371,0.77,1.689,0.534,0.891,1.389,0.204,0.391,0.701,1.132,0.155,0.428,0.43,0.017,2.11,0.359,1.021,0.11,0.407,0.121,1.133,0.266,0.686,0.544,2.243,0.25,0.588,1.082,0.773,0.701,0.152,0.108,
Time (hours),Q_13,Q_14,Q_15,Q_11,Q_17,Q_24,Q_23,Q_22,Q_19,Q_20,Q_21,Q_18,Q_16,Q_12,Q_10,Q_28,Q_55,Q_26,Q_25,Q_27,Q_9,Q_8,Q_36,Q_6,Q_35,Q_34,Q_30,Q_32,Q_31,Q_29,Q_33,Q_7,Q_5,Q_40,Q_41,Q_38,Q_39,Q_37,Q_4,Q_2,Q_46,Q_51,Q_52,Q_53,Q_45,Q_50,Q_49,Q_42,Q_47,Q_43,Q_54,Q_44,Q_48,Q_3,Q_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.08,0,0,0,0,0,0.0004,0,0,0,0.0013,0,0,0,0,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.17,0,0.0002,0,0.0001,0.0002,0.6673,3.8821,0,0.0167,1.977,0,0,0.087,0,0,0.0939,0,0.6278,0.0042,0,0.0228,0,0,0.0005,0.0246,0,0.1596,0.0957,0,0.0336,0,0.0161,0,0.0004,0.0044,0.0077,0.0204,0.008,0,0.0001,0.0644,0,0.0554,0.0641,0,0,0.0006,0.1315,0,0.0588,0.1723,0,0,0.0003,0.0034,
0.25,0.6076,0.0086,0.0012,0,0.0084,3.1041,11.0107,1.9861,0.6678,10.5741,0,0,0.5442,0,0.0017,1.5573,0,2.8084,0.1952,0,0.2307,0,1.6051,0,0.7543,0,1.8163,1.3566,0,0.348,0,0.1937,0,0.0128,0.1149,0.2021,0.1089,0.4288,0,0.0056,0.4304,0.0273,0.383,0.8296,0,0,0.026,1.4919,0,0.7013,1.8226,0,0,0.0095,0.051,
0.33,4.1975,0.0979,0.013,0,0.0962,6.3763,18.0328,6.1073,3.721,25.1922,3.7247,0,1.389,0,0.0207,4.9576,1.4444,5.5006,1.413,0,0.6712,0,4.7064,0.1516,3.3691,0,5.4513,4.7985,0,1.0993,0,0.6299,0,0.0724,0.5463,0.9384,0.2141,2.9109,0,0.0522,1.1529,0.3194,1.0529,3.0159,0.9917,0,0.2299,4.9337,0,2.3149,5.8547,0.0106,0.1221,0.0212,0.2099,
0.42,10.3096,0.5906,0.08,1.045,0.5885,11.1268,28.1822,13.0907,11.0493,47.7627,19.1061,2.6478,3.1692,0.0782,0.026,9.9717,6.6959,9.7617,5.0598,0.6141,2.4171,0,8.8119,2.7104,9.4272,0.4297,10.9104,12.3571,0.4585,2.7553,2.6206,1.4426,0,0.2661,1.7728,2.8844,0.3812,10.1392,0,0.2287,2.4545,1.3921,2.394,8.5187,6.4041,0,0.8898,13.2747,0.5786,6.016,14.7933,2.0631,1.6775,0,0.6652,
