Alpha:,1,Beta:,10,m:,0.6
SubCat,13,14,15,11,17,24,23,22,19,20,21,18,16,12,10,28,55,26,25,27,9,8,36,6,35,34,30,32,31,29,33,7,5,40,41,38,39,37,4,2,46,51,52,53,45,50,49,42,47,43,54,44,48,3,1,
Frac Urbanized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Area,1.485,0.372,0.731,0.443,0.404,0.334,0.967,0.866,1.198,2.343,0.775,2.459,0.167,1.262,0.672,0.452,0.728,0.288,1.284,0.746,0.246,0.58,0.325,0.371,0.77,1.689,0.534,0.891,1.389,0.204,0.391,0.701,1.132,0.155,0.428,0.43,0.017,2.11,0.359,1.021,0.11,0.407,0.121,1.133,0.266,0.686,0.544,2.243,0.25,0.588,1.082,0.773,0.701,0.152,0.108,
Time (hours),Q_13,Q_14,Q_15,Q_11,Q_17,Q_24,Q_23,Q_22,Q_19,Q_20,Q_21,Q_18,Q_16,Q_12,Q_10,Q_28,Q_55,Q_26,Q_25,Q_27,Q_9,Q_8,Q_36,Q_6,Q_35,Q_34,Q_30,Q_32,Q_31,Q_29,Q_33,Q_7,Q_5,Q_40,Q_41,Q_38,Q_39,Q_37,Q_4,Q_2,Q_46,Q_51,Q_52,Q_53,Q_45,Q_50,Q_49,Q_42,Q_47,Q_43,Q_54,Q_44,Q_48,Q_3,Q_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.17,0,0,0,0,0,0.0265,0,0.0197,0.0005,0.0786,0,0,0.0032,0,0,0.0029,0,0.0254,0.0001,0,0.0007,0,0,0,0.0007,0,0.0051,0.0029,0,0.0011,0,0.0005,0,0,0.0001,0.0002,0.0007,0.0002,0,0,0.0022,0,0.0019,0.002,0,0,0,0.0043,0,0.0019,0.0055,0,0,0,0.0001,
0.25,0,0.0004,0.0001,0.0002,0.0004,0.3701,2.1425,0.1954,0.0352,1.0956,0,0,0.0532,0,0.0001,0.11,0,0.3435,0.0097,0,0.0178,0,0,0.0012,0.0424,0,0.1408,0.0903,0,0.0265,0,0.0149,0,0.0006,0.0064,0.0113,0.0122,0.0222,0,0.0003,0.0378,0,0.0337,0.0567,0,0,0.0014,0.1125,0,0.0517,0.1362,0,0,0.0006,0.0032,
0.33,0,0.0071,0.001,0.0034,0.007,1.5359,6.5261,1.1477,0.3726,4.8621,0,0,0.2518,0,0.0011,0.7373,0.0263,1.402,0.1218,0,0.1014,0,0.1732,0.0014,0.3773,0,0.8386,0.6173,0,0.1574,0,0.0886,0,0.0064,0.0548,0.097,0.055,0.2724,0,0.0045,0.1991,0.0147,0.1747,0.3739,0,0,0.02,0.6769,0,0.319,0.8226,0,0,0.0041,0.0227,
0.42,2.3148,0.0669,0.009,0,0.0662,5.16,15.8905,3.8016,2.0576,19.5225,0.5031,0,1.0053,0,0.0143,3.0857,0.7151,4.6346,0.7611,0,0.4346,0,3.504,0,1.9268,0,3.7128,2.9867,0,0.7138,0,0.3918,0,0.0384,0.3024,0.5257,0.1809,1.5813,0,0.0325,0.8414,0.1385,0.7473,1.8408,0.3383,0,0.1326,3.0944,0,1.4591,3.7849,0,0.0079,0.0173,0.122,
