Alpha:,1,Beta:,10,m:,0.6
SubCat,13,14,15,11,17,24,23,22,19,20,21,18,16,12,10,28,55,26,25,27,9,8,36,6,35,34,30,32,31,29,33,7,5,40,41,38,39,37,4,2,46,51,52,53,45,50,49,42,47,43,54,44,48,3,1,
Frac Urbanized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Area,1.485,0.372,0.731,0.443,0.404,0.334,0.967,0.866,1.198,2.343,0.775,2.459,0.167,1.262,0.672,0.452,0.728,0.288,1.284,0.746,0.246,0.58,0.325,0.371,0.77,1.689,0.534,0.891,1.389,0.204,0.391,0.701,1.132,0.155,0.428,0.43,0.017,2.11,0.359,1.021,0.11,0.407,0.121,1.133,0.266,0.686,0.544,2.243,0.25,0.588,1.082,0.773,0.701,0.152,0.108,
Time (hours),Q_13,Q_14,Q_15,Q_11,Q_17,Q_24,Q_23,Q_22,Q_19,Q_20,Q_21,Q_18,Q_16,Q_12,Q_10,Q_28,Q_55,Q_26,Q_25,Q_27,Q_9,Q_8,Q_36,Q_6,Q_35,Q_34,Q_30,Q_32,Q_31,Q_29,Q_33,Q_7,Q_5,Q_40,Q_41,Q_38,Q_39,Q_37,Q_4,Q_2,Q_46,Q_51,Q_52,Q_53,Q_45,Q_50,Q_49,Q_42,Q_47,Q_43,Q_54,Q_44,Q_48,Q_3,Q_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.08,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.17,0,0,0,0,0,0.0548,0.1584,0.0202,0.001,0.1623,0,0,0.0065,0,0,0.006,0,0.0525,0.0003,0,0.0015,0,0,0,0.0015,0,0.0105,0.006,0,0.0022,0,0.0011,0,0,0.0003,0.0005,0.0014,0.0005,0,0,0.0046,0,0.0039,0.0041,0,0,0,0.0088,0,0.0039,0.0113,0,0,0,0.0002,
0.25,0,0.0011,0.0001,0.0005,0.001,0.9344,4.6865,0.3745,0.0899,2.8081,0,0,0.1378,0,0.0002,0.2829,0,0.863,0.0249,0,0.047,0,0,0.0032,0.1091,0,0.3676,0.2417,0,0.0703,0,0.0383,0,0.0017,0.0168,0.0296,0.0316,0.0558,0,0.0008,0.1018,0,0.0901,0.1516,0,0,0.0035,0.2945,0,0.1359,0.3632,0,0,0.0015,0.0086,
0.33,0.7183,0.0174,0.0024,0,0.0171,2.5462,9.0853,2.3296,0.89,8.6505,0,0,0.4741,0,0.0036,1.5616,0.1186,2.2881,0.2972,0,0.208,0,1.4082,0,0.8839,0,1.7247,1.3605,0,0.33,0,0.1876,0,0.0159,0.1312,0.2309,0.091,0.6482,0,0.0105,0.378,0.0514,0.3397,0.8238,0.0468,0,0.047,1.4387,0,0.6807,1.7365,0,0,0.0095,0.0521,
0.42,3,0.1167,0.0156,0,0.1155,3.8561,11.8608,5.3285,2.9844,16.2609,2.7991,0,0.9043,0,0.0254,3.3747,1.5514,3.4036,1.2086,0,0.4413,0,3.1172,0.204,2.5649,0,3.7675,3.3866,0,0.7534,0.1054,0.4297,0,0.0576,0.4153,0.7116,0.1365,2.4439,0,0.0533,0.7426,0.2642,0.6887,2.1216,0.8265,0,0.2155,3.4266,0,1.6115,4.0198,0.1132,0.2265,0,0.1511,
