! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,12.863,6.4599,8.8255,11.7826,5.0838,7.9043,12.1351,5.7662,9.9515,9.0303
0.1667,18.2425,7.4835,20.6536,16.7412,7.2674,9.3601,13.3179,5.7662,13.6591,12.3967
0.25,23.6106,22.0525,20.1077,19.4025,13.0791,14.3984,14.2391,8.7914,12.5332,7.4153
0.3333,16.093,23.4514,21.7454,19.0159,14.1709,14.3984,11.6233,20.6195,5.4477,6.2211
0.4167,16.093,17.1848,11.9531,13.3179,13.0791,16.5593,10.668,18.197,8.5526,10.2358
0.5,6.187,9.053,11.4186,10.6452,13.807,15.8314,12.3967,5.7662,14.9443,23.2694
0.5833,7.4039,9.7126,5.4364,8.3706,14.8988,17.2758,16.7071,14.2505,7.3015,23.349
0.6667,7.4039,12.2716,7.6086,8.3706,17.4464,10.4405,10.3495,19.7096,23.7812,13.5681
0.75,5.8344,6.0619,5.9823,6.0846,14.8988,7.5631,12.2943,14.8647,17.5601,8.2455
0.8333,0,0,0,0,0,0,0,0,0,0
