! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,27.2106,118.8614,9.6774,19.3548,22.9981,47.8747,27.0968,42.8083,39.4497,15.8254
4.0,34.9525,47.4193,43.833,24.3074,8.0835,10.3036,26.4706,51.8596,33.074,17.5332
6.0,49.4687,10.019,42.1821,21.5749,16.6793,4.611,33.0171,48.8425,41.2144,14.6869
8.0,52.3719,39.1651,24.7628,34.0987,22.315,44.3453,31.5939,48.8425,49.6964,18.5579
10.0,44.1176,12.4668,22.2011,19.3548,10.1328,31.0816,29.1461,87.7229,42.5806,13.3207
12.0,31.7078,6.5465,50.8918,37.5142,24.8766,30.0,30.5692,26.926,13.8899,24.1935
14.0,29.7723,55.8444,24.7059,35.9772,5.9203,41.6698,29.1461,21.9165,13.8899,12.9791
16.0,25.4459,38.2542,42.5237,21.3472,3.7571,54.4781,32.6755,22.9412,5.1803,9.4497
18.0,25.389,42.296,12.8083,4.8387,22.2581,26.7552,38.1973,1.9924,17.7609,31.8785
20.0,13.6622,18.2732,8.8235,16.3947,41.4421,80.5502,42.3529,1.0247,16.2808,25.2182
22.0,24.6489,2.0493,69.7912,3.7002,80.6072,12.9791,36.8311,3.0171,22.5427,87.2106
24.0,39.1651,0.0,43.2637,12.6376,52.7134,28.1784,35.408,14.9715,7.0588,82.9981
26.0,33.9279,27.7229,61.0816,36.945,40.3605,45.6546,37.5142,17.9317,6.7742,21.3472
28.0,37.5142,8.3112,11.7837,70.5313,12.6376,5.9203,43.7191,22.9412,1.7078,19.6395
30.0,26.5275,22.2011,3.4725,26.6983,11.0436,54.1366,31.5939,10.9867,16.11,32.5617
32.0,27.2106,24.6489,25.7875,18.6717,54.3074,26.129,16.7362,5.9772,54.0797,26.9829
34.0,25.5028,78.2732,43.3776,82.7704,45.37,6.945,17.9886,27.8937,118.9183,71.1005
36.0,20.6641,16.907,28.2922,82.5426,93.7571,17.647,29.203,110.6641,69.0512,43.7761
38.0,0,0,0,0,0,0,0,0,0,0
