! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.5,5.1036,5.673,10.2071,6.5376,7.3179,10.6922,5.7151,0.0,5.6308,5.0192
1.0,4.5131,0.464,14.1086,9.8697,9.7432,22.5864,10.0173,0.0,5.0825,1.6871
1.5,4.5131,11.4936,8.288,7.6975,2.4252,7.2757,8.2037,0.0,13.1174,1.3919
2.0,5.0825,16.8502,9.2581,8.4356,2.4252,5.1036,4.8505,65.8824,7.5921,6.3056
2.5,6.2002,27.1628,9.2581,8.7098,7.2968,4.1756,3.796,15.5849,23.3035,4.6818
3.0,5.6308,12.78,7.2968,8.7309,2.4252,3.9648,3.5008,5.9893,3.2899,5.3988
3.5,6.7696,0.485,10.7133,8.4356,4.0491,3.8593,4.8927,2.4042,9.3003,9.0051
4.0,10.7133,5.7151,26.2981,8.0982,10.5446,9.1105,3.8804,1.2021,4.2178,10.418
4.5,15.7957,13.497,14.1297,6.8961,12.1684,5.3355,8.6254,0.0,1.666,7.6764
5.0,11.831,15.6059,8.7731,14.678,25.1382,7.7819,11.3459,0.0,7.5921,9.9962
5.5,11.2827,9.1527,6.8118,8.9629,23.5144,11.6412,12.9065,0.0,5.0403,11.3881
6.0,16.9135,14.6358,5.8417,11.0507,12.1684,7.0227,10.1228,0.0,0.464,9.7221
6.5,10.1439,3.4797,4.3865,11.6201,10.5446,4.9559,4.1756,0.0,4.7451,8.6254
7.0,12.9698,5.3355,2.9314,12.1473,9.7432,10.5446,23.5987,1.2021,7.2125,8.0982
7.5,4.5131,11.3249,4.8716,8.8996,6.4954,7.9928,10.165,1.2021,15.7536,10.7976
8.0,16.3441,0.0,3.9015,7.7608,12.1684,11.6412,17.1876,13.1807,2.1089,15.1209
8.5,6.2002,7.2336,0.485,4.4076,6.4954,8.7309,8.288,1.2021,11.0085,18.3475
9.0,1.1177,1.9191,8.288,5.7362,8.1193,8.7309,6.3478,1.2021,4.8294,15.6481
9.5,11.2827,14.3406,6.8118,4.7661,4.8716,17.8414,8.5622,4.7872,16.7026,12.4426
10.0,6.2002,7.1492,9.7432,10.3337,11.3459,9.0894,18.2843,31.1486,25.5389,11.8732
10.5,11.831,5.4199,11.6834,7.4866,5.673,12.3793,10.6711,28.7655,18.2421,7.5288
11.0,11.831,4.1546,7.803,9.933,6.4954,8.984,6.4111,20.3721,10.3758,3.6062
11.5,9.0261,12.9065,9.7432,8.4356,0.8014,5.209,3.2899,11.9786,1.2864,8.2669
12.0,5.0825,4.1124,9.2581,11.2616,8.9207,6.2424,6.0526,4.7872,6.7907,7.8451
12.5,0,0,0,0,0,0,0,0,0,0
