! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
3.0,0.0,2.3274,0.2159,6.5742,4.1269,0.2399,43.14,5.8784,6.8861,16.5314
6.0,1.4876,3.0951,0.4319,13.3643,7.7019,24.1613,0.12,1.0557,0.5279,0.5998
9.0,0.7678,2.6873,0.6238,19.2187,7.9898,3.3591,0.0,0.0,1.1757,0.0
12.0,4.3908,1.5356,3.2871,33.5427,4.3188,0.2639,0.0,1.3436,1.6795,0.0
15.0,15.4037,0.1919,7.4619,7.198,4.2228,0.0,0.0,0.5758,3.3831,0.0
18.0,23.4895,0.0,13.6282,6.0223,4.5107,0.0,0.0,0.0,2.9992,0.0
21.0,15.4037,0.0,5.9024,3.0951,1.3436,0.0,0.0,1.1277,3.695,0.0
24.0,22.7457,2.6873,6.2143,3.431,3.1191,0.0,0.0,0.0,0.7198,0.0
27.0,4.3908,9.4534,17.947,3.2151,1.2477,0.0,21.0661,0.5518,14.5879,0.0
30.0,0.0,1.3436,6.4302,1.5596,0.6238,0.0,14.276,3.503,29.4638,0.0
33.0,2.9512,0.3839,6.0463,3.1671,3.599,13.5082,1.1517,3.2871,13.2683,4.9666
36.0,2.2074,0.0,4.4388,6.0703,4.3668,0.5279,0.0,5.1586,9.7653,7.6059
39.0,7.342,13.6762,7.6539,9.2374,4.1269,0.0,0.0,7.4859,3.431,7.3899
42.0,0.7198,0.0,13.7002,1.1997,4.8946,0.0,0.0,12.0207,0.8638,13.6042
45.0,2.9512,0.0,6.2623,0.048,2.0394,0.2639,0.0,9.8853,17.0353,14.1561
48.0,3.4071,1.3436,14.8759,1.6315,4.6067,0.0,0.0,8.0618,0.0,7.5579
51.0,1.7275,9.4534,9.1175,5.2305,4.0789,0.0,7.126,1.3196,0.0,8.2537
54.0,5.8784,11.3728,8.7096,0.168,7.7738,4.9426,0.0,0.5518,0.0,8.2297
57.0,4.3908,0.0,20.1544,0.0,9.4774,11.7087,0.0,0.0,0.0,10.653
60.0,8.8056,0.9597,12.8124,0.0,12.3806,0.5279,0.0,1.8955,2.3034,5.5425
63.0,9.5493,0.1919,14.348,0.0,1.9914,0.0,0.0,8.6856,1.4876,1.4156
66.0,4.3908,4.6307,4.4388,0.0,2.1594,7.5339,0.0,1.5356,0.0,0.4079
69.0,8.8056,4.6307,5.3985,4.7267,3.0232,29.3678,0.0,0.0,1.3436,0.4079
72.0,6.5982,6.9341,3.0711,0.4319,1.3196,1.0317,0.0,2.0634,0.0,0.0
75.0,4.3908,4.2468,0.8158,0.0,3.3351,0.0,0.0,12.9564,0.4319,1.9914
78.0,2.9272,6.3582,0.9597,0.0,6.5982,16.3874,25.8888,12.8364,0.0,1.1997
81.0,7.342,4.0549,2.6633,0.0,6.1183,11.7087,1.8955,24.5932,0.0,2.9512
84.0,9.5493,0.0,0.5758,0.0,7.8458,5.2066,10.4371,4.2708,0.0,0.8158
87.0,4.3908,0.1919,0.9117,0.0,15.0198,1.2956,1.7275,2.1354,0.0,0.0
90.0,8.0618,0.0,1.6076,0.0,7.4619,0.5279,4.0309,3.2391,0.0,0.0
93.0,11.7327,1.9195,0.9597,0.0,6.3102,0.2639,5.9264,5.1346,0.0,0.2159
96.0,6.5982,3.479,1.6315,0.0,18.1869,0.5279,6.3102,0.0,0.0,5.3025
99.0,1.4636,0.9597,0.8638,0.0,8.7816,1.8235,0.7438,0.0,0.0,3.647
102.0,4.3908,2.1114,2.3034,0.0,6.9101,1.0317,1.8235,0.0,0.0,0.8398
105.0,5.8784,10.797,1.1517,0.0,6.4062,11.4448,0.5758,3.2151,0.0,0.2159
108.0,2.1834,2.8792,1.6315,0.6718,7.4859,0.2639,0.072,8.4936,0.0,1.8955
111.0,0.0,5.2066,0.4079,0.0,4.6067,0.2639,1.9914,10.1732,0.5039,13.1483
114.0,2.9272,3.8629,0.7918,0.0,5.3985,0.0,3.719,6.7421,8.8775,12.4525
117.0,2.2074,13.2923,4.4388,0.12,2.1354,0.0,11.6128,11.2289,7.9898,8.2297
120.0,1.4636,16.9633,0.0,3.503,12.4285,1.2956,23.9453,14.516,0.5758,7.9898
123.0,1.4636,6.5502,0.168,2.6873,0.168,11.9487,36.6858,3.575,11.4208,28.1682
126.0,0.7438,8.6616,0.0,19.8665,0.3599,2.8552,9.5014,6.0943,12.0686,0.4319
129.0,0.0,1.3436,0.168,4.5347,0.0,7.5339,1.3196,19.5306,4.7987,0.6478
132.0,0.7438,19.2666,0.12,6.1663,0.0,27.8083,0.0,4.1988,6.8861,6.5262
135.0,0.0,12.9084,0.4799,3.575,3.0472,13.7722,2.0394,3.8149,1.1997,3.551
138.0,0.0,17.5391,0.2639,30.0397,6.1903,8.5896,0.096,0.6238,11.1809,0.0
141.0,0.0,5.0146,5.4705,15.3077,0.096,2.0874,0.3119,1.4636,18.4749,15.0438
144.0,3.671,15.4277,18.3789,24.3292,0.0,15.8596,2.3993,5.1106,40.9086,17.3472
147.0,0,0,0,0,0,0,0,0,0,0
