! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,5.4361,2.5021,24.2086,10.6564,16.8546,7.4048,5.7537,33.3154,23.8784,12.6378
4.0,4.3819,6.3252,17.261,12.4726,7.6589,8.0526,6.4395,4.0263,2.2608,5.9315
6.0,3.7469,21.4905,15.5463,11.2406,5.1313,12.4091,9.2465,0.4826,10.2372,2.4386
8.0,5.7283,5.8553,11.5327,14.1238,3.5182,13.7047,8.1161,3.188,3.4166,4.8646
10.0,2.4005,8.7131,0.5843,9.1068,1.7147,10.9612,5.3726,12.1043,3.0356,3.7977
12.0,6.4522,2.2735,0.3302,7.0238,13.4506,2.2608,10.0594,5.4996,5.3091,3.4928
14.0,4.9281,2.1465,0.3302,6.8206,10.3134,13.5395,10.2499,4.2168,3.7977,7.6081
16.0,15.2796,11.9392,0.3302,12.244,11.4565,7.9002,5.3091,1.8163,2.6546,3.3404
18.0,2.21,9.907,3.5055,8.0018,7.1,9.9959,6.0204,9.6784,0.0,5.017
20.0,2.1846,11.9392,13.3363,5.3853,2.6419,8.5479,4.5725,5.3218,11.7487,7.3032
22.0,16.9308,2.7435,13.4506,4.8773,3.2896,7.2524,10.5039,9.2719,13.2728,8.9798
24.0,13.8698,8.4717,2.0322,3.188,14.8097,7.2524,17.3626,9.2719,2.6546,5.4742
26.0,19.5345,20.4109,1.486,6.503,15.3939,4.0263,10.7326,13.4506,5.3091,18.5565
28.0,12.0535,1.1939,11.3168,7.227,10.4404,7.2524,8.5606,8.929,7.9637,8.8274
30.0,11.8757,11.1009,11.7614,8.1415,3.2388,6.4522,8.7131,6.4395,31.4737,28.743
32.0,0,0,0,0,0,0,0,0,0,0
