! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,12.7059,59.1654,12.9821,12.7335,9.6399,24.3346,13.8108,39.416,10.1924,8.0655
4.0,31.6543,9.9438,13.4793,28.6712,14.7499,13.8936,5.4138,6.0491,16.0757,7.2092
6.0,40.0236,8.9494,9.8609,32.9525,11.2696,1.7954,9.6675,27.732,32.2067,22.1249
8.0,2.845,21.1029,16.4348,5.3033,26.2681,5.6348,8.2588,6.4082,35.9633,9.8885
10.0,2.1545,7.2645,23.6164,15.9376,14.7499,10.5791,18.7827,0.0,4.0604,4.4194
12.0,22.6221,10.4133,15.2195,24.4451,18.7827,14.4737,10.6343,0.0,3.3975,4.2813
14.0,16.0481,25.4671,43.504,8.5074,7.7893,20.1361,9.4742,0.0829,0.9668,11.4353
16.0,8.756,13.9213,19.7218,5.3033,16.352,14.9709,24.307,2.6517,0.8563,8.9218
18.0,0.8286,10.7448,11.6839,5.3033,16.352,24.7213,9.9438,3.0384,8.5627,7.6512
20.0,16.4901,1.1049,7.7893,3.2041,9.6675,5.8558,4.3642,8.2036,8.0931,18.7827
22.0,13.1479,6.1044,20.3847,4.2537,16.1034,21.821,62.2314,39.6093,12.0706,10.1095
24.0,15.33,0.0,16.6834,24.4175,17.954,15.8272,24.8594,6.353,7.5407,6.9606
26.0,18.2855,7.6235,13.6174,12.7612,23.865,13.1755,11.1591,17.6778,16.1586,13.9765
28.0,30.1351,12.6507,9.8609,14.8604,14.7499,15.3023,24.7213,22.3182,17.4568,23.0916
30.0,12.043,4.7233,5.5243,21.241,15.2747,12.6231,0.6905,14.0318,31.1571,31.4057
32.0,17.153,8.2036,14.0594,12.7612,9.6675,14.6947,1.5192,30.1075,9.3085,24.3898
34.0,8.8113,39.1397,10.4962,21.241,11.5182,24.8042,26.2957,39.5541,23.5336,18.8103
36.0,7.1816,29.6932,11.2972,22.3182,21.4619,21.5724,10.0819,12.9821,38.6149,44.6917
38.0,0,0,0,0,0,0,0,0,0,0
