! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,1.8721,2.299,1.7623,2.2075,0.0,2.3965,3.8052,5.6041,1.6648,2.1953
0.1667,4.3601,5.8541,2.9392,5.1467,2.0733,1.2013,3.5368,3.7381,1.7074,1.4635
0.25,3.7381,6.659,5.2748,4.415,4.1527,1.2013,4.2564,3.1161,1.7806,1.2196
0.3333,6.842,6.5859,4.6894,2.9392,8.3177,1.7989,3.1954,2.4941,2.0428,3.4149
0.4167,11.202,6.4639,8.2079,7.3481,4.1588,2.988,3.0856,4.354,2.2502,2.6831
0.5,5.598,5.6955,7.6225,3.671,2.7746,1.7928,1.4513,1.866,1.8782,3.171
0.5833,2.488,2.1343,4.104,2.9392,0.6952,4.1832,2.8051,1.866,1.0306,2.6831
0.6667,1.244,8.2323,4.6894,5.1406,2.7746,2.3904,3.8539,1.866,0.7501,2.1953
0.75,1.866,5.6041,2.9331,3.671,4.1588,5.3784,5.4577,3.11,2.5368,3.171
0.8333,1.866,2.0855,1.7562,1.4696,5.5431,3.5856,1.7684,4.354,2.9941,4.1466
0.9167,1.866,1.5062,2.3477,3.671,4.1588,5.3784,3.1832,4.354,1.2989,3.9027
1.0,3.732,1.0489,1.1708,3.671,6.9273,3.5856,2.927,4.354,4.2442,3.9027
1.0833,3.732,1.0489,2.9331,2.2014,2.0794,4.7808,2.1038,2.488,8.0311,6.3419
1.1667,3.732,1.0489,1.7562,1.4696,4.1588,3.5856,3.1954,1.866,4.6101,7.3176
1.25,0.622,1.3477,2.9331,1.4696,1.3842,4.1832,3.7625,2.488,4.5003,4.3906
1.3333,1.866,1.3294,3.5186,2.9392,2.7746,3.5856,2.6953,3.732,5.7504,2.4392
1.4167,1.244,1.0184,0.5854,2.9392,3.4637,5.3784,4.2259,4.976,9.9642,3.171
1.5,3.11,1.0184,1.7562,3.671,1.3842,3.5856,5.6712,4.354,3.9454,3.171
1.5833,0,0,0,0,0,0,0,0,0,0
