! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,5.9403,10.0022,10.4116,9.3118,7.7625,7.7385,21.8748,3.3715,4.0539,12.0733
0.5,2.9702,15.9907,11.7281,9.4001,13.0526,5.274,4.8646,3.8291,5.4827,9.657
0.75,4.4472,23.6488,8.9907,7.1605,7.4976,10.1788,5.1697,7.4093,4.7844,4.8325
1.0,2.3039,5.9965,6.8875,8.3485,4.8646,6.43,3.1468,10.9655,5.8681,0.6021
1.25,1.3165,6.3256,7.8749,6.7992,4.5837,5.1215,2.1273,6.6146,5.9724,1.2041
1.5,7.0882,3.3314,7.5137,1.3968,4.8646,7.4174,1.9346,6.8394,10.6123,1.8142
1.75,7.4174,2.9942,4.1341,6.4621,5.1456,8.7419,2.1433,5.2419,6.4862,5.4346
2.0,5.1135,1.3326,4.9529,6.4059,8.8864,7.008,3.7568,5.3061,3.3635,10.8611
2.25,9.063,1.6617,4.1743,0.578,6.1089,3.7328,12.4586,11.7522,7.1043,15.6936
2.5,9.063,3.9977,4.102,5.2419,9.7212,8.18,9.4242,9.1433,15.5572,13.2774
2.75,16.3198,1.9988,4.2305,8.774,3.0665,6.149,6.6869,4.1341,7.2809,3.6204
3.0,9.2316,2.9942,5.274,10.3955,4.7201,4.3027,6.6869,5.6674,3.7087,1.2041
3.25,0,0,0,0,0,0,0,0,0,0
