! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,3.6873,6.2085,6.4627,5.78,4.8183,4.8034,13.5781,2.0928,2.5163,7.4941
0.5,1.8436,9.9257,7.2798,5.8348,8.102,3.2737,3.0196,2.3768,3.4032,5.9943
0.75,2.7605,14.6792,5.5807,4.4446,4.6539,6.3182,3.2089,4.5991,2.9697,2.9996
1.0,1.4301,3.7221,4.2752,5.1821,3.0196,3.9912,1.9532,6.8065,3.6424,0.3737
1.25,0.8172,3.9264,4.8881,4.2204,2.8452,3.179,1.3204,4.1058,3.7072,0.7474
1.5,4.3998,2.0679,4.6639,0.867,3.0196,4.6041,1.2008,4.2453,6.5872,1.1261
1.75,4.6041,1.8586,2.5661,4.0111,3.194,5.4262,1.3304,3.2538,4.0261,3.3733
2.0,3.174,0.8271,3.0744,3.9763,5.5159,4.35,2.3319,3.2936,2.0878,6.7417
2.25,5.6255,1.0314,2.591,0.3588,3.7919,2.317,7.7333,7.2948,4.4098,9.7413
2.5,5.6255,2.4814,2.5462,3.2538,6.0341,5.0774,5.8498,5.6754,9.6566,8.2415
2.75,10.13,1.2407,2.6259,5.4462,1.9034,3.8168,4.1506,2.5661,4.5194,2.2472
3.0,5.7302,1.8586,3.2737,6.4527,2.9299,2.6708,4.1506,3.5178,2.302,0.7474
3.25,0,0,0,0,0,0,0,0,0,0
