! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
3.0,10.6677,67.5621,159.3832,49.2294,9.4824,1.0273,11.853,12.7222,50.5728,0.7902
6.0,46.9379,47.8861,22.9158,4.8992,35.3219,0.0,35.717,65.4285,64.6383,0.7902
9.0,22.8368,28.3682,62.8999,1.5014,10.2726,0.9482,26.3136,43.7771,24.0221,92.9275
12.0,5.3734,16.7522,5.8475,78.2298,16.0411,33.6625,60.3712,15.0138,13.5914,12.4061
15.0,3.3188,19.5969,0.0,83.8402,20.5452,6.7167,136.5465,10.7467,1.3433,8.5342
18.0,1.3433,21.0983,0.0,44.3302,14.6977,4.8202,84.2353,18.0956,45.0414,38.7198
21.0,37.5345,21.0983,0.0,50.2567,7.902,34.6107,44.2512,37.3764,29.4744,42.9869
24.0,57.6055,42.9078,0.0,44.0141,71.276,30.7388,30.0276,33.4254,14.6977,7.3489
27.0,87.7121,38.5617,0.0,80.6004,40.6163,19.2018,13.1173,14.7767,34.2156,3.5559
30.0,64.7964,64.7173,16.7522,25.1283,27.657,29.7905,6.4796,109.4426,5.3734,12.5642
33.0,47.0169,42.9078,64.7173,16.3571,10.5097,53.8126,0.9482,74.1207,36.1911,4.6622
36.0,42.3547,49.4665,97.7477,28.8423,14.8558,51.9161,0.9482,57.3685,123.9033,9.4034
39.0,29.2374,42.9078,58.7118,41.7225,47.491,61.5565,1.0273,83.129,17.1473,23.706
42.0,37.8506,42.1967,37.0604,33.4254,6.8747,79.8102,7.1118,59.581,18.4907,28.4472
45.0,62.8999,17.4634,62.8209,10.9838,61.1614,105.7287,12.8803,41.8806,42.7498,7.744
48.0,55.7091,14.5397,41.0904,23.3899,37.0604,27.894,51.9161,9.7195,80.4423,76.9654
51.0,42.5918,18.8858,41.5645,38.4827,71.434,29.7905,73.8837,11.1418,73.8837,47.0169
54.0,39.2729,39.2729,33.3464,29.9486,38.4037,0.9482,48.1232,10.2726,4.7412,116.5544
57.0,26.4717,34.1366,1.0273,22.7577,77.4396,9.6404,1.8175,9.8775,0.7112,93.8757
60.0,24.5752,41.4065,0.0,20.3081,36.2702,14.3816,27.3409,26.0766,74.0417,40.2212
63.0,12.3271,12.3271,0.0,22.2046,37.1394,37.4555,61.7146,30.7388,22.2046,5.9265
66.0,2.6867,15.2509,19.834,16.6732,61.9516,11.5369,12.5642,6.0845,2.7657,48.7553
69.0,16.1201,21.8095,9.8775,16.0411,18.6487,40.3792,0.7112,1.0273,5.9265,47.2539
72.0,12.9593,29.0793,54.6028,7.0328,17.1473,103.8322,40.3002,8.3761,4.03,19.0438
75.0,0,0,0,0,0,0,0,0,0,0
