! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,13.2028,5.695,13.408,9.5087,9.0299,2.9073,9.9021,8.7391,9.0812,8.3116
0.5,15.2037,18.5044,17.5125,5.8831,10.569,2.6166,12.5871,7.8669,4.5491,9.4574
0.75,11.8004,20.8303,7.6275,10.4151,10.6546,5.028,14.2118,11.3557,4.2413,9.4574
1.0,9.1496,15.9733,8.3116,11.3044,10.3467,7.0631,17.0507,13.083,1.9838,4.5662
1.25,15.6312,12.245,16.0759,10.4151,11.4412,5.4897,3.4375,9.5942,4.8057,4.7031
1.5,25.2597,13.9894,10.0218,13.1172,11.3899,12.5187,12.5187,8.722,7.9353,5.9344
1.75,9.4745,13.3567,11.7662,14.9301,7.9353,13.4422,10.1415,6.9776,13.8697,3.2152
2.0,10.8427,7.3539,14.2631,5.8831,3.0442,16.9994,7.9524,10.4664,9.6284,2.2404
2.25,13.9723,8.7904,16.5548,9.047,7.0289,12.2792,4.5662,8.722,11.6123,0.9919
2.5,15.0327,7.4223,7.8156,9.9534,5.1477,4.1729,3.7111,17.4441,10.1928,0.1881
2.75,0.5644,7.2855,9.7653,13.579,6.7895,14.2118,2.6679,9.5942,4.8057,0.7183
3.0,4.4978,7.5249,7.9182,10.8598,12.2108,19.5305,7.1486,6.1054,8.4997,1.4366
3.25,3.8137,9.3719,6.2593,4.7373,11.9372,9.8166,18.9832,9.5942,14.9985,4.7715
3.5,4.6004,6.4646,5.37,7.9011,12.5529,9.6626,9.1154,10.4664,15.2892,8.3629
3.75,6.3619,4.5833,3.5572,6.7895,10.9111,10.7059,18.5728,4.361,11.3215,24.8321
4.0,4.19,3.0613,5.6437,8.1406,14.2118,6.4646,4.0019,2.6166,9.9021,36.051
4.25,4.0361,3.6427,5.2845,9.047,6.7382,10.398,4.1387,1.7444,18.4018,25.9438
4.5,3.3862,4.9254,3.8651,9.5087,9.0812,7.713,10.3125,23.5666,9.9021,19.8383
4.75,0,0,0,0,0,0,0,0,0,0
