! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,11.8144,5.9333,8.106,10.822,4.6693,7.2599,11.1458,5.2961,9.1402,8.2941
0.1667,16.7553,6.8734,18.9698,15.3764,6.675,8.597,12.2322,5.2961,12.5456,11.3861
0.25,21.6858,20.2547,18.4684,17.8208,12.0128,13.2246,13.0783,8.0747,11.5114,6.8108
0.3333,14.781,21.5395,19.9726,17.4656,13.0156,13.2246,10.6758,18.9385,5.0036,5.7139
0.4167,14.781,15.7838,10.9787,12.2322,12.0128,15.2093,9.7983,16.7135,7.8553,9.4013
0.5,5.6826,8.315,10.4877,9.7774,12.6814,14.5407,11.3861,5.2961,13.726,21.3724
0.5833,6.8003,8.9208,4.9932,7.6882,13.6842,15.8674,15.3451,13.0888,6.7063,21.4455
0.6667,6.8003,11.2712,6.9883,7.6882,16.0241,9.5894,9.5058,18.1028,21.8425,12.462
0.75,5.3588,5.5677,5.4946,5.5886,13.6842,6.9466,11.2921,13.6528,16.1285,7.5733
0.8333,0,0,0,0,0,0,0,0,0,0
