! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,4.5995,1.4828,3.0935,2.1631,2.4829,3.1051,2.3259,2.1166,4.2506,1.9189
0.5,2.7155,4.2622,4.1227,0.5175,2.9306,2.6399,1.3955,2.9074,2.9713,1.9131
0.75,2.5294,11.7168,1.7212,5.8031,2.8143,2.7911,0.9304,5.1054,2.4887,1.1455
1.0,1.349,13.2053,2.4073,8.2744,4.96,2.4015,1.8607,2.8899,2.6632,3.4423
1.25,1.4479,1.7037,8.257,5.3961,5.0705,2.8667,3.7215,2.5818,1.7677,3.0586
1.5,3.2039,0.0,11.6993,4.1459,4.2797,1.7851,1.8607,3.0237,4.9891,1.1455
1.75,1.8142,0.0,6.1927,3.0528,1.2385,2.8667,4.1866,2.9074,5.1112,1.1455
2.0,1.8142,0.2151,1.7212,3.0528,1.9131,6.0474,10.6992,3.4016,5.431,0.3838
2.25,1.4537,0.4245,0.3431,2.9365,2.1398,4.8146,3.2563,5.0879,5.8962,1.1455
2.5,2.9713,3.1923,1.035,2.3608,2.0294,6.5184,2.3259,3.2912,3.9308,2.6806
2.75,1.2269,1.4886,1.035,2.7795,2.2561,3.954,4.1866,1.1339,2.7678,1.9131
3.0,5.2798,4.6867,1.3781,2.1573,2.3666,3.3319,9.7688,1.4421,3.1225,9.1815
3.25,3.233,7.0301,0.6861,4.6751,3.4947,2.0177,2.7911,1.9945,3.012,4.5879
3.5,5.4194,2.5585,0.3431,3.483,4.396,1.8607,1.3955,2.4887,1.8782,3.8261
3.75,4.7216,1.9189,3.0993,2.2736,3.6052,2.198,1.3955,3.8784,1.3781,3.4423
4.0,6.2974,1.9189,3.7854,1.6107,4.96,3.3668,0.4652,3.9889,1.1339,2.6806
4.25,4.896,2.1282,5.5066,2.2154,4.5064,2.3259,2.3259,4.5937,3.0237,11.4784
4.5,3.1749,0.2151,1.7212,1.2502,2.7039,3.2563,3.2563,5.3147,2.3317,3.0586
4.75,0,0,0,0,0,0,0,0,0,0
