! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,14.2365,29.1613,2.4516,4.9892,15.5699,14.1505,17.0753,33.8064,11.3118,2.1935
4.0,9.7204,23.0968,10.7097,8.086,47.7419,23.6989,6.8817,28.0,13.7634,21.5054
6.0,10.1505,32.7312,15.871,4.8172,44.043,24.6451,7.3978,22.1935,16.5161,3.5269
8.0,12.129,62.9677,5.0753,5.9785,2.8817,21.6344,15.3978,32.4731,10.2796,35.0968
10.0,16.086,26.0645,15.6989,10.2366,3.1398,21.2903,14.8387,16.043,7.957,5.2473
12.0,12.6882,0.2151,24.8602,23.2688,28.3441,52.6881,32.043,5.4624,11.3548,2.8387
14.0,15.2688,0.0,24.9462,6.5376,20.5161,16.6452,62.0645,12.7742,27.7419,33.1183
16.0,30.7527,0.0,23.914,11.0968,11.0107,6.1075,53.9354,11.1828,17.2473,0.8602
18.0,20.0,0.0,26.3656,18.2365,1.5054,21.8064,22.6236,11.2688,26.3656,42.5806
20.0,14.9677,1.4194,13.8064,27.0968,21.4624,26.2365,12.7742,4.8172,20.7312,27.4408
22.0,6.9247,7.6559,9.5054,37.2903,16.4731,19.1828,11.871,13.1183,14.5806,21.0753
24.0,5.5054,8.129,4.3011,26.7957,19.7419,33.2903,14.6236,6.9247,16.3011,0.0
26.0,9.7634,6.7097,6.9247,40.9892,22.9677,19.0538,15.1828,9.9355,19.8279,0.2151
28.0,10.9677,8.9032,17.4193,22.0645,38.1935,17.3763,12.6021,16.9462,9.2043,31.1398
30.0,23.3118,24.7312,26.1075,16.3441,15.7419,0.8172,8.5161,17.2903,16.6452,85.3763
32.0,26.5376,25.8064,20.5591,25.8064,21.2473,0.0,9.2473,13.4624,22.6667,38.1935
34.0,24.5161,22.3656,30.6236,27.3548,11.3118,1.5484,17.5914,14.1075,17.5914,5.0323
36.0,17.4624,26.3656,28.7312,19.871,8.5591,3.5269,32.043,13.0322,21.3333,11.871
38.0,21.8494,14.4086,17.6774,15.1398,0.9892,17.7204,14.8387,16.5161,21.7634,12.5161
40.0,17.5914,2.7957,7.957,10.7957,10.1075,20.8172,10.0215,22.1935,34.2365,1.1183
42.0,32.4301,54.1075,39.8279,9.5914,15.5269,14.8387,7.3978,24.0,26.1935,0.8602
44.0,28.6451,3.4839,13.3333,19.6129,18.8817,34.4086,11.1398,17.5054,16.9892,35.7849
46.0,35.8279,12.172,9.9355,17.9355,13.7634,11.6989,8.5161,12.9032,16.4301,12.086
48.0,12.7742,36.8172,33.5054,20.172,20.3871,6.9247,11.4839,54.1505,13.0753,0.4301
50.0,0,0,0,0,0,0,0,0,0,0
