! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,12.82,12.432,23.9869,26.8377,14.3888,3.2556,3.0532,4.6726,7.3715,3.6267
2.0,10.6946,19.0951,16.5142,8.5692,10.7789,6.9667,2.5977,3.7279,6.4269,3.0869
3.0,10.6946,20.7988,16.3118,7.439,6.1907,9.5307,2.5977,11.5717,20.4951,5.0774
4.0,8.5354,16.7335,6.0726,1.0627,9.227,10.7958,10.1379,14.5068,5.8196,6.1401
5.0,14.9454,16.6491,5.9714,6.5112,13.1911,21.6759,12.2465,2.1592,8.2318,8.7547
6.0,14.9454,17.6444,0.6916,12.7525,15.0129,11.4199,13.6634,1.6025,11.0151,9.6656
7.0,19.2131,0.5904,10.0367,9.0921,11.4031,15.2997,12.4826,0.5735,11.8585,6.1064
8.0,12.8031,0.0,2.5134,6.4269,9.0583,6.6293,0.4723,3.1713,1.6531,6.6968
9.0,8.5354,0.0,3.7954,14.1695,3.8797,14.7936,1.6531,7.9619,5.3473,8.8391
10.0,12.8031,0.6073,0.7928,10.8127,6.4606,4.8918,19.0782,20.9168,4.4027,8.1137
11.0,3.205,0.4723,10.1211,6.5281,3.205,9.4463,15.5527,10.5934,0.5567,5.7859
12.0,7.4727,3.1375,24.6954,1.3832,6.4269,7.9956,1.4001,13.073,15.0804,5.6172
13.0,1.0627,8.9571,27.2088,14.0683,22.9917,3.9135,2.1254,28.2209,13.7309,13.461
14.0,4.2677,8.2318,9.9018,16.8178,7.4221,5.8533,7.304,5.1111,22.1482,20.9843
15.0,4.2677,11.6055,2.6652,7.6414,4.9593,8.8053,6.3594,8.5692,22.1988,20.2084
16.0,2.1423,12.6345,3.7448,11.1163,4.3689,5.7859,16.4973,11.9935,6.7136,13.5622
17.0,8.5354,11.3525,2.0748,5.8533,0.3542,5.9208,28.2715,9.0583,3.1713,9.9355
18.0,11.7404,7.7426,1.5856,1.6025,19.365,15.7045,13.1911,11.2006,2.4628,13.0224
19.0,0,0,0,0,0,0,0,0,0,0
