! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
3.0,0.0,6.8978,0.0,7.4348,40.3129,18.463,9.8304,23.2543,1.6109,0.0
6.0,1.1978,1.9,0.413,0.0,19.8673,3.0565,29.4086,0.0,6.4022,0.0
9.0,0.0,5.3696,1.1565,0.0,18.1739,0.9087,0.0,0.0,21.2304,0.0
12.0,1.1978,0.0,2.7261,0.0,3.1391,0.0,0.0,0.0,3.1391,9.2522
15.0,1.2391,1.5696,0.0,0.0,0.0,1.8174,0.0,4.9978,0.0,11.1108
18.0,1.2391,2.5196,0.413,0.4543,0.0,2.4783,0.0,1.6935,0.0,6.65
21.0,11.1108,3.8,0.3304,8.3435,6.113,0.4543,0.0,11.6478,6.65,0.7022
24.0,34.613,0.95,2.437,33.4151,2.6435,12.1435,0.6609,4.1304,17.2652,7.6
27.0,29.6978,8.2195,0.413,5.2869,4.3783,25.4021,0.9087,0.0,3.9239,0.4543
30.0,44.526,2.85,0.7848,0.0,21.9326,0.0,5.9891,0.0,6.5674,4.9565
33.0,22.263,0.3304,1.0739,0.0,27.6738,1.1152,0.537,2.4783,24.576,5.2043
36.0,2.4783,0.0,5.6174,0.0,25.113,1.487,4.0891,6.65,3.1391,1.2391
39.0,0.8261,0.0,12.6391,0.0,13.5891,5.2869,8.2609,2.4783,7.1869,6.4022
42.0,4.1304,4.4196,23.0065,0.0,16.3565,4.1304,1.6522,1.6522,2.1478,22.3043
45.0,14.8282,15.2,9.9543,0.0,26.063,5.9891,4.9152,2.4783,5.163,3.9652
48.0,2.4783,1.9,10.4913,2.1891,12.5565,0.0,10.9043,2.4783,1.0739,2.1065
51.0,1.2391,1.2804,30.3586,21.1065,11.4413,0.0,3.263,29.863,12.1021,33.0434
54.0,4.9565,0.0,10.9043,0.4543,20.9,33.7043,3.2217,40.6434,5.163,3.3043
57.0,4.9978,21.1891,10.2022,0.0,1.7348,7.9717,6.1543,49.7716,9.3761,7.2282
60.0,11.1108,1.2804,7.4761,0.0,0.537,3.0152,9.6239,9.9543,7.3522,7.8891
63.0,1.2391,0.0,12.9282,0.4543,4.8739,20.1978,10.4913,1.6522,4.5022,15.0347
66.0,13.5891,1.9,23.1717,0.0,10.5326,28.5412,17.6369,1.6522,0.3717,5.2043
69.0,13.5891,14.5391,10.5739,7.4761,27.2195,14.9521,29.8217,2.4783,0.8674,1.1152
72.0,13.5891,19.6195,25.113,20.1978,6.8978,13.713,29.0369,0.0,0.3304,7.4348
75.0,9.913,0.3304,15.4065,1.3217,1.363,32.5064,47.7477,7.4761,0.413,3.5109
78.0,18.5456,1.5696,14.7043,0.0,0.0,21.0239,5.7413,0.0,0.0,0.2891
81.0,4.9565,0.3304,34.076,6.1543,0.0,27.7978,0.0826,0.0,0.0,0.8261
84.0,7.4348,4.4196,21.6434,55.3477,0.537,23.2956,0.0,2.4783,0.0,3.5109
87.0,8.6739,10.1195,24.2456,2.1891,0.413,9.5413,0.5783,10.7804,0.0,12.35
90.0,11.1108,10.1195,7.4761,0.4543,0.0,1.1565,0.0,11.6065,0.0,7.3935
93.0,12.35,6.9391,9.1282,25.4847,0.0,0.0,0.0,23.213,0.0,1.6109
96.0,16.0674,9.1695,5.2043,21.1065,0.0,0.0,0.0,22.3869,0.0,0.0
99.0,7.4348,9.7891,1.363,8.3435,2.5196,0.0,0.0,17.4304,1.5283,2.3956
102.0,17.3065,0.0,1.6522,3.5109,0.0,4.2543,0.0,7.4761,7.6,6.7326
105.0,11.1108,0.3304,4.5022,0.8674,0.0,0.0,0.5783,17.4304,0.0,18.3804
108.0,1.2391,0.0,0.95,0.0,0.0,0.0,0.6196,20.7347,14.2087,5.9065
111.0,7.4348,3.1804,1.5283,0.8674,0.0,0.0,0.3304,9.1282,38.0825,6.8565
114.0,11.1108,0.3304,2.7261,2.6435,0.0,0.0,1.5283,7.4761,0.0,29.9043
117.0,2.4783,6.9391,1.6522,2.1891,8.1782,0.0,0.0,10.7804,16.8934,18.5043
120.0,1.2391,0.0,2.7674,14.0434,6.5674,0.0,0.0,3.3043,8.7565,9.6239
123.0,6.1956,15.8195,1.4456,6.1543,0.0,0.9913,0.0,0.0,6.6913,7.063
126.0,1.2391,9.1695,3.8826,0.0,0.6609,23.8739,0.0,3.3043,10.6978,13.5065
129.0,2.4783,3.1804,1.9413,0.4543,1.3217,0.0,5.1217,0.8261,4.0065,6.2782
132.0,2.4783,12.35,2.7261,0.0,1.9413,0.0,29.0782,0.0,10.9456,11.1521
135.0,1.2391,14.8695,0.6609,1.7761,1.8174,0.0,67.3259,3.3043,29.9456,8.8804
138.0,0.0,33.2086,1.363,11.4413,0.0,0.0,4.7087,0.0,19.4956,1.0326
141.0,1.2391,11.0695,7.4761,13.1761,0.0,0.0,0.0,0.0,43.4521,1.363
144.0,0.0,13.3,0.0,11.4413,0.0,0.0,0.0,1.6522,6.7326,0.6609
147.0,0.0,4.4196,0.2891,38.6608,2.313,0.0,0.0,4.1304,3.1804,0.95
150.0,1.2391,29.7391,0.0,26.3521,11.5239,0.0,1.7348,0.0,11.813,7.6826
153.0,4.9565,21.1891,0.2891,17.1413,3.4696,2.5609,22.1391,9.9543,18.4217,46.7564
156.0,0.0,23.7086,0.2065,7.8891,12.4326,13.9195,1.7761,6.65,1.6522,0.0
159.0,0.0,14.5391,0.7848,18.876,10.8217,0.0,0.5783,1.6522,2.4783,0.0
162.0,0.0,11.0695,0.4543,8.3435,10.7391,47.2934,0.0,0.8261,0.0,0.0
165.0,0.0,15.4891,9.2522,0.0,10.4913,0.0,1.1152,4.1304,2.8913,0.0
168.0,7.4348,0.6196,31.0608,0.0,3.8826,0.0,35.8521,4.9565,3.0152,17.7195
171.0,0,0,0,0,0,0,0,0,0,0
