! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,1.3252,8.4478,9.7178,5.8113,3.5061,2.8574,8.7239,10.3942,0.9248,3.8512
0.1667,0.8696,8.0475,7.454,7.9785,16.5092,3.5613,9.4969,17.3236,0.0,2.9402
0.25,5.8251,9.9248,10.2699,3.6166,23.9355,3.5475,6.9294,11.8435,1.8497,3.6718
0.3333,13.1135,9.1518,7.1227,3.2577,12.3819,2.1258,6.5981,3.6166,10.1871,7.0261
0.4167,9.3727,5.0935,5.0521,2.8988,4.1273,1.4218,6.2531,3.6166,5.5629,2.6779
0.5,14.3558,4.6656,6.7638,3.6166,1.6564,4.9693,4.9417,1.6426,6.4877,2.5813
0.5833,13.1963,5.7009,5.5077,6.888,2.0567,4.2515,4.1825,1.0491,3.6994,1.0905
0.6667,12.1334,3.4095,4.7209,10.1457,11.1395,12.0644,3.6166,0.6212,4.638,2.3466
0.75,5.977,1.4494,5.8666,17.7515,2.4709,3.5475,0.9663,1.5322,0.0,4.707
0.8333,1.7945,0.9525,6.5981,20.2914,1.6564,9.2208,5.3144,1.7807,3.6994,5.3834
0.9167,5.7561,0.5936,6.3497,14.1349,3.2991,5.6733,6.5705,1.0629,9.2623,3.5199
1.0,4.5966,0.3451,5.1212,2.8988,0.8282,9.2208,7.592,5.7423,5.5629,3.2853
1.0833,3.589,0.1933,8.0061,1.0905,0.8282,14.9079,8.1718,8.8067,0.0,3.0368
1.1667,2.0429,0.4555,6.9156,1.6288,0.0,12.7684,5.8251,8.8067,13.9003,1.3113
1.25,2.6503,4.9831,6.1978,2.1672,0.0,12.0644,4.4586,8.8067,8.3374,2.4571
1.3333,9.1242,5.8389,5.4386,1.2699,0.8282,9.2208,4.0307,8.5859,2.7745,9.0
1.4167,5.2868,6.1702,4.1963,1.3252,7.4264,2.8436,4.6104,12.2024,4.638,13.3481
1.5,2.3052,7.523,2.181,2.3052,7.4264,1.0629,5.7699,10.9463,15.75,10.9739
1.5833,4.1411,10.1871,1.8497,2.1672,2.7469,1.0629,5.4386,10.9463,4.638,9.3037
1.6667,5.0797,14.3558,3.2991,5.0659,3.8512,4.2515,4.0997,5.3282,5.5629,10.6978
1.75,4.2929,11.4708,4.3343,7.9647,8.2546,7.0951,6.5015,1.5598,3.6994,7.9095
1.8333,6.0874,8.0613,4.5828,3.2577,11.5537,6.3911,6.9018,0.8144,10.1871,4.8313
1.9167,3.3129,8.227,5.1212,2.8988,6.5981,1.4218,4.8313,0.6212,7.4126,12.2714
2.0,1.8083,2.7883,5.3696,7.6058,4.9555,2.4847,6.2116,0.3865,9.2623,9.8144
2.0833,0,0,0,0,0,0,0,0,0,0
